sample_idx,y_true,modelo,pred_baseline,conf_baseline,pred_llm,pred_ensemble,switched_to_llm,group
1066,2,GradientBoosting,2,0.9659137706657474,2,2,False,MNAR_self_noisy_seed410260619_mr8.txt
1069,2,GradientBoosting,2,0.6669980146486889,2,2,False,MNAR_self_noisy_seed456033338_mr2.txt
1072,2,GradientBoosting,1,0.8461781647667899,1,1,False,MNAR_self_noisy_seed494012608_mr2.txt
1073,2,GradientBoosting,2,0.6518319173689947,2,2,False,MNAR_self_noisy_seed501806057_mr10.txt
1097,2,GradientBoosting,2,0.5487131863255589,2,2,True,MNAR_self_noisy_seed973958126_mr2.txt
1100,2,GradientBoosting,2,0.9737568869790301,2,2,False,MNAR_tail_censoring_seed1011950250_mr6.txt
1101,2,GradientBoosting,2,0.9833372889911586,2,2,False,MNAR_tail_censoring_seed1034168578_mr7.txt
1102,2,GradientBoosting,0,0.6362433259844145,2,0,False,MNAR_tail_censoring_seed1041962027_mr5.txt
1108,2,GradientBoosting,2,0.9354531551384746,2,2,False,MNAR_tail_censoring_seed1103495688_mr2.txt
1112,2,GradientBoosting,2,0.9707256454650582,2,2,False,MNAR_tail_censoring_seed1171486735_mr8.txt
1115,2,GradientBoosting,2,0.9940731860585784,2,2,False,MNAR_tail_censoring_seed1263032173_mr9.txt
1116,2,GradientBoosting,2,0.8198686221145989,2,2,False,MNAR_tail_censoring_seed1308804892_mr3.txt
1120,2,GradientBoosting,2,0.97442063341479,2,2,False,MNAR_tail_censoring_seed1376795939_mr6.txt
1131,2,GradientBoosting,2,0.7609922183872608,2,2,False,MNAR_tail_censoring_seed1559886815_mr10.txt
1135,2,GradientBoosting,2,0.5742862062515484,2,2,True,MNAR_tail_censoring_seed1621420476_mr1.txt
1136,2,GradientBoosting,2,0.741198294501789,2,2,False,MNAR_tail_censoring_seed1643638804_mr6.txt
1141,2,GradientBoosting,2,0.8750553901764128,2,2,False,MNAR_tail_censoring_seed1780956961_mr4.txt
1147,2,GradientBoosting,0,0.9621183722554811,0,0,False,MNAR_tail_censoring_seed1902514176_mr10.txt
1163,2,GradientBoosting,2,0.6793591900056568,2,2,False,MNAR_tail_censoring_seed265161867_mr4.txt
1166,2,GradientBoosting,2,0.9256556466811852,2,2,False,MNAR_tail_censoring_seed310934586_mr8.txt
1168,2,GradientBoosting,1,0.9056509914263979,1,1,False,MNAR_tail_censoring_seed326695528_mr4.txt
1169,2,GradientBoosting,2,0.961675763194933,2,2,False,MNAR_tail_censoring_seed334488977_mr5.txt
1172,2,GradientBoosting,2,0.9624698420035213,0,2,False,MNAR_tail_censoring_seed402480024_mr5.txt
1177,2,GradientBoosting,2,0.6990304514143649,2,2,False,MNAR_tail_censoring_seed562016509_mr1.txt
1178,2,GradientBoosting,2,0.8422840115741148,2,2,False,MNAR_tail_censoring_seed577777451_mr2.txt
1186,2,GradientBoosting,0,0.4221099357972166,2,2,True,MNAR_tail_censoring_seed67646112_mr1.txt
1190,2,GradientBoosting,2,0.976401848072594,2,2,False,MNAR_tail_censoring_seed760868327_mr6.txt
1191,2,GradientBoosting,2,0.63044687091632,0,2,False,MNAR_tail_censoring_seed783086655_mr8.txt
1193,2,GradientBoosting,2,0.8167610449146028,2,2,False,MNAR_tail_censoring_seed806641046_mr9.txt
6,0,LogisticRegression,0,0.9344894799768864,0,0,False,MCAR_block_seed1123435817_mr4.txt
13,0,LogisticRegression,0,0.9665241916357405,0,0,False,MCAR_block_seed125565511_mr6.txt
14,0,LogisticRegression,0,0.9687814768996226,0,0,False,MCAR_block_seed1282972302_mr3.txt
19,0,LogisticRegression,0,0.9344239264703035,0,0,False,MCAR_block_seed1374517740_mr10.txt
23,0,LogisticRegression,0,0.9140588830454147,0,0,False,MCAR_block_seed1420290459_mr1.txt
32,0,LogisticRegression,0,0.9968431933640368,0,0,False,MCAR_block_seed1641360605_mr9.txt
33,0,LogisticRegression,0,0.8909874977938252,0,0,False,MCAR_block_seed1663578933_mr4.txt
34,0,LogisticRegression,0,0.9655935696407895,0,0,False,MCAR_block_seed1679339875_mr9.txt
42,0,LogisticRegression,0,0.9663625065132005,0,0,False,MCAR_block_seed1800897090_mr10.txt
43,0,LogisticRegression,0,0.9883081989795542,0,0,False,MCAR_block_seed1816658032_mr9.txt
48,0,LogisticRegression,0,0.9469620610168641,0,0,False,MCAR_block_seed1908203470_mr7.txt
49,0,LogisticRegression,0,0.9485780237649835,0,0,False,MCAR_block_seed1930421798_mr5.txt
53,0,LogisticRegression,0,0.9659740593824842,0,0,False,MCAR_block_seed2021967236_mr1.txt
58,0,LogisticRegression,0,0.9738853870291998,0,0,False,MCAR_block_seed262883668_mr4.txt
60,0,LogisticRegression,0,0.9167005300748248,0,0,False,MCAR_block_seed34020073_mr1.txt
70,0,LogisticRegression,0,0.9392947778856119,0,0,False,MCAR_block_seed483953814_mr8.txt
75,0,LogisticRegression,0,0.8769875500222242,0,0,False,MCAR_block_seed575499252_mr9.txt
82,0,LogisticRegression,0,0.969654186187579,0,0,False,MCAR_block_seed689263018_mr5.txt
90,0,LogisticRegression,0,0.9772594520287231,0,0,False,MCAR_block_seed864560445_mr8.txt
96,0,LogisticRegression,0,0.9538663369977375,0,0,False,MCAR_block_seed940344941_mr1.txt
97,0,LogisticRegression,0,0.9393180466723716,0,0,False,MCAR_block_seed95553734_mr4.txt
98,0,LogisticRegression,0,0.9910199291123608,0,0,False,MCAR_block_seed956105883_mr10.txt
102,0,LogisticRegression,2,0.7651454168276818,2,2,False,MCAR_fixed_seed1042367434_mr3.txt
109,0,LogisticRegression,2,0.5971161507147534,2,2,True,MCAR_fixed_seed1217664861_mr8.txt
115,0,LogisticRegression,2,0.5233298685639596,0,0,True,MCAR_fixed_seed1354983018_mr8.txt
117,0,LogisticRegression,2,0.7591750005908527,2,2,False,MCAR_fixed_seed1384994795_mr8.txt
120,0,LogisticRegression,2,0.6650371546068138,2,2,False,MCAR_fixed_seed143836015_mr3.txt
121,0,LogisticRegression,2,0.7943067205651259,2,2,False,MCAR_fixed_seed1446528456_mr7.txt
122,0,LogisticRegression,2,0.5790829251263718,2,2,True,MCAR_fixed_seed1468746784_mr6.txt
126,0,LogisticRegression,2,0.4199073871825565,0,0,True,MCAR_fixed_seed151803508_mr8.txt
130,0,LogisticRegression,0,0.35701797359862447,2,2,True,MCAR_fixed_seed1560292222_mr7.txt
131,0,LogisticRegression,1,0.43356568896271813,1,1,True,MCAR_fixed_seed1583846613_mr2.txt
134,0,LogisticRegression,2,0.48213954268125686,2,2,True,MCAR_fixed_seed1651837660_mr9.txt
136,0,LogisticRegression,2,0.687828892235083,2,2,False,MCAR_fixed_seed1719828707_mr8.txt
143,0,LogisticRegression,2,0.5047676632600907,0,0,True,MCAR_fixed_seed1827135087_mr7.txt
144,0,LogisticRegression,2,0.7039048462280905,2,2,False,MCAR_fixed_seed1834928536_mr10.txt
152,0,LogisticRegression,2,0.7435317725356007,2,2,False,MCAR_fixed_seed1986671572_mr2.txt
154,0,LogisticRegression,2,0.46225647146144044,2,2,True,MCAR_fixed_seed2010225963_mr6.txt
157,0,LogisticRegression,2,0.6356312578963916,1,2,False,MCAR_fixed_seed205369676_mr3.txt
166,0,LogisticRegression,2,0.6316211352734735,2,2,False,MCAR_fixed_seed402885431_mr10.txt
167,0,LogisticRegression,2,0.5872209880013048,0,0,True,MCAR_fixed_seed410678880_mr6.txt
170,0,LogisticRegression,2,0.42165637248439675,2,2,True,MCAR_fixed_seed456451599_mr3.txt
173,0,LogisticRegression,2,0.6003016513131391,2,2,False,MCAR_fixed_seed52290577_mr3.txt
176,0,LogisticRegression,2,0.5448922699049449,2,2,True,MCAR_fixed_seed570215365_mr3.txt
177,0,LogisticRegression,2,0.5485542416939118,0,0,True,MCAR_fixed_seed585976307_mr9.txt
182,0,LogisticRegression,2,0.5908805945836165,2,2,True,MCAR_fixed_seed677521745_mr1.txt
192,0,LogisticRegression,2,0.6000159604724236,2,2,False,MCAR_fixed_seed905049277_mr6.txt
193,0,LogisticRegression,2,0.5288227038374093,0,0,True,MCAR_fixed_seed928603668_mr9.txt
194,0,LogisticRegression,2,0.46763151725396823,2,2,True,MCAR_fixed_seed950821996_mr7.txt
211,0,LogisticRegression,2,0.6772557140826125,2,2,False,MCAR_uniform_seed1235865152_mr8.txt
213,0,LogisticRegression,2,0.5033709398779381,2,2,True,MCAR_uniform_seed1258083480_mr3.txt
216,0,LogisticRegression,1,0.8243423830680043,1,1,False,MCAR_uniform_seed1303856199_mr4.txt
217,0,LogisticRegression,2,0.6272702071415085,2,2,False,MCAR_uniform_seed1319617141_mr8.txt
224,0,LogisticRegression,2,0.6359927868481713,2,2,False,MCAR_uniform_seed1479153626_mr1.txt
227,0,LogisticRegression,2,0.6877933460007105,2,2,False,MCAR_uniform_seed1532719794_mr8.txt
228,0,LogisticRegression,2,0.5490486083066105,2,2,True,MCAR_uniform_seed154242857_mr5.txt
235,0,LogisticRegression,2,0.7266233757810765,2,2,False,MCAR_uniform_seed16924700_mr9.txt
237,0,LogisticRegression,2,0.7173443259423443,2,2,False,MCAR_uniform_seed1730235549_mr5.txt
239,0,LogisticRegression,2,0.6197280592560017,2,2,False,MCAR_uniform_seed1753789940_mr3.txt
245,0,LogisticRegression,2,0.5962684777708497,2,2,True,MCAR_uniform_seed1845335378_mr2.txt
262,0,LogisticRegression,2,0.6372491380579238,2,2,False,MCAR_uniform_seed283767565_mr7.txt
264,0,LogisticRegression,1,0.4932869033658411,1,1,True,MCAR_uniform_seed329540284_mr2.txt
265,0,LogisticRegression,2,0.6843742980679298,2,2,False,MCAR_uniform_seed359552061_mr3.txt
267,0,LogisticRegression,2,0.6633597960320944,2,2,False,MCAR_uniform_seed397531331_mr6.txt
270,0,LogisticRegression,2,0.7848977043542483,2,2,False,MCAR_uniform_seed443304050_mr1.txt
272,0,LogisticRegression,2,0.8224624236429102,2,2,False,MCAR_uniform_seed459064992_mr3.txt
274,0,LogisticRegression,2,0.4173682157508535,0,0,True,MCAR_uniform_seed489076769_mr9.txt
283,0,LogisticRegression,2,0.6950004715762319,2,2,False,MCAR_uniform_seed717940364_mr10.txt
287,0,LogisticRegression,2,0.7543958657255414,2,2,False,MCAR_uniform_seed78458361_mr6.txt
288,0,LogisticRegression,2,0.6281549034219275,2,2,False,MCAR_uniform_seed785931411_mr8.txt
289,0,LogisticRegression,2,0.8087504948494011,2,2,False,MCAR_uniform_seed801692353_mr4.txt
303,1,LogisticRegression,1,0.8824043429073243,1,1,False,MAR_logistic_seed1101139123_mr5.txt
310,1,LogisticRegression,2,0.5668957122474467,0,0,True,MAR_logistic_seed1222696338_mr1.txt
323,1,LogisticRegression,1,0.9791723344832985,1,1,False,MAR_logistic_seed1511757531_mr4.txt
330,1,LogisticRegression,1,0.8736713976584045,1,1,False,MAR_logistic_seed1626857360_mr3.txt
331,1,LogisticRegression,1,0.9818816111834932,1,1,False,MAR_logistic_seed1649075688_mr10.txt
339,1,LogisticRegression,1,0.8780566443458451,1,1,False,MAR_logistic_seed1802154787_mr6.txt
343,1,LogisticRegression,1,0.9838448443595958,1,1,False,MAR_logistic_seed1877939283_mr5.txt
344,1,LogisticRegression,1,0.9738303766595049,1,1,False,MAR_logistic_seed1915918553_mr6.txt
349,1,LogisticRegression,1,0.8587848444002075,1,1,False,MAR_logistic_seed202607704_mr4.txt
351,1,LogisticRegression,1,0.6138982208881186,1,1,False,MAR_logistic_seed2053236710_mr10.txt
354,1,LogisticRegression,1,0.818972251551954,1,1,False,MAR_logistic_seed2099009429_mr4.txt
356,1,LogisticRegression,1,0.8937181845320818,1,1,False,MAR_logistic_seed2129021206_mr9.txt
358,1,LogisticRegression,1,0.8147937217052523,1,1,False,MAR_logistic_seed2144782148_mr3.txt
359,1,LogisticRegression,1,0.8107758476983464,1,1,False,MAR_logistic_seed224826032_mr9.txt
363,1,LogisticRegression,1,0.7386158004225345,1,1,False,MAR_logistic_seed286359693_mr8.txt
370,1,LogisticRegression,1,0.600574502681528,0,1,False,MAR_logistic_seed407916908_mr1.txt
376,1,LogisticRegression,1,0.9506826274774663,1,1,False,MAR_logistic_seed499462346_mr8.txt
378,1,LogisticRegression,1,0.9917128725568705,1,1,False,MAR_logistic_seed537441616_mr2.txt
381,1,LogisticRegression,1,0.9445245415404768,1,1,False,MAR_logistic_seed628987054_mr7.txt
383,1,LogisticRegression,1,0.3740743308306672,0,0,True,MAR_logistic_seed674759773_mr2.txt
386,1,LogisticRegression,1,0.9908457580959954,1,1,False,MAR_logistic_seed742750820_mr1.txt
388,1,LogisticRegression,1,0.8912706210588025,1,1,False,MAR_logistic_seed766305211_mr5.txt
396,1,LogisticRegression,1,0.892716189315654,1,1,False,MAR_logistic_seed880068977_mr8.txt
400,1,LogisticRegression,2,0.43078777593141804,2,2,True,MAR_multi_predictor_seed1006698253_mr4.txt
401,1,LogisticRegression,1,0.4562758120081212,1,1,True,MAR_multi_predictor_seed1014491702_mr6.txt
407,1,LogisticRegression,1,0.973284778233806,1,1,False,MAR_multi_predictor_seed1128255468_mr10.txt
409,1,LogisticRegression,1,0.8621699487048208,1,1,False,MAR_multi_predictor_seed1212007457_mr8.txt
413,1,LogisticRegression,1,0.9404804213907705,1,1,False,MAR_multi_predictor_seed1287791953_mr10.txt
423,1,LogisticRegression,1,0.85282883409796,1,1,False,MAR_multi_predictor_seed1463089380_mr3.txt
428,1,LogisticRegression,1,0.7653966301714582,1,1,False,MAR_multi_predictor_seed1532416490_mr5.txt
429,1,LogisticRegression,2,0.6580916246558796,2,2,False,MAR_multi_predictor_seed153939553_mr4.txt
435,1,LogisticRegression,1,0.7762924564123915,1,1,False,MAR_multi_predictor_seed1691952975_mr10.txt
436,1,LogisticRegression,1,0.6291918150094782,2,1,False,MAR_multi_predictor_seed1714171303_mr9.txt
438,1,LogisticRegression,1,0.9080072190285091,1,1,False,MAR_multi_predictor_seed1759944022_mr9.txt
439,1,LogisticRegression,1,0.9132624203593341,1,1,False,MAR_multi_predictor_seed176157881_mr10.txt
440,1,LogisticRegression,2,0.6356261695859534,2,2,False,MAR_multi_predictor_seed1767737471_mr4.txt
441,1,LogisticRegression,2,0.6568939482514337,2,2,False,MAR_multi_predictor_seed1775704964_mr3.txt
455,1,LogisticRegression,1,0.6359337678414578,1,1,False,MAR_multi_predictor_seed2026786887_mr10.txt
456,1,LogisticRegression,1,0.7720089086059507,1,1,False,MAR_multi_predictor_seed2034580336_mr10.txt
458,1,LogisticRegression,2,0.5098801608515141,2,2,True,MAR_multi_predictor_seed2080353055_mr6.txt
463,1,LogisticRegression,1,0.5291186554623858,1,1,True,MAR_multi_predictor_seed313476038_mr9.txt
468,1,LogisticRegression,1,0.9875007845395163,1,1,False,MAR_multi_predictor_seed443000746_mr8.txt
470,1,LogisticRegression,1,0.7435180301188621,1,1,False,MAR_multi_predictor_seed46633173_mr6.txt
474,1,LogisticRegression,1,0.5660178762421946,1,1,True,MAR_multi_predictor_seed534546184_mr6.txt
478,1,LogisticRegression,1,0.6258498234952011,1,1,False,MAR_multi_predictor_seed62394115_mr7.txt
484,1,LogisticRegression,1,0.9831318863392172,1,1,False,MAR_multi_predictor_seed701876118_mr1.txt
492,1,LogisticRegression,1,0.7569131062097836,1,1,False,MAR_multi_predictor_seed907185322_mr10.txt
498,1,LogisticRegression,2,0.6474793895092716,2,2,False,MAR_multi_predictor_seed968718983_mr6.txt
499,1,LogisticRegression,1,0.8198226264120164,1,1,False,MAR_multi_predictor_seed990937311_mr8.txt
508,1,LogisticRegression,1,0.9933093263006554,1,1,False,MAR_quantile_group_seed1178673019_mr2.txt
509,1,LogisticRegression,1,0.9810263618210038,1,1,False,MAR_quantile_group_seed1200891347_mr4.txt
510,1,LogisticRegression,1,0.9309897855042892,1,1,False,MAR_quantile_group_seed1208684796_mr5.txt
518,1,LogisticRegression,1,0.9766651318496021,1,1,False,MAR_quantile_group_seed1361763895_mr8.txt
520,1,LogisticRegression,1,0.9929540160061503,1,1,False,MAR_quantile_group_seed142823443_mr6.txt
524,1,LogisticRegression,1,0.9813648254445588,1,1,False,MAR_quantile_group_seed1513506931_mr6.txt
531,1,LogisticRegression,1,0.9500009415534769,1,1,False,MAR_quantile_group_seed1635064146_mr9.txt
533,1,LogisticRegression,1,0.9969151757309245,1,1,False,MAR_quantile_group_seed1680836865_mr7.txt
540,1,LogisticRegression,1,0.9948281489952072,1,1,False,MAR_quantile_group_seed1810361573_mr1.txt
542,1,LogisticRegression,1,0.9947149676058257,1,1,False,MAR_quantile_group_seed1856134292_mr5.txt
543,1,LogisticRegression,1,0.9853607873232729,1,1,False,MAR_quantile_group_seed188596162_mr10.txt
544,1,LogisticRegression,1,0.981435640528792,1,1,False,MAR_quantile_group_seed1901907011_mr6.txt
547,1,LogisticRegression,1,0.9785192575205129,1,1,False,MAR_quantile_group_seed1993452449_mr8.txt
560,1,LogisticRegression,1,0.5431509288831824,1,1,True,MAR_quantile_group_seed226575432_mr2.txt
565,1,LogisticRegression,1,0.9980243783056293,1,1,False,MAR_quantile_group_seed318120870_mr10.txt
566,1,LogisticRegression,1,0.9712489264393612,1,1,False,MAR_quantile_group_seed348132647_mr6.txt
570,1,LogisticRegression,1,0.9090190422876321,1,1,False,MAR_quantile_group_seed431884636_mr3.txt
574,1,LogisticRegression,1,0.9883656584890298,1,1,False,MAR_quantile_group_seed485450804_mr4.txt
575,1,LogisticRegression,1,0.9341698583498539,1,1,False,MAR_quantile_group_seed501211746_mr3.txt
577,1,LogisticRegression,1,0.9846535369612703,1,1,False,MAR_quantile_group_seed523430074_mr9.txt
586,1,LogisticRegression,1,0.9926661136234678,1,1,False,MAR_quantile_group_seed736532727_mr6.txt
589,1,LogisticRegression,1,0.776268973826753,1,1,False,MAR_quantile_group_seed774511997_mr4.txt
590,1,LogisticRegression,1,0.9944153143588033,1,1,False,MAR_quantile_group_seed790272939_mr10.txt
592,1,LogisticRegression,1,0.9992390911782263,1,1,False,MAR_quantile_group_seed820284716_mr3.txt
594,1,LogisticRegression,1,0.9243764393579216,1,1,False,MAR_quantile_group_seed866057435_mr4.txt
596,1,LogisticRegression,1,0.9980848210089579,1,1,False,MAR_quantile_group_seed911830154_mr9.txt
598,1,LogisticRegression,2,0.5104890375601807,1,1,True,MAR_quantile_group_seed97050724_mr5.txt
606,1,LogisticRegression,1,0.9999999845481555,1,1,False,MAR_rank_seed1143812908_mr9.txt
608,1,LogisticRegression,1,0.99999999999752,1,1,False,MAR_rank_seed1189585627_mr7.txt
609,1,LogisticRegression,1,0.9999999883317611,1,1,False,MAR_rank_seed1219597404_mr6.txt
614,1,LogisticRegression,1,0.9999999953701237,1,1,False,MAR_rank_seed1303349393_mr10.txt
619,1,LogisticRegression,1,0.9999999969656654,1,1,False,MAR_rank_seed1394894831_mr6.txt
621,1,LogisticRegression,1,0.9999999973459845,1,1,False,MAR_rank_seed1440667550_mr5.txt
623,1,LogisticRegression,1,0.9999999998858857,1,1,False,MAR_rank_seed1532212988_mr2.txt
627,1,LogisticRegression,1,0.9999999661832204,1,1,False,MAR_rank_seed1577985707_mr1.txt
628,1,LogisticRegression,1,0.9999999985871306,1,1,False,MAR_rank_seed1600204035_mr6.txt
631,1,LogisticRegression,1,0.9999999638356258,1,1,False,MAR_rank_seed16417894_mr1.txt
632,1,LogisticRegression,1,0.9999999228440366,1,1,False,MAR_rank_seed1645976754_mr4.txt
633,1,LogisticRegression,1,0.9999999969865718,1,1,False,MAR_rank_seed1661737696_mr10.txt
642,1,LogisticRegression,1,0.999999997687602,1,1,False,MAR_rank_seed1844828572_mr6.txt
644,1,LogisticRegression,1,0.9999999999944262,1,1,False,MAR_rank_seed1874840349_mr8.txt
652,1,LogisticRegression,1,0.9999999920387638,1,1,False,MAR_rank_seed2080149553_mr5.txt
654,1,LogisticRegression,1,0.9999999999926106,1,1,False,MAR_rank_seed2118128823_mr4.txt
655,1,LogisticRegression,1,0.9999999980353749,1,1,False,MAR_rank_seed2125922272_mr7.txt
658,1,LogisticRegression,1,0.9999999999916533,1,1,False,MAR_rank_seed237488040_mr8.txt
662,1,LogisticRegression,1,0.9999999867355653,1,1,False,MAR_rank_seed291054208_mr9.txt
663,1,LogisticRegression,1,0.9999999999942164,1,1,False,MAR_rank_seed313272536_mr10.txt
667,1,LogisticRegression,1,0.9999999903600324,1,1,False,MAR_rank_seed374806197_mr9.txt
671,1,LogisticRegression,1,0.9999999831147711,1,1,False,MAR_rank_seed450590693_mr9.txt
676,1,LogisticRegression,1,0.9999999401791295,1,1,False,MAR_rank_seed534342682_mr3.txt
677,1,LogisticRegression,1,0.9999999962187573,1,1,False,MAR_rank_seed542136131_mr6.txt
680,1,LogisticRegression,1,0.9999999992857285,1,1,False,MAR_rank_seed62190613_mr8.txt
681,1,LogisticRegression,1,0.9999999986257113,1,1,False,MAR_rank_seed625888120_mr8.txt
682,1,LogisticRegression,1,0.9999999750916739,1,1,False,MAR_rank_seed671660839_mr2.txt
690,1,LogisticRegression,1,0.9999999921466015,1,1,False,MAR_rank_seed801185547_mr7.txt
694,1,LogisticRegression,1,0.9999986476204719,1,1,False,MAR_rank_seed854751715_mr1.txt
709,1,LogisticRegression,1,0.999999999984962,1,1,False,MAR_threshold_seed1188369739_mr3.txt
711,1,LogisticRegression,1,0.9999999492242201,1,1,False,MAR_threshold_seed122508386_mr1.txt
713,1,LogisticRegression,1,0.9999999724568726,1,1,False,MAR_threshold_seed1249903400_mr8.txt
715,1,LogisticRegression,1,0.9999999362893898,1,1,False,MAR_threshold_seed1279915177_mr2.txt
723,1,LogisticRegression,1,0.9999999601647918,1,1,False,MAR_threshold_seed1500985323_mr1.txt
725,1,LogisticRegression,1,0.9999999999843538,1,1,False,MAR_threshold_seed1530997100_mr1.txt
727,1,LogisticRegression,1,0.9999997197138952,1,1,False,MAR_threshold_seed1568976370_mr1.txt
728,1,LogisticRegression,1,0.9999999969611291,1,1,False,MAR_threshold_seed1576769819_mr9.txt
729,1,LogisticRegression,1,0.9999999979811989,1,1,False,MAR_threshold_seed1584737312_mr8.txt
730,1,LogisticRegression,1,0.9999999598721453,1,1,False,MAR_threshold_seed1592530761_mr3.txt
733,1,LogisticRegression,1,0.9999999999968894,1,1,False,MAR_threshold_seed1638303480_mr7.txt
735,1,LogisticRegression,1,0.9999999632007237,1,1,False,MAR_threshold_seed1676282750_mr5.txt
738,1,LogisticRegression,1,0.9999999999881692,1,1,False,MAR_threshold_seed1722055469_mr2.txt
739,1,LogisticRegression,1,0.9999999800516923,1,1,False,MAR_threshold_seed1752067246_mr7.txt
742,1,LogisticRegression,1,0.9999999986062846,1,1,False,MAR_threshold_seed1843612684_mr10.txt
761,1,LogisticRegression,1,0.9999999833276169,1,1,False,MAR_threshold_seed244065601_mr3.txt
762,1,LogisticRegression,1,0.999999997339289,1,1,False,MAR_threshold_seed252033094_mr6.txt
765,1,LogisticRegression,1,0.9999999463796134,1,1,False,MAR_threshold_seed297805813_mr6.txt
771,1,LogisticRegression,1,0.9999999909935121,1,1,False,MAR_threshold_seed389351251_mr3.txt
778,1,LogisticRegression,1,0.9999999973892288,1,1,False,MAR_threshold_seed548887736_mr10.txt
781,1,LogisticRegression,1,0.9999999863812745,1,1,False,MAR_threshold_seed640433174_mr8.txt
786,1,LogisticRegression,1,0.9999999989031243,1,1,False,MAR_threshold_seed731978612_mr7.txt
790,1,LogisticRegression,1,0.9999999967039603,1,1,False,MAR_threshold_seed777751331_mr5.txt
794,1,LogisticRegression,1,0.9999999999954969,1,1,False,MAR_threshold_seed845742378_mr3.txt
797,1,LogisticRegression,1,0.9999998947540714,1,1,False,MAR_threshold_seed891515097_mr1.txt
806,2,LogisticRegression,2,0.7033709837102081,2,2,False,MNAR_quantile_threshold_seed1102429122_mr1.txt
808,2,LogisticRegression,2,0.6921237383757641,2,2,False,MNAR_quantile_threshold_seed1140408392_mr5.txt
812,2,LogisticRegression,2,0.7171398973811332,2,2,False,MNAR_quantile_threshold_seed1216192888_mr2.txt
818,2,LogisticRegression,2,0.6755024666046234,2,2,False,MNAR_quantile_threshold_seed1345717596_mr9.txt
820,2,LogisticRegression,2,0.7385033605503805,2,2,False,MNAR_quantile_threshold_seed1391490315_mr4.txt
826,2,LogisticRegression,1,0.6436938145659143,1,1,False,MNAR_quantile_threshold_seed1528808472_mr1.txt
830,2,LogisticRegression,2,0.5788211606140293,2,2,True,MNAR_quantile_threshold_seed1604592968_mr6.txt
832,2,LogisticRegression,2,0.8365195779310408,2,2,False,MNAR_quantile_threshold_seed1642572238_mr3.txt
834,2,LogisticRegression,2,0.6819922874642128,2,2,False,MNAR_quantile_threshold_seed1658333180_mr7.txt
837,2,LogisticRegression,2,0.6207161293722862,2,2,False,MNAR_quantile_threshold_seed1704105899_mr9.txt
838,2,LogisticRegression,2,0.4072130239647144,2,2,True,MNAR_quantile_threshold_seed1711899348_mr8.txt
843,2,LogisticRegression,2,0.6099505301565228,2,2,False,MNAR_quantile_threshold_seed1893654161_mr6.txt
844,2,LogisticRegression,2,0.8464958412198875,2,2,False,MNAR_quantile_threshold_seed1909415103_mr4.txt
847,2,LogisticRegression,2,0.6580145625830073,2,2,False,MNAR_quantile_threshold_seed1955187822_mr7.txt
849,2,LogisticRegression,2,0.5321920625343651,2,2,True,MNAR_quantile_threshold_seed1962981271_mr4.txt
850,2,LogisticRegression,2,0.6501011003222884,2,2,False,MNAR_quantile_threshold_seed1985199599_mr10.txt
855,2,LogisticRegression,2,0.5192828958284772,2,2,True,MNAR_quantile_threshold_seed20806827_mr7.txt
864,2,LogisticRegression,2,0.7455926745611364,2,2,False,MNAR_quantile_threshold_seed271888750_mr4.txt
865,2,LogisticRegression,2,0.8360013699906419,2,2,False,MNAR_quantile_threshold_seed279856243_mr6.txt
867,2,LogisticRegression,2,0.6418021619836525,2,2,False,MNAR_quantile_threshold_seed309868020_mr7.txt
868,2,LogisticRegression,2,0.4318852942122192,2,2,True,MNAR_quantile_threshold_seed325628962_mr2.txt
874,2,LogisticRegression,2,0.7203749555068245,2,2,False,MNAR_quantile_threshold_seed417174400_mr7.txt
881,2,LogisticRegression,2,0.7477494426523434,2,2,False,MNAR_quantile_threshold_seed58786097_mr4.txt
884,2,LogisticRegression,2,0.6043235625263248,2,2,False,MNAR_quantile_threshold_seed652495381_mr1.txt
885,2,LogisticRegression,2,0.7215185623406646,2,2,False,MNAR_quantile_threshold_seed668256323_mr8.txt
887,2,LogisticRegression,2,0.6281480056325068,2,2,False,MNAR_quantile_threshold_seed714029042_mr5.txt
889,2,LogisticRegression,2,0.5438558650522053,2,2,True,MNAR_quantile_threshold_seed759801761_mr9.txt
893,2,LogisticRegression,2,0.7898090057205003,2,2,False,MNAR_quantile_threshold_seed827792808_mr1.txt
898,2,LogisticRegression,2,0.6388755463238746,2,2,False,MNAR_quantile_threshold_seed919338246_mr6.txt
903,2,LogisticRegression,2,0.6614041295887888,2,2,False,MNAR_self_logistic_seed1062632764_mr2.txt
906,2,LogisticRegression,2,0.4205305859960001,0,0,True,MNAR_self_logistic_seed1154178202_mr6.txt
907,2,LogisticRegression,2,0.5955488124068188,2,2,True,MNAR_self_logistic_seed118328626_mr9.txt
908,2,LogisticRegression,2,0.5503744303025946,0,0,True,MNAR_self_logistic_seed1199950921_mr7.txt
909,2,LogisticRegression,2,0.6614654648174115,2,2,False,MNAR_self_logistic_seed1222169249_mr6.txt
914,2,LogisticRegression,2,0.8376959329563182,2,2,False,MNAR_self_logistic_seed1291496359_mr6.txt
920,2,LogisticRegression,2,0.7056331364442087,2,2,False,MNAR_self_logistic_seed1375248348_mr7.txt
925,2,LogisticRegression,2,0.5171136944343315,0,0,True,MNAR_self_logistic_seed1496805563_mr8.txt
