missing_rate,n_missing,n_observed,X0_mean,X0_std,X0_skew,X0_kurtosis,X0_min,X0_max,X0_range,X0_q25,X0_q50,X0_q75,X0_iqr,mask_autocorr_1,runs_z_score,n_runs,avg_burst_size,max_burst_size,n_bursts,missing_pos_mean,missing_pos_std,missing_first_quarter,missing_last_quarter,corr_mask_X1,mi_mask_X1,corr_mask_X2,mi_mask_X2,corr_mask_X3,mi_mask_X3,corr_mask_X4,mi_mask_X4,auc_mask_from_Xobs,coef_X1_abs,coef_X2_abs,coef_X3_abs,coef_X4_abs,coef_max,coef_sum,corr_X1_mask,pval_X1_mask,log_pval_X1_mask,X1_mean_diff,X1_ttest_stat,X1_ttest_pval,X1_mannwhitney_stat,X1_mannwhitney_pval,missing_rate_extremes,missing_rate_center,extreme_vs_center_ratio,X0_neighbor_missing_corr,little_proxy_score,position_entropy,position_uniformity_chi2,llm_mcar_conf,llm_mar_conf,llm_mnar_conf,llm_randomness,llm_dep_X1,llm_dep_self,llm_temporal,llm_extreme
0.062,62,938,0.49695803737686156,0.29698202308056204,0.025727640787991828,-1.2725275121530266,0.0001719280784977,0.9995379459857064,0.9993660179072087,0.23952907020118877,0.48575159017409575,0.7691523132719018,0.5296232430707131,0.0198127173202052,-0.6309879414968184,115,1.087719298245614,2,57,0.49235483870967744,0.2724139459727748,0.20967741935483872,0.24193548387096775,-0.06110565807958077,0.006697099300294804,-0.07967180708945426,0.009972011426285145,0.024978371842581032,0.003031616383068479,0.01132929238634385,0.0026416492640071888,0.6216727422793864,0.2507802680309143,0.32613309378121474,0.1103473019105421,0.03821369337192398,0.32613309378121474,0.7254743570945951,-0.06110565807958075,0.053394185787377535,1.2725060316968069,-0.07318855950780229,-1.9340113575581805,0.05339418578737778,0.4288293555265149,0.060248924174437134,0.0,0.07635467980295567,0.0,0.06057552113330554,0.14357933833138456,3.163291190640628,13.483870967524457,0.45,0.35,0.2,0.7,0.3,0.1,0.2,0.1
0.027,27,973,0.49801144393281016,0.28786636546119837,0.0030719726938718264,-1.2541240589839808,0.0022494100711941,0.997765873337447,0.995516463266253,0.2299957020991693,0.4936456924246433,0.7523582910902101,0.5223625889910408,-0.02777777777777779,0.885536231101522,55,1.0,1,27,0.6076666666666666,0.2677205563573636,0.14814814814814814,0.4074074074074074,0.013822457770110805,0.0020064949294540235,0.014278288488923555,0.006791628717831941,8.575682590333125e-05,0.005696187135087334,0.04416790132682476,0.003936342874935297,0.5861977084998667,0.07930018292070731,0.08411782241649705,0.005874809462548579,0.26347955054311384,0.26347955054311384,0.4327723653428668,0.013822457770110812,0.6624169452031147,0.17886856644950605,0.024629838555082384,0.43670889175250616,0.6624169452031117,0.5251037265425754,0.6562007514309252,0.0,0.033582089552238806,0.0,0.011094436750358245,0.15212591831296868,3.0558392436106088,4.744444444268724,0.45,0.3,0.25,0.7,0.2,0.3,0.1,0.2
0.035,35,965,0.48821390675186993,0.2902190841578328,0.008140786116495552,-1.2004366605387977,2.6357794260745138e-05,0.9998200181798992,0.9997936603856384,0.2401477943868183,0.4904368764955145,0.7453309616669274,0.505183167280109,0.022910491997628922,-0.7306808674677712,67,1.0606060606060606,2,33,0.411,0.2980971078596465,0.37142857142857144,0.14285714285714285,-0.04475893112049718,0.007802497452306134,-4.6507184848364636e-05,0.008768495608459603,0.05832927556446748,0.003094468804464832,-6.0295740451470894e-05,0.004766561434244543,0.6140636565507032,0.22825849069320575,0.001961712191551835,0.30688091506575615,0.0008728347783114726,0.30688091506575615,0.5379739527288252,-0.0447589311204972,0.1572620267953612,0.8033761314398875,-0.0690877830255952,-1.4154040637577583,0.15726202679536605,0.43096965210954846,0.16491451642029997,0.0,0.043424317617866005,0.0,0.008935574839643494,0.1615840118430792,2.9929715902830525,9.214285714022449,0.45,0.35,0.2,0.7,0.3,0.1,0.2,0.1
0.094,94,906,0.49008371446594695,0.28606871482551555,0.04545539355641023,-1.1663028326623452,0.0015205979162501,0.9999125736398012,0.9983919757235511,0.2466389085388867,0.4807638112782948,0.7318839089154581,0.48524500037657137,0.0018220289173621809,-0.06104487024694727,171,1.1058823529411765,3,85,0.44690425531914896,0.2928919294250318,0.32978723404255317,0.23404255319148937,0.007996133108428428,0.0058717255509372485,-0.018866924120277656,0.0037291448427315826,0.006564454940873431,0.007231005241435259,-0.041117005973307745,0.002018664177986032,0.546134516932037,0.029284626191514954,0.06566053888308851,0.020542780338657595,0.13915334936184734,0.13915334936184734,0.2546412947751084,0.007996133108428422,0.8006177405494511,0.09657479077679154,0.007841171630637689,0.25261502047459794,0.8006177405494506,0.5058005730120708,0.8531083759958373,0.0,0.11491442542787286,0.0,0.01092845192975926,0.09400685735756892,3.2762325498189666,6.212765957380715,0.45,0.3,0.25,0.8,0.1,0.2,0.1,0.2
0.048,48,952,0.5056953635208736,0.28291338769353763,-0.017592997369899038,-1.1195570853984278,0.0009537746228048,0.999367879310285,0.9984141046874803,0.27292890798099945,0.504997864237027,0.7369592275076239,0.46403031952662444,-0.006703470031545742,0.21143030430331353,93,1.0434782608695652,2,46,0.4825416666666667,0.2775216176514703,0.2708333333333333,0.1875,-0.00311892472296951,0.005953090155808395,-0.030011040354726643,0.006586757930173269,-0.03724052465079219,0.0055835948822784065,-0.015031689506863895,0.003774604226460379,0.5568977591036415,0.002456885624232091,0.13650616300370716,0.1794197518659747,0.08129940950070118,0.1794197518659747,0.3996822099946152,-0.0031189247229695023,0.9215305538406623,0.03549026093929512,-0.004195622759394613,-0.09853086056834445,0.9215305538406616,0.49759278711484595,0.9552738993300464,0.0,0.0594059405940594,0.0,0.027623113892322085,0.11243872549019607,3.2195083368391986,6.999999999854166,0.45,0.25,0.3,0.8,0.1,0.2,0.1,0.2
0.095,95,905,0.4893711060594318,0.28218921415650156,0.03423202953863509,-1.1702504037909218,0.0022718558227778,0.9987611934925368,0.996489337669759,0.2382153111868589,0.4872365832651898,0.7254661128880484,0.4872508017011895,-0.02366092221704705,0.746624307050642,177,1.0795454545454546,4,88,0.5204736842105263,0.27549759162593374,0.22105263157894736,0.25263157894736843,0.033066912746127074,0.010510664357808177,-0.03654549634101323,0.004537344029766827,-0.02764508044160539,0.0027212586940650527,0.0031074719838081175,0.0032091754603110756,0.5482058738005234,0.1123546715665137,0.12667610186379624,0.10440740114520308,0.018481190985198747,0.12667610186379624,0.36191936556071175,0.03306691274612708,0.29618687360200957,0.5284341924337665,0.032194772120072934,1.0451929778400912,0.29618687360201085,0.5316894446059901,0.3090713923491568,0.0,0.11613691931540342,0.0,-0.004935379819543752,0.0959290491421925,3.2552558641676446,8.26315789464986,0.45,0.35,0.2,0.7,0.3,0.1,0.2,0.1
0.061,61,939,0.49302421237625066,0.2829997184304329,0.016451612986375194,-1.1783729062866741,0.0006958468578425,0.9994263467729776,0.9987304999151351,0.25962029151243554,0.4916838007202577,0.7358514067351424,0.47623111522270684,-0.04757244223845644,1.508063756289146,121,1.0166666666666666,2,60,0.5629672131147542,0.283439701698246,0.16393442622950818,0.32786885245901637,-0.0003247924400467527,0.0026235936078309423,-0.05937626905835279,0.005044897890372285,-0.005112622846160375,0.003954182179819228,0.03237643839886961,0.0028194022172606924,0.5879990921629219,0.0011756954116130865,0.24224937893029935,0.017703086548429416,0.1254844203173616,0.24224937893029935,0.3866125812077035,-0.0003247924400467412,0.9918154492148121,0.0035691311160055126,-0.00039027497753052476,-0.010260563335373249,0.9918154492148099,0.5008641910647882,0.9821155478703723,0.0,0.07512315270935961,0.0,0.022991124278212347,0.10965187939733585,3.236284568140458,6.704918032676968,0.45,0.25,0.3,0.7,0.1,0.2,0.1,0.2
0.072,72,928,0.49510920430038213,0.28445263428626916,0.0019220940908347048,-1.1696790975550295,0.0020739179454672,0.9986750902569872,0.99660117231152,0.25093742775617717,0.49914387401976856,0.743308051918585,0.4923706241624078,-0.0028317152103559872,0.08736775361727131,135,1.0746268656716418,2,67,0.5452222222222222,0.2806837990724231,0.20833333333333334,0.2638888888888889,-0.06258893016983715,0.006008421421812814,-0.05791733936448091,0.003863306368697309,0.030945431683477683,0.004715262449855219,-0.009029602232980698,0.0024764229517840464,0.589140325670498,0.23405668052841697,0.21820517202612374,0.1060612022119889,0.03421414976441,0.23405668052841697,0.5925372045309396,-0.06258893016983712,0.047849737081220166,1.3201204441878476,-0.06726739164113182,-1.981139770764934,0.04784973708121958,0.43097461685823757,0.050780536439483215,0.0,0.08845208845208845,0.0,-0.04157831087424512,0.13344109195402298,3.2614250814242354,6.05555555547145,0.45,0.35,0.2,0.8,0.2,0.1,0.1,0.1
0.013,13,987,0.4993435939073154,0.2953495428141913,-0.019097467035113842,-1.2597885707865801,0.0006787612674783,0.9989745215365916,0.9982957602691133,0.2288870155406993,0.4975782197059163,0.7576806646111894,0.5287936490704901,-0.013184584178498982,0.4246587209655285,27,1.0,1,13,0.3831538461538461,0.2846454869736,0.38461538461538464,0.15384615384615385,-0.08252345278661703,0.007944739761417286,-0.0137652432047213,0.004085043870454743,0.016557505928272542,0.002688648327458354,0.033403771201388315,0.006014891815936015,0.7377445249785676,0.7386043484637965,0.10436140685964003,0.11319389580114662,0.2906784719119878,0.7386043484637965,1.246838123036571,-0.08252345278661696,0.009032779219320131,2.0441786047352273,-0.21088761221794794,-2.6159324091786464,0.009032779219320407,0.29101395058841867,0.00955768837694008,0.0,0.016209476309226933,0.0,-0.008335470250744102,0.2745304341049022,2.411602217974672,8.72307692240592,0.45,0.35,0.2,0.8,0.3,0.1,0.0,0.1
0.096,96,904,0.49580064104440935,0.2883352580787949,0.013543243060422549,-1.2127525654464364,1.0828698725040551e-05,0.9980873065859052,0.9980764778871801,0.24863089565961338,0.500592601327823,0.7483285604532487,0.4996976647936353,-0.0014950792043013097,-0.10373280396732283,174,1.103448275862069,2,87,0.4867708333333333,0.2624851773262106,0.21875,0.20833333333333334,-0.04219351321559473,0.0028299771830909703,-0.010966819273164747,0.005751605337533019,0.00644760267383171,0.0042196201153250484,0.021527368048586605,0.005380187017484345,0.5568537979351033,0.1419180751474008,0.0351410503685623,0.02160849836472436,0.07129713326530439,0.1419180751474008,0.26996475714599183,-0.04219351321559474,0.182465861996532,0.7388183768697253,-0.04198608812026039,-1.334129197775836,0.18246586199653247,0.4579876474926254,0.17544582863483327,0.0,0.11735941320293398,0.0,-0.0015639926549456816,0.08363292772861357,3.261594449332691,8.583333333243925,0.45,0.35,0.2,0.7,0.3,0.2,0.1,0.1
0.029,29,971,0.5096678007105852,0.2889197826772023,-0.03253385867115584,-1.2261095218990425,0.0012935333673109,0.99910800173357,0.9978144683662591,0.2567230570240234,0.5091990359046786,0.7681468437416978,0.5114237867176744,0.041130465694987524,-1.312620942476945,55,1.0740740740740742,2,27,0.4212068965517241,0.27393396880048004,0.3448275862068966,0.1724137931034483,-0.0038069987660117152,0.005391821361178004,0.016745306183270452,0.005170610927274876,0.014793911742166314,0.0043455333527445475,-0.05800110535264762,0.00595255636262144,0.6106040697467949,0.019302639098287125,0.09624794823476483,0.08519920298065294,0.3432687610216066,0.3432687610216066,0.5440185513353115,-0.0038069987660117183,0.9042948258026271,0.043689954099418234,-0.006630026032235614,-0.12026829491653311,0.9042948258026264,0.4930927944884406,0.8992724560969265,0.0,0.036069651741293535,0.0,-0.015964476197740874,0.1597002734472105,3.1585253911570796,6.517241379085612,0.45,0.25,0.3,0.7,0.1,0.2,0.2,0.1
0.079,79,921,0.48845969035963716,0.28638241474299814,0.003995778015533413,-1.169027330858395,0.000266628023437,0.9980338163265736,0.9977671883031366,0.2478095264679916,0.4885699788306203,0.7269531739741742,0.47914364750618266,-0.044634012107870095,1.4127731773871877,153,1.0394736842105263,2,76,0.4890759493670886,0.2920441171870996,0.26582278481012656,0.21518987341772153,0.014308251702344971,0.004155396182137623,-0.0039045002488965093,0.002967116807446421,0.008452532829643795,0.005486601355242883,-0.030468473189943973,0.003306155840764803,0.5340507703514341,0.05151451671948955,0.013930264754597455,0.029957484145256206,0.11160624297709419,0.11160624297709419,0.20700850859643738,0.01430825170234498,0.6513238264659098,0.1862030343494891,0.01553736270757311,0.45206023066204826,0.651323826465908,0.5152627166398659,0.6523062755831412,0.0,0.09705159705159705,0.0,-0.01317550114233206,0.09021907942660015,3.2549427440928147,7.202531645478449,0.45,0.3,0.25,0.7,0.1,0.2,0.1,0.2
0.009,9,991,0.5028071466907299,0.28541977744738845,-0.019403730012676725,-1.1949881735860224,0.0005417873883615,0.9989094194186362,0.9983676320302747,0.2583118427719038,0.5016713146484079,0.750370194818039,0.49205835204613524,-0.009090909090909094,0.2954468923802439,19,1.0,1,9,0.4726666666666667,0.3195924488052453,0.3333333333333333,0.2222222222222222,-0.021876234838652538,0.007071807920199867,0.0418517237718919,0.0056754123772035335,-0.01664242861345918,0.0023491688887259266,0.02259244508291209,0.0042790168342072,0.6732817580446239,0.19793963208389445,0.40519698925215253,0.14680769454345857,0.18826581335849124,0.40519698925215253,0.9382101292379967,-0.021876234838652538,0.4895625577295399,0.310191804901023,-0.06659582993570984,-0.6912605816236418,0.4895625577295392,0.4339051463168517,0.4946961827767252,0.0,0.01125,0.0,0.03377494478402317,0.259193855813432,2.197159723424149,7.611111110265433,0.6,0.3,0.1,0.9,0.3,0.1,0.0,0.0
0.075,75,925,0.4986305334378757,0.2956064870509841,0.014003966696458602,-1.250287395470323,0.0031459838247015,0.9994059818929254,0.9962599980682239,0.235776112784616,0.4887098458680657,0.7566612130609789,0.5208851002763629,-0.009090909090909078,0.2857790955791806,141,1.0714285714285714,2,70,0.5025866666666666,0.2744364938479494,0.22666666666666666,0.21333333333333335,0.01546074985202013,0.0036158107728000155,0.018867408176527208,0.002522918931807519,0.048274533579943685,0.004062969146959992,0.004136775850886758,0.0029128860508688126,0.5543207207207208,0.05800742969048981,0.06562299501479275,0.1802462945314789,0.01630256492463119,0.1802462945314789,0.32017928416139263,0.015460749852020138,0.6253164456123796,0.20390014937020634,0.01686559991121883,0.4884810675985799,0.6253164456123744,0.5177513513513513,0.6088488440914168,0.0,0.09213759213759214,0.0,0.03421866375250464,0.09054054054054055,3.223522938836875,10.466666666527113,0.45,0.35,0.2,0.8,0.2,0.1,0.1,0.1
0.099,99,901,0.49395718173228237,0.2911445582715381,0.056303504071576096,-1.1869892045592783,0.0005412459719462,0.99848598512353,0.9979447391515839,0.2351608320781648,0.4817156281238967,0.7372638951737274,0.5021030630955625,-0.03151515151515152,0.9953057163274449,185,1.076086956521739,2,92,0.5027171717171717,0.2898647905072971,0.25252525252525254,0.2828282828282828,-0.005548834409048783,0.0021328057380620505,-0.0006321400077128434,0.004143195998346269,0.043218628125863814,0.008062502799778,-0.03534936842872097,0.002699676721162239,0.5527976771040034,0.0217928546147004,0.009120485428458246,0.1458431712100086,0.11891460939294023,0.1458431712100086,0.29567112064610745,-0.00554883440904879,0.8608820689227306,0.06505633788897501,-0.0054160977041494696,-0.17529669221862193,0.860882068922733,0.49450105942891737,0.8574395434620312,0.0,0.12102689486552567,0.0,0.010120089353195602,0.0813405979887667,3.3004660438248528,2.9191919191624334,0.45,0.25,0.3,0.7,0.1,0.2,0.1,0.2
0.097,97,903,0.48804107624687604,0.2816052144684584,0.010102558820638752,-1.183658359315046,0.0023420846976474,0.9989369405093652,0.9965948558117178,0.2448881505726535,0.4949382487994023,0.7229132023846851,0.47802505181203164,-0.004777470455116928,0.14800952715946017,177,1.1022727272727273,2,88,0.46454639175257734,0.2931553200305911,0.26804123711340205,0.23711340206185566,-0.03815691921161427,0.004101618998534506,-0.023406776588428914,0.003495501178008807,0.04921070813647827,0.008895432086561454,9.262307688759744e-05,0.0027904186945460624,0.5676153942756677,0.13047044483760767,0.08815676441133365,0.1692704830960371,0.00530197986938645,0.1692704830960371,0.39319967221436486,-0.03815691921161428,0.2279881120389794,0.6420877977823254,-0.037343649040847415,-1.2062989760469864,0.22798811203897693,0.4624676051192474,0.22397428681063336,0.0,0.11858190709046455,0.0,0.05611406854189598,0.08720073980203445,3.1940432296718533,17.536082474046022,0.45,0.3,0.25,0.8,0.2,0.1,0.1,0.1
0.029,29,971,0.4914402558794559,0.2876410008935828,0.01243785384301358,-1.2444093822185098,0.0004621158716752,0.9995601946397368,0.9990980787680616,0.24104362501887372,0.4936252704191333,0.7468043083926883,0.5057606833738146,0.005616779239246345,-0.1800748316253952,57,1.0357142857142858,2,28,0.5286551724137931,0.29957766546533465,0.20689655172413793,0.27586206896551724,-0.007338271623881433,0.0027239149814586245,0.0029151454351368,0.0032573673839435633,-0.012109142597961453,0.0011401399752850542,-0.038317083453451674,0.0035204557782142192,0.5738129905181292,0.04299715158377235,0.008591847891833761,0.07420579182388362,0.2241681099455984,0.2241681099455984,0.3499629012450881,-0.007338271623881437,0.8167171196900233,0.08792834081288878,-0.012568532542348354,-0.2318305936853197,0.8167171196900218,0.486451933662417,0.8036751584980497,0.0,0.036069651741293535,0.0,0.026545924016541097,0.12019247842608047,3.0102634459732998,7.065517241135671,0.45,0.3,0.25,0.8,0.1,0.1,0.2,0.1
0.018,18,982,0.5066999603754059,0.2906715646727332,-0.04223298434320637,-1.1872862241682516,0.0005024781639211,0.9996984404933844,0.9991959623294633,0.25857013056609107,0.5156875684220193,0.7567283204045889,0.49815818983849786,-0.018348623853211007,0.5877257815396156,37,1.0,1,18,0.43761111111111106,0.2526191993426929,0.2777777777777778,0.05555555555555555,-0.0017774504484891207,0.003865185326180097,-0.0024489857344040943,0.0019353373806988254,-0.011123430662224206,0.0024481729866473977,-0.052961653189616195,0.004398637728664979,0.6190314550803349,0.005214238484370219,0.00041094738620837284,0.07247723547410047,0.38207964897426216,0.38207964897426216,0.4601820703189412,-0.0017774504484891207,0.9552321409290552,0.019891073156399403,-0.0038989646552433643,-0.0561517711036444,0.9552321409290541,0.4968318624123105,0.963544467782887,0.0,0.022443890274314215,0.0,0.03907739236223324,0.15464471599909482,3.0860486123130375,2.422222222087654,0.6,0.2,0.2,0.8,0.1,0.1,0.0,0.2
0.037,37,963,0.4798657712690234,0.2920775701121605,0.042971801085379825,-1.2338275698647072,0.001104921191866,0.9996708956111592,0.9985659744192932,0.21983382690249198,0.4817298164653261,0.7343497875568997,0.5145159606544077,-0.010395010395010399,0.32964754717896644,73,1.0277777777777777,2,36,0.5118918918918919,0.27147960789316417,0.21621621621621623,0.21621621621621623,-0.01704848124838907,0.002533865471030468,0.05545235846368367,0.012330312426625084,-0.03250623146909644,0.003669166638273425,-0.02136943347456135,0.005789733106983847,0.6071117846818781,0.09327326906603954,0.28175913086471166,0.15459931448057393,0.10700776929733215,0.28175913086471166,0.6366394837086573,-0.01704848124838907,0.5902421476418243,0.22896978190024733,-0.025866447497957357,-0.5386592103024928,0.5902421476418233,0.47326766018354804,0.5808112256997126,0.0,0.04590570719602978,0.0,0.004780211945412368,0.15800847576548513,3.246502271491364,3.8108108107078156,0.45,0.3,0.25,0.7,0.2,0.1,0.1,0.1
0.094,94,906,0.5092471692424967,0.2881878180632411,-0.01032016527703843,-1.1869866689071151,0.0011158088231888,0.9991839324837272,0.9980681236605383,0.26559600184425214,0.5076896825356818,0.7622425090887921,0.49664650724453996,0.037051839661455276,-1.1777193259837775,165,1.146341463414634,3,82,0.48844680851063826,0.28874090635109656,0.2765957446808511,0.2553191489361702,-0.053343901141537135,0.0062763708126095386,0.042080418582119763,0.00411288335017982,-0.02977328946309974,0.004654297104821341,0.014641023248680296,0.0032529957623912698,0.5851533511812502,0.19179084407008395,0.15217348925282692,0.1021123704116741,0.04901752223590648,0.19179084407008395,0.49509422597049146,-0.05334390114153713,0.09180101172487909,1.037152532479466,-0.05219859374550434,-1.6875973425541095,0.09180101172487656,0.44685547884082477,0.089526622851258,0.0,0.11491442542787286,0.0,0.001205479095923635,0.11225400403926541,3.2773369008497752,5.574468085047078,0.45,0.3,0.25,0.7,0.3,0.2,0.2,0.1
0.012,12,988,0.49160040929708504,0.293698817499644,0.07592502939597966,-1.2891093120566774,0.0004535488103577,0.9984799891572026,0.9980264403468448,0.22791231184251992,0.4761764150752217,0.7627741132948859,0.534861801452366,-0.012158054711246192,0.39225044861850683,25,1.0,1,12,0.44625,0.2175270577039402,0.25,0.08333333333333333,-0.010626719398244425,0.0019892392129595912,-0.042819246266698835,0.005315482701437227,0.01564705097411926,0.007245330646918501,0.0012643090769306742,0.0019892392129595912,0.6221322537112011,0.09144698358557006,0.3677700682161897,0.11913005469390783,0.035316194741672004,0.3677700682161897,0.6136633012373396,-0.01062671939824441,0.7371457121831959,0.13244665631707556,-0.02799011541836932,-0.3357291159783741,0.7371457121831944,0.47106950067476383,0.7305443427727614,0.0,0.014962593516209476,0.0,-0.04452197896609812,0.21035762483130904,2.8553885422075336,3.9333333330055558,0.45,0.3,0.25,0.7,0.1,0.1,0.0,0.1
0.036,36,964,0.5075712076338917,0.2842512072979867,-0.05766335976957486,-1.1637561956711633,0.0015649288503254,0.9993711692211048,0.9978062403707794,0.2740041274079625,0.5105033881361474,0.7580571405680075,0.48405301316004506,-0.008566978193146417,0.27154776894849075,71,1.0285714285714285,2,35,0.4784166666666667,0.26634828650138187,0.25,0.19444444444444445,0.00401827794407762,0.0018427135326778074,0.009477304206219566,0.003142761147175528,0.03171167008890724,0.0038144394385266093,0.030886988790510012,0.0065693649585381805,0.5729022591055786,0.01731458714242347,0.036679190830731796,0.15493200551985162,0.14819382525788777,0.15493200551985162,0.35711960875089466,0.004018277944077624,0.8990110854416876,0.046234953076034715,0.006407672669844489,0.12694299789547633,0.8990110854416867,0.5067715537113877,0.890379061151187,0.0,0.04466501240694789,0.0,0.0318315756701445,0.11756569847856153,3.152447488023126,7.888888888669753,0.45,0.25,0.3,0.7,0.1,0.2,0.1,0.2
0.077,77,923,0.5051294913205003,0.28894497611389636,-0.059924522990864,-1.2052886410619486,0.0005353119656347,0.9983540254064526,0.9978187134408179,0.25570280222184877,0.5232222797547655,0.7481523233814483,0.49244952115959956,-0.027227653041102057,0.8609057786032192,147,1.0547945205479452,2,73,0.4437402597402597,0.299580850158602,0.36363636363636365,0.2597402597402597,0.032636429813134284,0.002712249189031502,0.023364446394524944,0.00354291930802619,-0.017064290853562643,0.0028436888527981694,0.011671891832610456,0.0035705990906748676,0.5574425574425574,0.11853960755876686,0.09257364691325308,0.05652961299490808,0.04485410874109175,0.11853960755876686,0.31249697620801975,0.0326364298131343,0.30252282405814784,0.5192418541071285,0.035513696477448065,1.031571486601668,0.30252282405815045,0.5350564928029716,0.30627948467123933,0.0,0.0945945945945946,0.0,-0.04669212986982107,0.08825329599977487,3.2045123389755457,12.480519480357396,0.45,0.35,0.2,0.7,0.3,0.2,0.1,0.1
0.067,67,933,0.49802599950863113,0.28845735353526064,0.015987790769741723,-1.1953040367041856,0.0002278414618313,0.9995460605402507,0.9993182190784194,0.2464872825337999,0.4864713778627069,0.7499117428556477,0.5034244603218477,-0.007895073986291723,0.24824414407853965,127,1.0634920634920635,2,63,0.542820895522388,0.28152346342516377,0.208955223880597,0.2835820895522388,0.04382341425851722,0.006552343456352656,0.008519193830998913,0.008893421666920125,-0.009113892943672087,0.0025510469395655447,-0.025804426022157777,0.0032530385023169274,0.5614371870550784,0.18116527608193234,0.028736227305434164,0.04182849700886458,0.11127525609477468,0.18116527608193234,0.36300525649100573,0.04382341425851723,0.16612890982082873,0.7795547848685962,0.05060782453529289,1.3857628398517114,0.16612890982082903,0.5519028650957432,0.15542889554321385,0.0,0.08251231527093596,0.0,0.0697531934860006,0.0930036313608805,3.22669537042587,9.26865671627957,0.45,0.35,0.2,0.7,0.3,0.2,0.1,0.1
0.026,26,974,0.5064965850669655,0.29346594789030594,-0.04300579937911885,-1.2220802304396994,0.0007414031811345,0.9990039665286664,0.9982625633475319,0.24731221943971415,0.5073760781273821,0.7444077432282687,0.4970955237885546,-0.026721479958890043,0.8521722863846168,53,1.0,1,26,0.5309230769230769,0.29423550524091874,0.23076923076923078,0.2692307692307692,-0.02400222532535029,0.005682936711454176,0.0058089640133365894,0.004578166340503225,0.005971148651114952,0.0033444988688925044,0.00933106769983178,0.002869528828925088,0.545964302637814,0.1395856627322467,0.03063948740335429,0.030336210872273745,0.04645176174249894,0.1395856627322467,0.24701312275037368,-0.024002225325350304,0.44834507782059657,0.3483875938030822,-0.04424559079347745,-0.7584761256197975,0.44834507782059496,0.45458853261728005,0.42900784096295763,0.0,0.03233830845771144,0.0,0.0002167256121348182,0.1341217817090507,3.0129665265669687,6.015384615153255,0.45,0.35,0.2,0.8,0.2,0.1,0.0,0.1
0.107,107,893,0.4756162492747176,0.28655241704320117,0.12688175217264852,-1.1318082075304658,0.0015446908054017,0.9987951071337244,0.9972504163283228,0.2262317448777462,0.4589338164176859,0.7055612895784521,0.4793295447007059,-0.04668706257072206,1.4755338819124304,201,1.07,3,100,0.4859158878504673,0.28331552113135516,0.2616822429906542,0.22429906542056074,-0.03692358556096143,0.0027511330895513067,0.006198080704180633,0.008137079365075284,0.001111464357500016,0.00505251536046402,0.045256273789009906,0.00667011171365656,0.5523437745287857,0.11633631814733703,0.028914669038732053,0.003347639799443052,0.14438468329723586,0.14438468329723586,0.292983310282748,-0.03692358556096144,0.24338659980379354,0.6137033365064155,-0.03494183175494037,-1.1672540468035821,0.24338659980379568,0.4658559303408651,0.247918430042263,0.0,0.13048780487804879,0.0,-0.03722188948750716,0.09968236857803686,3.29866690695076,3.560747663518122,0.45,0.3,0.25,0.7,0.3,0.2,0.1,0.1
0.011,11,989,0.513304639944969,0.2866644959777542,-0.03149115274084208,-1.1695211165829542,0.0001128321823866,0.9994870687853352,0.9993742366029487,0.2794253687585056,0.5122139603162094,0.7569103737228928,0.4774850049643872,-0.0111336032388664,0.3599116214036103,23,1.0,1,11,0.5067272727272727,0.3079212091986847,0.2727272727272727,0.18181818181818182,0.010576886587328665,0.003668688247634347,-0.02331702940489182,0.005948643727678524,0.01157633441624785,0.0064614793336270696,-0.07769874567928288,0.0073450392706748855,0.7237797591690414,0.09557121744277858,0.23411392962019406,0.12838012866187953,0.7554440457253595,0.7554440457253595,1.2135093214502117,0.010576886587328664,0.7383331234981462,0.1317476475875856,0.029243167740194365,0.3341545753155158,0.7383331234981442,0.5304715506939977,0.7282443973234496,0.0,0.01371571072319202,0.0,0.034558845138842297,0.2738762753929589,2.9139770731827523,2.2545454543404952,0.45,0.35,0.2,0.7,0.3,0.1,0.0,0.1
0.093,93,907,0.5048908989366678,0.29433519687192505,-0.04592373969865439,-1.2720379175109924,0.0065070046315638,0.9987178763452352,0.9922108717136714,0.24261683786341665,0.517736818575782,0.7636088707068049,0.5209920328433884,-0.007797479171117275,0.24390921021230455,171,1.0941176470588236,2,85,0.49216129032258066,0.32511679589753456,0.3010752688172043,0.3118279569892473,-0.02527974746466084,0.001967618463539343,0.034811310763075955,0.0033899764398445976,0.009792721456834819,0.005029715318843438,-0.019636745410022177,0.006121030286173258,0.5458382236132351,0.0782898343853686,0.11510644591818099,0.03724726460916711,0.05396567805948688,0.11510644591818099,0.2846092229722036,-0.025279747464660832,0.42455511577288685,0.3720659216220405,-0.025395378109765387,-0.798871297098256,0.4245551157728885,0.47496769451458787,0.4261346941199943,0.0,0.1136919315403423,0.0,0.01509758656449273,0.07506135078422307,3.1944919023106944,16.13978494606301,0.45,0.3,0.25,0.8,0.2,0.1,0.1,0.1
