X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_missing_rate_by_quantile,caafe_tail_asymmetry,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask,llm_sc_domain_prior,llm_sc_confidence,llm_sc_agreement,llm_sc_vote_mcar,llm_sc_vote_mar,llm_sc_vote_mnar,llm_sc_stats_consistency,llm_sc_surprise
0.068,1.0044327962286272,1.0704596583292156,-0.046470794623586054,0.6040187002050725,0.6833181710905021,7.149326862292355,0.10526999263034692,6.952373628274566e-09,0.18377619288058572,0.034,1.0,5.906359495485392,0.0,0.04219684363346683,0.6865236974444481,0.4999553019040106,0.6832246694542236,0.18656839554043747,0.0032990279902245234,0.1,20.0,0.0,-0.1243582356379811,0.26078562724746174,0.5,1.0,1.0,0.0,1.0,0.0,0.95,0.05
0.08,0.9998438734399457,1.1159054554909038,0.0009441374402217599,0.8556133910385664,0.70127920153113,10.392673536642931,0.2223818750532892,5.349315538133962e-11,0.16059782608695652,0.04,1.0,6.131141164725584,0.0,0.06544183623439355,0.7012231264393947,0.513343003076696,0.7014002375998786,0.18788012336269866,-0.0001771111604839115,0.1,20.0,0.0,-1.1767178265786713,0.4216907290039445,0.5,1.0,1.0,0.0,1.0,0.0,0.972,0.038
0.031,1.0085975694164384,1.0266617795391242,-0.04185690961881794,0.47376518280327395,0.6719767332770429,2.7352268750298245,0.14502535265888528,0.00014885273005286648,0.2174756150337894,0.015484004127966976,1.0,4.593787481326402,0.0,0.07350711574869212,0.6930950370578852,0.5650811520780561,0.6719767332770429,0.12801388497982913,0.02111830378084234,0.1,20.0,0.0,0.9140143414384161,0.294081511747852,0.5,1.0,1.0,0.0,1.0,0.0,0.94,0.11
0.029,1.0080633672155388,1.0390408752229892,-0.03860784385463223,0.3886050121503855,0.6150309809867199,2.106863872100644,0.1266268482166239,0.0036968834850822758,0.19744131538762028,0.014485066941297631,1.0,4.270143685527236,0.0,0.06580744095744535,0.6450341236776278,0.49031170938062346,0.6144819656257566,0.15472241429700434,0.03055215805187117,0.1,20.0,0.0,0.6753038640576721,0.2949472180665997,0.5,1.0,1.0,0.0,1.0,0.0,0.94,0.09
0.021,1.0013167747215133,1.020422810769928,-0.012813932146851448,0.4415165947343585,0.6054826988861998,1.7459756425419195,0.08503807036560562,0.005936051143035612,0.2507660878447395,0.010489274770173647,1.0,4.353763811471331,0.0,0.05298908191621257,0.6083996458567291,0.47448861837750717,0.6056287695844177,0.13391102747922196,0.002770876272311429,0.1,20.0,0.0,-0.13425150157325882,0.1932111102698091,0.5,1.0,1.0,0.0,1.0,0.0,0.9,0.16
0.077,1.0019138400519774,1.1050220511732607,-0.01348517334383817,0.7613330183528739,0.6879893613444102,8.145800316246254,0.19825345573226427,7.209201436673045e-09,0.1838197014253352,0.03845828819068256,1.0,5.968398484794426,0.0,0.07823642361269886,0.6876029453716749,0.4637898793427028,0.6878642150466255,0.22381306602897205,-0.00026126967495065934,0.1,20.0,0.0,-1.173830772661184,0.3955299703938591,0.5,1.0,1.0,0.0,1.0,0.0,0.972,0.03
0.019,1.0003416725834897,1.0131281222067483,-0.0017952167318317437,0.29187633182411016,0.5064317266152129,0.7107148342400832,0.08585355430599206,0.19525333169149262,0.21214925693438488,0.009490316004077471,1.0,3.8991148376529448,0.0,0.05221403474834446,0.5069656812776079,0.45512962532599993,0.5065773506140478,0.05183605595160795,0.00038833066356003254,0.4,20.0,0.0,-1.2559549522227922,0.32971329007753675,0.5,0.7927,0.8,0.2073,0.7927,0.0,0.85,0.18
0.063,1.0168716152911226,1.0884852221206942,-0.08262413639336752,0.2716839586135367,0.5355702751868886,1.8013854612545128,0.08438245186099719,5.766485486544015e-05,0.16021243075672104,0.03146638207043757,1.0,5.625546678334265,0.0,0.034372604020712016,0.5674154563930922,0.4793483299827665,0.5355702751868886,0.08806712641032571,0.03184518120620361,0.2,20.0,0.0,0.45503008723037297,0.3393198726233763,0.5,1.0,1.0,0.0,1.0,0.0,0.92,0.15
0.109,1.008685180892699,1.185250657910419,-0.07740617873666439,0.6503408340413002,0.6755560274078793,11.77043065884138,0.11284826361045464,5.786281930471648e-10,0.14015537639390852,0.05443883277216611,1.0,6.60937262718635,0.0,0.034137483482737804,0.6806840510544214,0.462000729386942,0.6755560274078792,0.21868332166747945,0.00512802364654219,0.1,20.0,0.0,-0.36259773571295506,0.29319292967251226,0.5,1.0,1.0,0.0,1.0,0.0,0.966,0.03
0.031,1.0000100686315005,1.039323147032866,-0.0001784106951704112,0.8296161997619411,0.7373862463645745,5.336983477772164,0.1221059536579353,6.237639110898901e-07,0.2627500915476547,0.015484004127966976,1.0,4.6195462015282835,0.0,0.04775076477740037,0.7359696031522658,0.3976426840490381,0.7373956281077024,0.3383269191032277,-0.0014260249554366444,0.1,20.0,0.0,-0.1414670234913502,0.1729187306793698,0.5,1.0,1.0,0.0,1.0,0.0,0.956,0.05
0.056,0.9983563091994289,1.0557186070219338,0.01046965119369242,0.6255503789135303,0.6737445958215504,4.844857868602786,0.1671575383504708,1.1693517046608971e-05,0.17357748184019373,0.028,1.0,5.663321871798096,0.0,0.058892239561167264,0.6739211400365347,0.5440497153489586,0.6736889010290135,0.12987142468757606,0.00023223900752122884,0.2,20.0,0.0,-1.1566013078924453,0.37121074474335086,0.5,1.0,1.0,0.0,1.0,0.0,0.972,0.03
0.109,1.0301538317635095,1.2002647150953627,-0.15245637797563782,0.562652158070267,0.711640091269721,11.06470024208469,0.18519908430981513,5.321270890737196e-15,0.1765308539008845,0.05443883277216611,1.0,6.672275237139301,0.0,0.062166776667018434,0.7262489762489762,0.5128299150746257,0.711640091269721,0.2134190611743505,0.014608884979255166,0.1,20.0,0.0,0.7912957322601515,0.38412244255506917,0.5,1.0,1.0,0.0,1.0,0.0,0.952,0.034
0.064,1.000305078007973,1.0605056286701608,-0.006547753139926768,0.718101047181377,0.6969928219928221,7.292833802716436,0.10514448588938885,7.447224242071795e-08,0.15574919871794868,0.032,1.0,5.862889581842744,0.0,0.03563201737189434,0.6950017575017574,0.5033286936211557,0.6967500092500091,0.19167306388060168,-0.0017482517482516613,0.1,20.0,0.0,-0.05316725349820617,0.19630558333142886,0.5,1.0,1.0,0.0,1.0,0.0,0.966,0.044
0.036,1.0023717507876195,1.0441414943971985,-0.023301861124929935,0.5111804900758651,0.6947938098892995,3.339356943300644,0.10005893276691596,4.948683296528252e-05,0.18035384970032275,0.018,1.0,4.736306496945653,0.0,0.036484835032520514,0.6984223731480945,0.4285543803607197,0.6948803450225637,0.26986799278737483,0.0035420281255308383,0.1,20.0,0.0,-0.0779306064555505,0.22928509735893088,0.5,1.0,1.0,0.0,1.0,0.0,0.962,0.054
0.056,1.0174231582260078,1.0583632550199293,-0.07877958936909502,0.49905236094435673,0.6628740996156349,5.596276439865661,0.16544372756163944,1.3207603464526394e-07,0.175090799031477,0.028,1.0,5.491431347612341,0.0,0.05877212974626942,0.7022142128932459,0.5557220684963406,0.6628184048230982,0.14649214439690528,0.03939580807014775,0.1,20.0,0.0,0.615383974780078,0.3406405770849857,0.5,1.0,1.0,0.0,1.0,0.0,0.966,0.05
0.06,0.9990020523190397,1.0656038949734288,0.006477197527312274,0.6563258847034178,0.6661112919964999,5.555992010451306,0.17604801946668702,2.9245482864356766e-06,0.1678191489361702,0.03,1.0,5.529311164509763,0.0,0.06018115004991803,0.6662713755655495,0.5311317990686192,0.6661112919964999,0.1351395764969303,0.0001600835690496183,0.1,20.0,0.0,-1.2895405173816274,0.44497725629121704,0.5,1.0,1.0,0.0,1.0,0.0,0.972,0.024
0.027,0.9997346332383453,1.0256248891589343,0.004554612897356314,0.5049893841339644,0.6332144490169181,2.1338082495448045,0.07759937503254033,0.002742330464537828,0.18101709108903355,0.01348612538540596,1.0,4.374927212095656,0.0,0.03003634029942652,0.6300112553198972,0.5241176687522556,0.6332144490169181,0.10589358656764158,-0.003203193697020934,0.2,20.0,0.0,-0.17176861396284693,0.16103215660348544,0.5,1.0,1.0,0.0,1.0,0.0,0.93,0.14
0.016,1.0010910327431912,1.0198735961648668,-0.010384692410950858,0.5088839773259517,0.609349593495935,1.72834822602015,0.09255836646359689,0.019791210234963365,0.2735010162601626,0.008,1.0,3.71355297361028,0.0,0.039045169916305564,0.6107723577235773,0.508194035199696,0.6087059620596206,0.10257832252388133,0.0020663956639567216,0.2,20.0,0.0,-0.17693770322178048,0.1836036904947495,0.5,0.809,0.8,0.191,0.809,0.0,0.93,0.14
0.071,0.9999838165159451,1.0595072976713666,0.00047457301766772736,0.8265669474099347,0.7248431552918951,9.338135696390458,0.11344233323871733,2.397821599108118e-10,0.1714246729028639,0.03546178686759957,1.0,5.7749554034399395,0.0,0.04129905933791604,0.7233997868223212,0.556686024786908,0.7248881031523768,0.16671376203541322,-0.001488316330055639,0.1,20.0,0.0,-0.09680811976664705,0.2186709244981476,0.5,1.0,1.0,0.0,1.0,0.0,0.972,0.03
0.02,1.0053474119517358,1.0180172187564511,-0.02626060458276469,0.3320195587823991,0.5337255056115865,1.2198809154356187,0.1119930268620637,0.12083857063076114,0.21836734693877552,0.01,1.0,4.28549619238208,0.0,0.06726737526383121,0.5701833224487584,0.46052912195001977,0.5337255056115865,0.10965420049873859,0.036457816837171864,0.2,20.0,0.0,0.5448278932703952,0.2696838082138673,0.5,0.6,0.6,0.2125,0.6,0.1875,0.87,0.22
0.049,1.000553412727758,1.0556846689189845,-0.004358162483082302,0.6516707679542942,0.6282744170223293,4.434986401314433,0.17344795214009745,4.320982079722095e-05,0.16992853923903947,0.02447423764458465,1.0,5.359762833111316,0.0,0.060352718177889134,0.6280192676439661,0.45244500934333587,0.6282782829220016,0.17557425830063023,-0.0002590152780355126,0.1,20.0,0.0,-1.1978550295590993,0.383577060611141,0.5,1.0,1.0,0.0,1.0,0.0,0.94,0.07
0.037,1.0100476292358176,1.0533132593398564,-0.048841375717610935,0.3398705886371355,0.5839856751071705,1.945207293268125,0.11060723686218726,0.0005049978343929676,0.19158176868457244,0.01848078920041537,1.0,4.8536542876329865,0.0,0.05907363393537764,0.6112043027930879,0.5663772644197173,0.5840722102404347,0.04482703837337065,0.027132092552653253,0.4,20.0,0.0,0.533101896363938,0.3120498644957627,0.5,1.0,1.0,0.0,1.0,0.0,0.966,0.044
0.041,1.0107885103983636,1.0574702840085848,-0.05390718205769507,0.5184309117724439,0.6615927355690286,4.304958932914762,0.16925994616214596,1.0670525741544678e-05,0.16930745949795262,0.020478623566214806,1.0,5.062045905010904,0.0,0.06357930273501117,0.6837316778049537,0.48012903439607674,0.6614269889593166,0.20360264340887696,0.022304688845637077,0.1,20.0,0.0,0.6801709566973768,0.3231784167083529,0.5,1.0,1.0,0.0,1.0,0.0,0.956,0.044
0.081,1.0084181702962562,1.1045052350518902,-0.06939766800808256,0.6349763752317561,0.7174760575937188,8.91409925052179,0.11224469068121634,1.2878609983205544e-11,0.19635204664221712,0.04045593035908596,1.0,6.069123019090242,0.0,0.041701744468852414,0.7264285213019538,0.46568354237228055,0.7174355808193708,0.26074497892967324,0.008992940482583034,0.1,20.0,0.0,-0.03284397437753528,0.2777223946715971,0.5,1.0,1.0,0.0,1.0,0.0,0.954,0.038
0.011,1.0001131368728886,1.010538129340626,-0.0007270062905648939,0.7807602903587553,0.6064909479803097,2.452255363468329,0.1259725447869527,0.0016313051667604815,0.3248000735361706,0.005494438827098079,1.0,3.203512503627154,0.0,0.056451130706590275,0.603879217709005,0.5464357083720063,0.6069133585091032,0.05744350933699871,-0.0030341408000982284,0.7,20.0,0.0,-0.039364588411903156,0.14794699806771008,0.5,0.8256,0.8,0.1744,0.8256,0.0,0.88,0.26
0.011,1.0000313942464103,1.0083289375723112,-0.0003518215756097079,0.7258836362427166,0.6184317849211466,1.8249121651968454,0.21140439368817898,0.013196532552662035,0.28789410791433034,0.005494438827098079,1.0,3.4228879453747676,0.0,0.09626715607755557,0.6157366471196258,0.5812641377178241,0.6176719065016937,0.03447250940180169,-0.0019352593820678443,0.7,20.0,0.0,-1.210934615682666,0.2720416672579474,0.5,0.8235,0.8,0.1765,0.8235,0.0,0.91,0.15
0.016,1.0000040856952999,1.0200260593978234,-0.0004542189790047099,0.7905843466345945,0.7212398373983739,2.8080380059441237,0.12270143547146728,0.0005793442736873306,0.2820121951219512,0.008,1.0,3.6655774344563326,0.0,0.05872789476135287,0.7240853658536585,0.6600500403723585,0.721239837398374,0.06403532548129998,0.0028455284552844073,0.7,20.0,0.0,-0.05432853476322741,0.15074611176420763,0.5,1.0,1.0,0.0,1.0,0.0,0.962,0.084
0.088,1.0265310870162938,1.1160522415393321,-0.12417106457768812,0.586032812874152,0.7370475398265778,9.645401689013894,0.1826030765076871,9.556202635800276e-12,0.18757476076555024,0.044,1.0,6.26419997278977,0.0,0.08067900991838889,0.7619441923774954,0.48471975923077254,0.7371987799959668,0.2772244331467229,0.02474541238152861,0.1,20.0,0.0,0.6517390783594181,0.38943307830043133,0.5,1.0,1.0,0.0,1.0,0.0,0.978,0.028
0.011,1.000819563713404,1.0132711472942704,-0.007065184877260378,0.8025642244209319,0.7015246180139797,2.9878327219894887,0.15843268380697795,0.0006482380653867419,0.32144498575236696,0.005494438827098079,1.0,3.2649642338742026,0.0,0.0570702519771769,0.7024536141557417,0.45963821927192794,0.7015246180139797,0.24281539488381376,0.0009289961417620063,0.1,20.0,0.0,-0.3569150179690732,0.17359771679357094,0.5,1.0,1.0,0.0,1.0,0.0,0.93,0.1
0.073,1.0000377832968639,1.078343047402748,0.0019301171870977837,0.5704106049306701,0.6493779216109313,5.058227571012533,0.07896655659305979,3.3460317099693966e-06,0.1481875544915843,0.03646062567421791,1.0,6.0245552029718645,0.0,0.03106593129412903,0.6481481481481483,0.521724463339166,0.6495577130528587,0.12642368480898225,-0.0014095649047104475,0.1,20.0,0.0,-0.11821368446731428,0.20584403112081576,0.5,1.0,1.0,0.0,1.0,0.0,0.972,0.034
0.027,1.0018475492941012,1.0200501314921622,-0.017383857218111642,0.4359614546364679,0.6066881221202208,1.966982672136921,0.07932972796026921,0.0022682709170568555,0.2214799588900308,0.01348612538540596,1.0,4.297976707780897,0.0,0.03446275417510697,0.6154834511624635,0.5455722026446183,0.6065738102775139,0.06991124851784525,0.00890964088494961,0.1,20.0,0.0,-0.1419011479359482,0.2032532875616836,0.5,0.8214,0.8,0.1786,0.8214,0.0,0.89,0.15
0.073,0.999799174073191,1.0740887767503549,0.0008901228738800726,0.6258703272176361,0.6717170082704063,6.128710634939903,0.1721171545438882,7.811143895786159e-07,0.15684340411697772,0.03646062567421791,1.0,6.0881445889597465,0.0,0.05284451185252442,0.6714742898238044,0.5667461030578168,0.6717170082704063,0.10472818676598761,-0.00024271844660184172,0.4,20.0,0.0,-1.257111326177311,0.42490799659623313,0.5,1.0,1.0,0.0,1.0,0.0,0.972,0.044
0.07,1.018732602620337,1.0856258577062206,-0.0905641619951858,0.5117625168016028,0.6758804737416239,6.348504857935549,0.17205198194409832,5.435380099532176e-07,0.1695468509984639,0.035,1.0,5.960443276183529,0.0,0.06053597933197567,0.6981202275206483,0.45594639118091723,0.6758824216923797,0.24217383633973105,0.02223780582826862,0.1,20.0,0.0,0.13371447968792438,0.36593702782999804,0.5,1.0,1.0,0.0,1.0,0.0,0.96,0.05
0.073,1.020299579823274,1.1274265784197504,-0.09981942134395005,0.4038502652595567,0.646945343401654,4.1579424109043055,0.12759904018478085,1.1218187528221074e-06,0.17479422500036945,0.03646062567421791,1.0,5.896746917312724,0.0,0.05723451320606686,0.6702373247033441,0.4587557998097414,0.6469902912621359,0.21148152489360267,0.023247033441208154,0.1,20.0,0.0,0.6224005225029314,0.35253085513736787,0.5,1.0,1.0,0.0,1.0,0.0,0.956,0.06
0.012,1.000019044512029,1.0159655064129338,7.896740521241494e-05,0.7080975089780925,0.6468798931564889,1.6670818502661897,0.18544249507202315,0.020324059559570888,0.27800269905533065,0.006,1.0,3.098015965664612,0.0,0.10937669320595113,0.6471347210708913,0.25812229581317253,0.6471331859629732,0.3890124252577188,1.5351079181158411e-06,0.1,20.0,0.0,-1.2169815006264593,0.2905754829490878,0.5,0.814,0.8,0.186,0.814,0.0,0.88,0.15
0.043,1.0001945543506598,1.0625083925906451,-0.004212016097458499,0.31956004893536305,0.5981987361297706,1.3426293777668834,0.04589723822176983,0.016361206619549238,0.16193409637675876,0.02147753396029258,1.0,5.173830210320612,0.0,0.03773201502640432,0.597387669801463,0.43599217171332044,0.5983181569388466,0.16139549808814252,-0.0009304871373836399,0.1,20.0,0.0,0.0048917411982225545,0.17147516690275846,0.5,0.8372,0.8,0.1628,0.8372,0.0,0.936,0.18
0.109,1.007303659589605,1.1367214641717645,-0.0770324557042884,0.8615072743584863,0.7482625723366464,19.70079383397807,0.14602942698199517,3.8067192064214513e-20,0.17281119039528828,0.05443883277216611,1.0,6.6687470598622625,0.0,0.04626949595773894,0.7480300165485351,0.5352296900232609,0.7481690444653407,0.21280032652527414,-0.0001390279168056452,0.1,20.0,0.0,-0.0632743165630103,0.26480599189703086,0.5,1.0,1.0,0.0,1.0,0.0,0.97,0.028
0.083,0.9997902599468466,1.118038779627503,0.0011126232366110954,0.6371352247488399,0.6778728303032743,6.858940993870567,0.08876729698130048,3.137619500581106e-08,0.14985678811209946,0.04145474372955289,1.0,6.178404827456678,0.0,0.0320293398870298,0.6778334156303013,0.5555479910458873,0.6776764844776203,0.12228542458441405,0.00015693115268100577,0.1,20.0,0.0,0.12583756239941435,0.19406378404463445,0.5,1.0,1.0,0.0,1.0,0.0,0.96,0.04
0.035,1.0107738531567252,1.050628924908022,-0.048161131563705384,0.7055111794715273,0.7263569500465072,6.994394559936109,0.250623784089566,2.332056379968079e-06,0.20059215396002963,0.017481865284974092,1.0,4.928895255451078,0.0,0.09445644747184745,0.750735011147445,0.5012336936182676,0.7265294828277357,0.24950131752917737,0.024205528319709346,0.1,20.0,0.0,0.6009212052911099,0.32486941014731224,0.5,1.0,1.0,0.0,1.0,0.0,0.966,0.054
0.032,0.9987637074128799,1.0378035950363544,0.007308540235081332,1.182062204987617,0.753365394420718,7.386066738271905,0.28317007626454826,4.4890609675399236e-08,0.22075154958677684,0.016,1.0,4.558399844316511,0.0,0.10931963789070541,0.7531408153026137,0.5624552812507926,0.7532894664002484,0.1906855340518211,-0.00014865109763473328,0.2,20.0,0.0,-1.2352031770880474,0.34918601124597454,0.5,1.0,1.0,0.0,1.0,0.0,0.978,0.04
0.042,1.0036530535359964,1.0535347474136096,-0.03350534007369843,0.3827432600247691,0.6521432769816391,2.2166609049265964,0.06948652846519493,0.0017636206555788321,0.20192116512575803,0.021,1.0,5.184846471536914,0.0,0.044201240061645275,0.6573635057471264,0.45772972566219466,0.6519193629646215,0.19963378008493177,0.005444142782504935,0.1,20.0,0.0,0.13197985961288428,0.2182590229414053,0.5,1.0,1.0,0.0,1.0,0.0,0.93,0.09
0.079,0.9996870097824059,1.1052577080857964,0.006754475317044914,0.6925612854363405,0.6865570991521045,8.323615026217025,0.10053631261220441,3.858068910382384e-09,0.14682719663546778,0.039457111834962,1.0,5.927948274944315,0.0,0.03687920892257858,0.6864751245858738,0.48454419329624937,0.6864751245858738,0.20193093128962442,0.0,0.1,20.0,0.0,-0.0002659059185661228,0.19119623213222736,0.5,1.0,1.0,0.0,1.0,0.0,0.972,0.03
0.088,1.0009174335652635,1.1032300874707945,-0.006863549053333015,0.9361423603305392,0.7314088021778584,12.740198865674657,0.2276072403214897,2.92424628147425e-13,0.18438496810207333,0.044,1.0,6.132026326453841,0.0,0.08759800043348007,0.7312815083686227,0.558060744897814,0.7314831619278079,0.17322076347080873,-0.000201653559185222,0.1,20.0,0.0,-1.1918256238889333,0.4238925260005177,0.5,1.0,1.0,0.0,1.0,0.0,0.978,0.022
0.073,0.9996475675434382,1.0868037263487464,0.0019668804405311505,0.60900227124784,0.6745253505933118,6.038580506536509,0.09093063813700863,9.066372113605749e-08,0.15866471605266658,0.03646062567421791,1.0,5.996552572084647,0.0,0.03518170720555004,0.673259618842143,0.4484690624148489,0.674658396260338,0.22479055642729412,-0.0013987774181949408,0.1,20.0,0.0,0.23186481102315426,0.18425917132322486,0.5,1.0,1.0,0.0,1.0,0.0,0.972,0.05
0.051,1.0040874486058917,1.067883154529698,-0.038546024980958604,0.2184648510224226,0.5021895672776158,1.0329486980680485,0.038056214784961906,0.03155494970780311,0.18605239777681357,0.02547312961011591,1.0,5.375079428101464,0.0,0.026838573093643944,0.5216562806091171,0.5291716169059493,0.5021895672776158,-0.007515336296832209,0.019466713331501295,1.0,20.0,0.0,-0.0008541729457158809,0.23297208273570896,0.5,1.0,1.0,0.0,1.0,0.0,0.91,0.16
0.087,1.0003996753680202,1.0759327675423005,-0.0020243891148099833,0.6084432431323508,0.6617192536173674,6.562442128273313,0.1675804805387947,3.3742247681268644e-07,0.14453424985207286,0.04345235487404162,1.0,6.28421040992138,0.0,0.06493181842729243,0.6608508623169003,0.5479185217760578,0.6615306992750389,0.11293234054084245,-0.0006798369581386687,0.1,20.0,0.0,-1.12489757942035,0.4030131911402311,0.5,1.0,1.0,0.0,1.0,0.0,0.966,0.04
0.09,1.0008808906184317,1.1116031864049227,-0.006984087344626286,7.242027154292585,0.9994133952868971,64.18713956982633,0.49761500196312475,2.551128608900068e-55,0.323962148962149,0.045,1.0,6.3103504432085575,0.0,0.13754466190698278,0.9994133952868971,0.5027471872904431,0.9994133952868971,0.496666207996454,0.0,0.1,20.0,0.0,-1.2034415620949765,0.4387214584231125,0.5,1.0,1.0,0.0,1.0,0.0,0.978,0.014
0.1,1.0082036666738652,1.1059932420032854,-0.07523553578471531,5.926066299493905,0.9999019607843138,100.0,0.3454455573940753,1.3031735625801302e-60,0.32861111111111113,0.05,1.0,6.512886548659539,0.0,0.10213889096060731,0.9999019607843138,0.5080619306743565,0.9999019607843138,0.49184003010995736,0.0,0.07652250047505924,20.0,0.0,-0.10873581164442392,0.2809896396483461,0.5,1.0,1.0,0.0,1.0,0.0,0.986,0.02
0.1,0.9997139243474252,1.1548138580564442,-0.0024118878703390245,6.519617962437955,0.9998999801940979,91.52439803328996,0.2855566225015671,1.3031735625801302e-60,0.30972222222222223,0.05,1.0,6.421062170292805,0.0,0.0800475055403289,0.9998682907506438,0.4730700591113099,0.9998999801940979,0.5267982316393338,-3.168944345410818e-05,0.1,20.0,0.0,-0.3758541740273511,0.2636710573753366,0.5,1.0,1.0,0.0,1.0,0.0,0.986,0.02
0.05,1.0002561151734268,1.0724671463480333,-0.001667006169812607,5.3350083673741,0.9994852481183344,56.112159978079355,0.3140712317964169,8.14689401954481e-33,0.38710526315789473,0.025,1.0,5.413556940057552,0.0,0.09815369242249462,0.9992370475722933,0.5126740267578004,0.9994852481183344,0.4865630208144929,-0.00024820054604113295,0.1,20.0,0.0,-0.08978009708583068,0.197096473078692,0.5,1.0,1.0,0.0,1.0,0.0,0.986,0.022
0.06,0.9986900882006164,1.0700325296824034,0.008244122419499289,6.403187948573942,0.9996282805261051,40.374619554130724,0.4952989572146304,1.2081619661635278e-38,0.31906028368794326,0.03,1.0,5.790317816350814,0.0,0.13438983831898743,0.9994156271409481,0.5425040098510273,0.9996282805261051,0.4569116172899208,-0.00021265338515696897,0.1,20.0,0.0,-1.2542286942247698,0.4144015027567988,0.5,1.0,1.0,0.0,1.0,0.0,0.966,0.024
0.05,1.0146350021973543,1.0951300931000691,-0.06795340599283728,4.773859534673658,0.9999379498634897,100.0,0.7330609734213084,8.117392372950082e-33,0.34131578947368424,0.025,1.0,5.358274500779712,0.0,0.19640921104535447,1.0,0.5489889527877724,0.9999379498634897,0.4510110472122276,6.205013651028324e-05,0.06360256962075364,20.0,0.0,0.3648422697786349,0.32467526374764333,0.5,1.0,1.0,0.0,1.0,0.0,0.978,0.014
0.09,1.0007315636805527,1.120995646247686,-0.00990601216463418,6.416988896003043,0.9997804605021905,80.5843080659604,0.290131590832878,2.551128608900068e-55,0.33046398046398046,0.045,1.0,6.243591333526499,0.0,0.08469165513816972,0.9998171308358906,0.4417668010009303,0.9997804605021905,0.5580503298349604,3.66703337001395e-05,0.1,20.0,0.0,-0.1225979051217454,0.20188140171645608,0.5,1.0,1.0,0.0,1.0,0.0,0.992,0.01
0.01,0.9998889547500418,1.0072497425483782,0.0008190033734028143,3.0953644030306244,0.9789562289562289,7.213533664841263,0.4933154149019694,5.13712997206174e-08,0.46565656565656566,0.005,1.0,3.143182659653246,0.0,0.19425764304780377,0.9787037037037036,0.23259298592546476,0.9787878787878789,0.7461107177782389,-8.4175084175242e-05,0.1,20.0,0.0,-1.1477169639801925,0.2786530225306408,0.5,1.0,1.0,0.0,1.0,0.0,0.972,0.044
0.07,1.0201957022353587,1.074254147865917,-0.09553391672826428,5.007659190813246,1.0,100.0,0.719829697441214,2.4296728568105253e-44,0.36244239631336406,0.035,1.0,5.838347647224882,0.0,0.21134599913905489,0.9999064983637215,0.5654233429897838,1.0,0.43448315537393767,-9.35016362785257e-05,0.07652250047505924,20.0,0.0,0.4785156342570702,0.3637843438594253,0.5,1.0,1.0,0.0,1.0,0.0,0.976,0.024
0.06,0.9999715204824594,1.0774911768651858,-0.003493720103445244,5.524222598678305,0.9998405947511583,70.45223329828728,0.34943481104089336,1.2081619661635278e-38,0.3406914893617021,0.03,1.0,5.636285827781042,0.0,0.10022871308502862,0.9996810199222645,0.4895394937242945,0.9998405947511583,0.51014152619797,-0.0001595748288937271,0.1,20.0,0.0,-0.14768841754574025,0.19565182351516447,0.5,1.0,1.0,0.0,1.0,0.0,0.982,0.02
0.06,1.0034229112611075,1.092082483581032,-0.03625939533248279,5.315530093999261,0.9999469214437368,90.418834760528,0.3806368477295755,1.2081619661635278e-38,0.3320921985815603,0.03,1.0,5.85058572779776,0.0,0.10336435427080941,1.0,0.572308521114303,0.9999469214437368,0.42769147888569703,5.307855626324187e-05,0.06360256962075364,20.0,0.0,-0.04918595593831032,0.2202010736910177,0.5,1.0,1.0,0.0,1.0,0.0,0.98,0.012
0.02,1.0000465351497712,1.0200374279970512,0.00020059373519790147,4.232141427026936,0.9716034691269678,13.563641392306508,0.4890710688226162,1.803793667150552e-14,0.37576530612244896,0.01,1.0,3.8163770099680616,0.0,0.14296060149354964,0.9712394091298803,0.6176866556101572,0.9716034691269678,0.35355275351972304,-0.0003640599970875513,0.1,20.0,0.0,-1.1785060468046404,0.3144607679411014,0.5,1.0,1.0,0.0,1.0,0.0,0.978,0.028
0.1,1.0279949223295506,1.1141644299683737,-0.13864583768692018,5.35907264687747,0.9999326599326599,100.0,0.6621112532155498,1.2949755030834155e-60,0.3133333333333333,0.05,1.0,6.412153144784483,0.0,0.17874544578213675,0.9997643097643097,0.40656970968042777,0.9999326599326599,0.5931946000838819,-0.00016835016835015093,0.1,20.0,0.0,0.7426586459453728,0.39210252711682714,0.5,1.0,1.0,0.0,1.0,0.0,0.982,0.03
0.07,0.9999346661867866,1.0860057455505983,0.00012491815968351631,6.597686400485179,0.9985078697210534,50.10673352380427,0.5034555331378967,2.4514687394297797e-44,0.31931643625192013,0.035,1.0,5.9854627252761095,0.0,0.14073259087154666,0.9979040049867539,0.5648999536249544,0.9985078697210534,0.43300405136179954,-0.0006038647342995196,0.1,20.0,0.0,-1.2331054901932628,0.40043718262412964,0.5,1.0,1.0,0.0,1.0,0.0,0.988,0.02
