missing_rate,n_missing,n_observed,X0_mean,X0_std,X0_skew,X0_kurtosis,X0_min,X0_max,X0_range,X0_q25,X0_q50,X0_q75,X0_iqr,mask_autocorr_1,runs_z_score,n_runs,avg_burst_size,max_burst_size,n_bursts,missing_pos_mean,missing_pos_std,missing_first_quarter,missing_last_quarter,corr_mask_X1,mi_mask_X1,corr_mask_X2,mi_mask_X2,corr_mask_X3,mi_mask_X3,corr_mask_X4,mi_mask_X4,auc_mask_from_Xobs,coef_X1_abs,coef_X2_abs,coef_X3_abs,coef_X4_abs,coef_max,coef_sum,corr_X1_mask,pval_X1_mask,log_pval_X1_mask,X1_mean_diff,X1_ttest_stat,X1_ttest_pval,X1_mannwhitney_stat,X1_mannwhitney_pval,X0_obs_mean_deviation,X0_obs_skew_mnar,X0_q50_deviation,X0_q75_deviation,X0_obs_rate_high,X0_obs_rate_low,X0_obs_high_low_ratio,X0_obs_position_corr,little_proxy_score,position_entropy,position_uniformity_chi2,llm_mcar_conf,llm_mar_conf,llm_mnar_conf,llm_randomness,llm_dep_X1,llm_dep_self,llm_temporal,llm_extreme
0.05,50,950,0.5050194541135662,0.28877047908861303,-0.019670938854217602,-1.184280411813174,0.0006621612706814,0.9990021904776608,0.9983400292069794,0.2735619733053466,0.4992280514445855,0.7550856624534656,0.48152368914811905,0.07363540569020018,-2.3412891616393425,89,1.1363636363636365,3,44,0.47562,0.29498602610971253,0.28,0.2,0.0851696136065172,0.008867877802155668,0.030876200527907783,0.002960793080201276,-0.07459528652512196,0.004508023204576403,0.0020878824842607076,0.002325659670648539,0.6668421052631579,0.4071582579416057,0.11824406043392595,0.3551744577582758,0.020735055227748867,0.4071582579416057,0.9013118313615563,0.0851696136065172,0.0070424790248408515,2.1522744378330576,0.11059969050790686,2.7004170707258695,0.0070424790248406295,0.6147578947368421,0.006177891372234626,-0.005019454113566191,-0.019670938854217602,0.0007719485554145145,-0.005085662453465645,0.10421052631578948,0.09789473684210526,0.9393939384925007,0.012596636861378168,0.1568421052631579,3.1672651905921527,9.599999999808,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.082,82,918,0.5090263684185202,0.2843822978353109,-0.0758175303506711,-1.1311478332837335,0.0039610747146793,0.9994943885431924,0.9955333138285131,0.2682181472837508,0.5279284158940243,0.7364126543277711,0.4681945070440203,0.016863047583583778,-0.5375564000580456,149,1.1081081081081081,4,74,0.4954268292682927,0.276029780581725,0.23170731707317074,0.23170731707317074,0.09645659638358448,0.00841621648668395,0.011683844633301448,0.002199823330743124,-0.02889424772007251,0.0030560166518284367,-0.014738246680843232,0.004044347335681913,0.605106541261491,0.36233011517756514,0.0542158852949078,0.10592973299757832,0.06229508809293216,0.36233011517756514,0.5847708215629834,0.0964565963835845,0.0022616398944362796,2.645576543667492,0.10069301021207866,3.0614485953353605,0.0022616398944362657,0.6022636696955205,0.002127617540271772,-0.009026368418520225,-0.0758175303506711,-0.027928415894024283,0.013587345672228857,0.10021786492374728,0.10457516339869281,1.0434782598283554,-0.03627445585086833,0.1035190498963813,3.2457872630435025,9.219512195009518,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.078,78,922,0.49901020803706403,0.2894227197544454,0.013536554037995106,-1.2077739668228005,3.14039196100957e-05,0.9989356085405444,0.9989042046209343,0.24151471456090617,0.48928765158208615,0.7402497288472885,0.4987350142863823,-0.029065397143573042,0.919115173788801,149,1.054054054054054,2,74,0.5076794871794872,0.2807716698758356,0.23076923076923078,0.2564102564102564,0.10315270116425304,0.007464580377834125,0.002501730723612351,0.00428076527557841,0.01572545340428892,0.0046378404008311416,0.034969603351326414,0.005093300725888875,0.6175538127815785,0.3817845594460287,0.03480649957374682,0.06633081101058025,0.11767180062663778,0.3817845594460287,0.6005936706569935,0.10315270116425304,0.0010884257459458347,2.9632011938401273,0.11089206923803058,3.276187937551535,0.0010884257459458741,0.6112269870404361,0.0010921391494345325,0.0009897919629359708,0.013536554037995106,0.010712348417913853,0.009750271152711543,0.10629067245119306,0.09869848156182212,0.9285714276978134,-0.018269682031648814,0.1356374103120307,3.2370752371941722,8.41025641014859,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.013,13,987,0.5029837107790113,0.29112026260795787,-0.005859130660281004,-1.2155284287792567,0.0020328503349954,0.9994501568137713,0.9974173064787758,0.2467333750940658,0.4969954973734615,0.7638737451391991,0.5171403700451334,-0.013184584178498984,0.4246587209655285,27,1.0,1,13,0.4699230769230769,0.26135636194474793,0.3076923076923077,0.15384615384615385,0.06917175414059823,0.005481439413451132,-0.0231584904365039,0.0046184962729396255,0.08657192835140556,0.011803188652208734,-0.05751424299886139,0.005481439413451132,0.8212921829943107,0.6277195559081182,0.19844165904258182,0.8280460972705748,0.5032818171000647,0.8280460972705748,2.1574891293213394,0.06917175414059817,0.02872155171098965,1.541792100595617,0.17529190616323448,2.1904610982951245,0.02872155171098997,0.6785129763853168,0.026863443211031107,-0.0029837107790112727,-0.005859130660281004,0.0030045026265385077,-0.013873745139199145,0.10131712259371833,0.10233029381965553,1.00999999900313,0.020340013394696058,0.3230262645156262,2.6612262562697895,5.4076923072763305,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.021,21,979,0.5041462129423986,0.2931680424842694,-0.009477865455567532,-1.2411343539859316,0.000133108781197,0.9991769561679724,0.9990438473867754,0.24715902419209484,0.4985327724088906,0.7688321697667374,0.5216731455746426,0.02716914986853636,-0.8700393986450785,41,1.05,2,20,0.5326190476190475,0.25923596094429496,0.19047619047619047,0.19047619047619047,0.057690826013681085,0.01079170540419779,0.0009541714360687883,0.004177083993223624,-0.03857347212505748,0.005573479536220013,0.02544299994905757,0.005573479536220013,0.6608298068972226,0.39614476843787283,0.04336981609195055,0.25540019439384426,0.1852855916642631,0.39614476843787283,0.8802003705879307,0.0576908260136811,0.06821539762499293,1.166117585038487,0.11680050587993085,1.825559319698343,0.06821539762499079,0.6187557760591469,0.06232504207128044,-0.004146212942398586,-0.009477865455567532,0.001467227591109399,-0.018832169766737406,0.11440245148110317,0.1041879468845761,0.9107142849182238,-0.06093858292255201,0.20820565202587674,3.154222184683522,5.190476190229026,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.088,88,912,0.4989598778495003,0.2958584638027383,-0.009578284603800025,-1.2272572845838896,0.0003913863143371,0.9995119962284192,0.9991206099140821,0.24046112457444876,0.5061703543122316,0.7519650112804741,0.5115038867060253,0.05431638749351481,-1.878902102824619,152,1.1578947368421053,3,76,0.5423522727272727,0.2905567164072793,0.23863636363636365,0.3522727272727273,0.17262841890916863,0.01767697404288198,0.0029261566346801063,0.003319040217109423,-0.001388564772668772,0.006963967271886137,-0.025614075719258823,0.006098242187654989,0.6795255183413078,0.6570764339458365,0.005824221925102019,0.00425985583995091,0.1040651132366746,0.6570764339458365,0.771225624947564,0.17262841890916863,3.941472529330482e-08,7.404341495969487,0.17837779352860988,5.536649818748365,3.9414725293303436e-08,0.6758622408293461,4.9060148258818016e-08,0.0010401221504997005,-0.009578284603800025,-0.006170354312231563,-0.001965011280474105,0.1162280701754386,0.11732456140350878,1.0094339613956569,-0.0162897789668391,0.14668062200956938,3.257312508528368,7.909090909001032,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.098,98,902,0.5170714505058117,0.2896942434734798,-0.08463384948879143,-1.1845943392021903,0.0010160143762402,0.9998719051099818,0.9988558907337416,0.26712699396377554,0.5380636971377444,0.7683091813767365,0.5011821874129609,0.04962739812906294,-1.5763025041759668,169,1.1666666666666667,3,84,0.5171836734693878,0.2982649263055524,0.25510204081632654,0.3163265306122449,0.15621215888122184,0.013972324878497108,-0.003481772107184543,0.008374262387638467,-0.025594571991810505,0.0027258116147017217,0.04766011155533817,0.003918859604506265,0.6588872799674192,0.5491813320610004,0.02367034911702091,0.09972922833967506,0.14540321889621538,0.5491813320610004,0.8179841284139118,0.15621215888122175,6.898869961489478e-07,6.161222041100631,0.151625626881928,4.996256284596331,6.898869961489388e-07,0.65152269333454,8.125810826886466e-07,-0.017071450505811714,-0.08463384948879143,-0.03806369713774438,-0.01830918137673654,0.10975609756097561,0.09534368070953436,0.8686868678953984,0.03525558399551285,0.1353115525589393,3.2560335833121146,8.53061224481091,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.018,18,982,0.49559414810963653,0.2871658921743529,0.03934364451678999,-1.2334020074809695,0.0056420036325072,0.9993638454944742,0.993721841861967,0.24775689943647067,0.48517196949704505,0.7490573774316681,0.5013004779951975,-0.018348623853211003,0.5877257815396156,37,1.0,1,18,0.4528888888888889,0.2392474053937771,0.2777777777777778,0.1111111111111111,0.07692569750806427,0.008074988751705574,-0.044831356898015665,0.006370363634513751,-0.03676403800135489,0.004378020932128669,0.043915929261620266,0.008608441154190457,0.7539035980991174,0.5679040185857464,0.3280203700543708,0.2727538834761456,0.3123845514282598,0.5679040185857464,1.4810628235445225,0.0769256975080643,0.014967363528297441,1.8248546930404745,0.16153226010153565,2.4373927386506966,0.014967363528297572,0.6665535188956777,0.015347535697020132,0.004405851890363466,0.03934364451678999,0.014828030502954948,0.0009426225683318856,0.08859470468431772,0.08859470468431772,0.9999999988712645,-0.0012384481354405727,0.28139850644942294,2.752715278979705,14.644444443630867,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.085,85,915,0.49935622994939055,0.2939904190844809,-0.025451308100087392,-1.2251332224774303,0.0006660485337661,0.9992711940736654,0.9986051455398993,0.23783849760252215,0.5015502689102345,0.7626478952927956,0.5248093976902735,-0.0029862273136825913,0.09173303141527242,157,1.0897435897435896,2,78,0.4858,0.298700038401699,0.29411764705882354,0.24705882352941178,0.1591627999223584,0.014716024127148352,0.006366607050506272,0.0033244963333985585,-0.03862061318672719,0.0022407140526766005,0.059554695851664605,0.006782449477166847,0.6836772741883639,0.6101859507442082,0.014293934404411025,0.16242557245976455,0.21315098740140112,0.6101859507442082,1.0000564450097849,0.15916279992235843,4.211119679424291e-07,6.375602415816737,0.16619470409795084,5.09305850229643,4.2111196794242414e-07,0.6647380263580842,4.904051985606599e-07,0.000643770050609449,-0.025451308100087392,-0.0015502689102344647,-0.012647895292795641,0.10491803278688525,0.11366120218579236,1.0833333323007814,-0.019536350166041643,0.1461266473802636,3.253870345206907,7.352941176384084,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.034,34,966,0.498201704892317,0.2870754123827674,-0.0018394699137290838,-1.1785296311064006,0.001786945497354,0.9999029166817686,0.9981159711844145,0.245606505909998,0.5076099815086255,0.7371227318983432,0.4915162259883452,0.02566290765010668,-0.8184653626449518,65,1.0625,2,32,0.5647352941176471,0.2751027945656945,0.2647058823529412,0.3235294117647059,0.11172589299255366,0.010855576452548355,-0.018982800235289476,0.00391529820638796,-0.02504791413126175,0.008531748993619305,-0.014141314004326696,0.0009729932231990427,0.6866398733406407,0.6407836392201453,0.12963754213488293,0.16214148290993935,0.06524782588360269,0.6407836392201453,0.9978104901485702,0.11172589299255364,0.00040050340090667024,3.397393791717748,0.17385017368464423,3.551785610294115,0.00040050340090666396,0.6782365119961028,0.00040562248994117076,0.001798295107682979,-0.0018394699137290838,-0.007609981508625463,0.012877268101656791,0.09213250517598344,0.09834368530020704,1.067415729178513,-0.031995342564444,0.18487394957983194,3.0174469469090517,7.894117646826644,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.048,48,952,0.5103719570891546,0.28921359825346943,-0.028775738783218218,-1.181444822687609,4.201730443786911e-05,0.9995076079501802,0.9994655906457424,0.2704914848833677,0.5034214189350704,0.7656088996835552,0.49511741480018745,0.038500907645104186,-1.5273057508226082,88,1.0909090909090908,2,44,0.46697916666666667,0.2967573004987502,0.2916666666666667,0.2708333333333333,0.059059296719538745,0.006346329829554948,-0.02379584034092893,0.006564274887417928,0.009418323626142061,0.004096174983248556,0.017628910391308338,0.0015916973491546735,0.5916491596638654,0.27147239613991153,0.10082058754875944,0.03956048830743643,0.06794766329436948,0.27147239613991153,0.47980113529047685,0.059059296719538704,0.06191376292300159,1.2082128001377468,0.0789254590543802,1.86901279884279,0.0619137629230012,0.5780812324929971,0.0676618713955208,-0.010371957089154615,-0.028775738783218218,-0.0034214189350704194,-0.015608899683555166,0.11029411764705882,0.10714285714285714,0.9714285705478095,0.013380562656188234,0.1368609943977591,3.2484004607540493,4.49999999990625,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.029,29,971,0.5028616226691228,0.286970965070164,0.028856569513006452,-1.1724270688740064,7.640879881753992e-05,0.9999220594303158,0.9998456506314982,0.2586620372270416,0.490880916864619,0.7459109987057932,0.48724896147875163,0.04113046569498752,-1.312620942476945,55,1.0740740740740742,2,27,0.4789310344827586,0.2933196362960736,0.2413793103448276,0.20689655172413793,0.06275634400017266,0.007830619526624658,-0.013073510665842345,0.0021107190526250914,-0.01128084177539945,0.0062322563376871936,-0.01981494552325719,0.0033822298893481373,0.6127703398558187,0.37281756255308757,0.07287585388549427,0.06156939731836136,0.12294902136992958,0.37281756255308757,0.6302118351268728,0.06275634400017263,0.047255438838624854,1.3255481993945561,0.10587433231711085,1.9864598783531735,0.04725543883862329,0.6065556305266522,0.05029694219914549,-0.002861622669122821,0.028856569513006452,0.009119083135381012,0.004089001294206751,0.11225540679711637,0.09268795056642637,0.8256880726589514,0.03939176897312361,0.15038708760964523,3.1945730310748996,5.137931034305588,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.071,71,929,0.5024065541941015,0.28880221243032145,-0.004152994119728825,-1.1514204638957717,0.0002368517875978,0.9990601336410158,0.998823281853418,0.2625309474416921,0.5008290979212126,0.750198594604331,0.48766764716263894,-0.015860247693054882,0.5007393935918776,135,1.0597014925373134,3,67,0.5069577464788733,0.2886743102002143,0.2535211267605634,0.2535211267605634,0.1716391523049559,0.01950961480972763,0.00845435208519714,0.003074815387714704,-0.04055038878069761,0.0035137185561954533,-0.011301948042441674,0.006012753457855234,0.6992525659879623,0.7243322876055286,0.0462433867747049,0.15743044560742625,0.02595450117245935,0.7243322876055286,0.953960621160119,0.1716391523049559,4.721374973489143e-08,7.325931506357506,0.19061389965991954,5.50395547180219,4.721374973489135e-08,0.693915917463879,4.96265188884732e-08,-0.002406554194101518,-0.004152994119728825,-0.0008290979212125515,-0.00019859460433102605,0.10441334768568353,0.11194833153928956,1.0721649474267616,0.0335741747031104,0.16750557164299035,3.23134496754578,8.85915492945269,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.019,19,981,0.5045541706175226,0.2867860153427829,-0.08150081019016447,-1.1752231581158403,0.0004245834321648,0.9993127678686656,0.9988881844365008,0.2524050293181671,0.5172743428464462,0.7486309216708412,0.4962258923526741,0.034264232008592875,-1.0984129075777727,37,1.0555555555555556,2,18,0.3802105263157895,0.22894025397294523,0.3684210526315789,0.05263157894736842,0.019319062323485788,0.006096160790089424,-0.015062614810883338,0.0038162053100452478,-0.004305780136972845,0.003632860442123239,-0.07443667609436255,0.0075344342934532856,0.6700466763238371,0.1376600977530692,0.13571389845368081,0.05140861090660086,0.5578313027536659,0.5578313027536659,0.8826139098670167,0.019319062323485785,0.5417192306662407,0.26622574697881396,0.042204693764282986,0.6104250877898939,0.541719230666241,0.540318686624819,0.5469842869229453,-0.004554170617522613,-0.08150081019016447,-0.017274342846446245,0.0013690783291587794,0.09174311926605505,0.10499490316004077,1.144444443197,0.011483088771809377,0.16586190246257848,2.7153266987718094,10.357894736296954,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.008,8,992,0.497644823011307,0.2859022328539158,0.0034741324379361093,-1.196867829732148,0.0015390370565484,0.9987057910477812,0.9971667539912328,0.2503553346455124,0.49780533934768634,0.7454017832506864,0.495046448605174,-0.008072653884964679,0.2633250637353116,17,1.0,1,8,0.322625,0.2746292671493699,0.5,0.0,0.01618573912996707,0.005119440226704098,-0.01549155504724436,0.008445683715181732,0.030603453478445734,0.004585987824219186,-0.046283778737804274,0.006515835769700459,0.7011088709677419,0.13429005809164943,0.16975810007008044,0.29813689885051553,0.45438156420568715,0.45438156420568715,1.0565666212179325,0.016185739129967076,0.6091890794668284,0.2152478905786173,0.052299963172902086,0.5113929097245532,0.6091890794668294,0.5538054435483871,0.6064653905155202,0.002355176988692975,0.0034741324379361093,0.0021946606523136625,0.0045982167493135995,0.08669354838709678,0.0907258064516129,1.0465116266998378,0.011122784878091596,0.3082157258064516,2.4056390622295662,6.299999999212499,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.056,56,944,0.4975889273560682,0.2906871356222466,0.02534809587036388,-1.2100545001173713,0.0012806839708693,0.998514940537612,0.9972342565667427,0.24193088591726541,0.5000598739136286,0.7488573628981512,0.5069264769808858,0.054120587789728856,-1.7205184732093455,101,1.12,3,50,0.5437142857142857,0.25498765476319174,0.14285714285714285,0.2857142857142857,0.11999547567082919,0.009989355125944274,0.003113359473627591,0.003899643736180002,-0.0663581567186176,0.009094694175932743,-0.007382623582820891,0.0027910550775315963,0.6642894975786926,0.53506198481238,0.013792324342951738,0.2746398712382676,0.05961482647013634,0.53506198481238,0.8831090068637357,0.11999547567082913,0.00014261117456347244,3.845846443200045,0.15288353844082342,3.8183835963896726,0.0001426111745634741,0.6506128934624698,0.0001498591045985379,0.002411072643931811,0.02534809587036388,-5.987391362860528e-05,0.001142637101848809,0.10063559322033898,0.09957627118644068,0.989473683227302,0.007439506978964509,0.1575741525423729,3.201884782005207,9.357142856975765,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.065,65,935,0.4889447516924665,0.29401882493899195,0.0349128145371064,-1.2467163622569986,0.000434386777276,0.9975336281639288,0.9970992413866527,0.22397895292514805,0.4834291683579887,0.7426918804516902,0.5187129275265422,0.012683248229286813,-0.4047187763549015,121,1.0833333333333333,2,60,0.5215692307692308,0.29464899426688224,0.24615384615384617,0.2923076923076923,0.0637406654985237,0.007754849938898101,0.04413922169340492,0.005998644510327021,0.006869170600255004,0.008483589746128317,0.003926066887167816,0.002665121108160643,0.5859481694775814,0.25156432597905726,0.17114363220746753,0.008527585696178536,0.02452104416491318,0.25156432597905726,0.45575658804761654,0.06374066549852371,0.0438852407086132,1.3576815152147446,0.07500729803434653,2.017743248378099,0.04388524070861353,0.5759111476758536,0.040483988036785525,0.011055248307533516,0.0349128145371064,0.016570831642011286,0.007308119548309788,0.08983957219251337,0.1144385026737968,1.2738095223916526,-0.03949129406870844,0.11705059646236118,3.2464346921682234,6.538461538360947,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.111,111,889,0.5027361035716058,0.29411294616111044,0.03199992772265375,-1.2882131958601408,0.0011268214781091,0.9980595570473436,0.9969327355692346,0.2544931489092866,0.4836408511673299,0.7719460611040436,0.5174529121947571,0.04729729729729731,-1.5024987427941143,189,1.1808510638297873,5,94,0.46981981981981985,0.28998065167509623,0.2702702702702703,0.26126126126126126,0.18544197794722747,0.022477251553973773,-0.01599043612966564,0.00669683752771592,0.03584970445877674,0.006067022191168361,0.018919671563534836,0.0022756460754787267,0.6740846583366269,0.6154376270107123,0.0590596597525672,0.11958529115772468,0.05284101174507097,0.6154376270107123,0.8469235896660751,0.18544197794722744,3.45923136636586e-09,8.461020389770653,0.16836497576707105,5.961728002573821,3.4592313663656798e-09,0.669635890108331,5.400829759257468e-09,-0.002736103571605808,0.03199992772265375,0.01635914883267009,-0.021946061104043624,0.11136107986501688,0.08886389201349831,0.7979797972632282,-0.08488354771463909,0.1502979357310066,3.258677294747168,8.90990990982964,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.085,85,915,0.49541082226289573,0.2844863830141451,0.03216603458045289,-1.1566438691497154,0.0008510597839348,0.9986677272998636,0.9978166675159288,0.2514074398198896,0.4915585892265719,0.743076923370525,0.4916694835506354,-0.002986227313682585,0.09173303141527242,157,1.0897435897435896,3,78,0.5084117647058823,0.28142683906113974,0.23529411764705882,0.2235294117647059,0.15180570414647487,0.019617092629922978,0.01500400921666458,0.0019502731304915158,0.005737964146574653,0.0014602934755856868,-0.02196999616265713,0.002420812493631675,0.6589649630343942,0.5585230362929919,0.0515029831964386,0.03602791769259198,0.06787184057264109,0.5585230362929919,0.7139257777546636,0.15180570414647485,1.4177805110950775e-06,5.848390997783705,0.15455351070275158,4.851947299443137,1.4177805110951114e-06,0.6566634522661524,1.7229074288756206e-06,0.004589177737104266,0.03216603458045289,0.008441410773428082,0.006923076629475,0.0994535519125683,0.09726775956284153,0.9780219770385824,0.01083355159825671,0.12438122790099648,3.272495596609252,5.47058823522976,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.074,74,926,0.5021623020919793,0.28825345803487673,0.005916726239179823,-1.196414825461608,0.0006430267830093,0.9983476930428647,0.9977046662598554,0.2514126955052749,0.4973227155887675,0.7507054394627464,0.4992927439574715,-0.021621621621621626,0.6833082517323923,141,1.0571428571428572,2,70,0.5104324324324324,0.27715378115334594,0.21621621621621623,0.21621621621621623,0.08123412593095741,0.012685776395258475,0.01743548153099117,0.0032184105139940224,-0.010509015450801637,0.0034939207665479963,0.0014195376689522927,0.004419227370509534,0.5949594302726053,0.3120208960519577,0.07237686567966557,0.050949590310405406,0.007828238718504996,0.3120208960519577,0.4431755907605337,0.08123412593095738,0.010173260098392709,1.9925398518108441,0.08859089599519177,2.5747880357735333,0.010173260098392652,0.5895452688109275,0.010279904734578935,-0.002162302091979318,0.005916726239179823,0.0026772844112324945,-0.0007054394627463711,0.10475161987041037,0.0939524838012959,0.8969072156386225,0.007378771121092969,0.11475541416146168,3.209972211974639,10.864864864718042,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.056,56,944,0.4986415774325032,0.29324646252402353,0.026656036357555108,-1.2251257627960237,0.0014822302484811,0.9998688238958136,0.9983865936473324,0.24357691861287328,0.4947868073728571,0.7506027950852087,0.5070258764723354,-0.04046735343129828,1.2831799786226152,111,1.018181818181818,2,55,0.44889285714285715,0.2794356352269586,0.32142857142857145,0.17857142857142858,0.08138607910986037,0.006978940689640425,-0.01838834277730724,0.002463430585724057,0.008897061585596621,0.0024972267580562774,-0.0015875768755314894,0.0029982108510368134,0.6079184322033899,0.35125699145580946,0.08061159083410269,0.0300704848355196,0.0034485679126570303,0.35125699145580946,0.4653876350380888,0.08138607910986033,0.010032502818141926,1.9985907096002722,0.10295159711302654,2.579636411410776,0.010032502818142264,0.6028109866828087,0.009655352813163801,0.0013584225674967976,0.026656036357555108,0.005213192627142926,-0.0006027950852086628,0.10805084745762712,0.09745762711864407,0.9019607834789697,0.005847462383126423,0.11607142857142858,3.273313353433779,3.642857142792092,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.103,103,897,0.501504029900138,0.28312182202883346,0.04958307626245773,-1.151916691843988,1.3174411755079165e-05,0.9998947505149464,0.9998815761031913,0.2596877972692815,0.492374856415676,0.7378387096597318,0.47815091239045027,-0.050006501386962526,1.5810227873810527,195,1.0618556701030928,2,97,0.5210485436893204,0.28231444214820467,0.23300970873786409,0.2912621359223301,0.14656050100244186,0.013035598264534667,0.04224302880661814,0.0037408415347776787,-0.0046229960035901,0.004287653331699334,-0.008354954233132981,0.002290986706750136,0.6489593142189175,0.5052751270482315,0.15579535673335246,0.023374629647425725,0.05357572617726268,0.5052751270482315,0.7380208396062724,0.14656050100244183,3.2554759988778924e-06,5.487385502158066,0.1384907295795857,4.680555010902801,3.2554759988777565e-06,0.6389366929679298,3.7697795714298925e-06,-0.001504029900137982,0.04958307626245773,0.007625143584323979,0.01216129034026825,0.10367892976588629,0.08361204013377926,0.8064516121253903,-0.043663743644570784,0.11676461993051272,3.295159162921504,3.6990291261776798,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.025,25,975,0.5059252859417906,0.28495448985877764,0.005471824777139699,-1.1783749778246146,0.002376307678263,0.9996685425663522,0.9972922348880892,0.2716814808293253,0.5107938420099123,0.7510466725713347,0.4793651917420094,0.015359342915811092,-0.4913262972880304,49,1.0416666666666667,2,24,0.48824,0.2885500691387891,0.32,0.24,0.07900908295191743,0.007681657999088917,0.019559095130136282,0.0034299766131959397,0.015977254843043843,0.0025464166761481263,-0.05172199633869385,0.0076397800387213895,0.6807384615384615,0.5131983709348263,0.11515307691588714,0.10989200326966453,0.3248176615319923,0.5131983709348263,1.0630611126523704,0.07900908295191744,0.012444962632192011,1.9050064030856952,0.14256821248391338,2.503814025300587,0.01244496263219243,0.6452923076923077,0.0130175566371131,-0.005925285941790648,0.005471824777139699,-0.010793842009912291,-0.001046672571334728,0.10461538461538461,0.08512820512820513,0.8137254894182526,-0.01173794284632491,0.1894871794871795,3.063465189601647,4.099999999836,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.067,67,933,0.5054750859613641,0.28450012068028685,-0.01377144606229739,-1.1547086657401844,0.0006012089022127,0.999477504997532,0.9988762960953192,0.2726502725937129,0.501653785729675,0.7528341744672888,0.48018390187357596,-0.007895073986291716,0.24824414407853965,127,1.0634920634920635,2,63,0.4578955223880597,0.2714265868876946,0.2835820895522388,0.16417910447761194,0.1763527932441257,0.02190187745788902,0.046666024083284706,0.002428716836069447,-0.002438848565745039,0.008175664580947421,-0.053360245056014305,0.003625839425881735,0.715442082193534,0.7825062703692935,0.17235618453896176,0.03933135161864366,0.22589966290894292,0.7825062703692935,1.2200934694358418,0.17635279324412562,1.978801398843746e-08,7.703597791298606,0.2012312567966661,5.659892785323031,1.9788013988437123e-08,0.7037321431428069,2.4481626868430638e-08,-0.005475085961364146,-0.01377144606229739,-0.0016537857296750058,-0.0028341744672888414,0.10289389067524116,0.09431939978563773,0.9166666657757814,0.021586371603405048,0.17452128425397131,3.2319463330059506,7.17910447750479,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.081,81,919,0.5093418861198611,0.2897407453602277,-0.009486138918663027,-1.2163792244590472,0.0001552750640422,0.9996610603325126,0.9995057852684703,0.25659516519549597,0.4982754447152669,0.7742905375435543,0.5176953723480583,0.005809731299927365,-0.1870295431073404,149,1.0945945945945945,3,74,0.4615925925925926,0.29304724170525176,0.2962962962962963,0.2222222222222222,0.13310241220393634,0.01563628171562158,0.06645229672465462,0.006129810461739157,-0.008038332930531323,0.003249083144856127,-0.00011415804887873694,0.0018404725934703173,0.6594392724244011,0.5078611977181512,0.25266935699869825,0.019464375820207155,0.007413908102397534,0.5078611977181512,0.7874088386394541,0.13310241220393632,2.4149504581121696e-05,4.617091774224767,0.13923111599255195,4.242606153933731,2.4149504581122265e-05,0.6389123980709037,3.332288653466563e-05,-0.009341886119861087,-0.009486138918663027,0.001724555284733087,-0.024290537543554258,0.10554951033732318,0.08705114254624592,0.8247422672598576,-0.030601783721065003,0.14107524281626568,3.2698642561561266,5.5432098764747755,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
