X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,auc_mask_from_Xobs,coef_X1_abs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9
0.11,0.9999125705026384,1.1596990281498152,0.009855091306082087,0.7147497446373852,0.7362303696011467,11.271576545662183,0.10096142206656195,1.889060175999118e-13,0.15860572012257404,0.055,1.0,6.680790768468897,0.0,0.031943334552991184,0.7023644355976688,0.6073945567188811,0.7028440762174496,0.09496987887878772,-0.00047964061978078565,0.1,0.03127513825893402,-0.04779749736189842,-0.017852336168289185,0.023297473788261414,-0.02051735483109951,-0.048991113901138306,-0.03370998427271843,0.0053776889108121395,0.06160639971494675,-0.0013075933093205094
0.049,1.0131237778854505,1.067622349009811,-0.06617220361304965,0.6953582694907616,0.5005401967932165,4.7863120812018725,0.16754025235595832,3.827232870709051e-06,0.1786894568552973,0.02447423764458465,1.0,5.410246070534669,0.0,0.06478186804277579,0.6897112946124823,0.41372858291581616,0.667571287189955,0.2759827116966661,0.022140007422527308,0.1,0.0496894009411335,-0.04897599667310715,-0.00976053811609745,0.02390357479453087,-0.027555443346500397,-0.03273492678999901,-0.04022948071360588,-0.0002825811388902366,0.0654190182685852,-0.007042280398309231
0.063,1.0007574441292142,1.0640174618396263,-0.004272308407439967,0.7216039030339991,0.8091203391577647,8.074164169719808,0.21903762717401581,1.1141856083601735e-08,0.17295997018515696,0.03146638207043757,1.0,5.756967318148506,0.0,0.07570662735088954,0.7105398151724032,0.39129854585126145,0.7109453527185158,0.3192412693211417,-0.00040553754611261095,0.1,0.03347442299127579,-0.053770244121551514,-0.014446445740759373,0.035041578114032745,-0.020114852115511894,-0.031853362917900085,-0.04124908521771431,-0.001325623132288456,0.07280446588993073,0.0010527471313253045
0.061,1.017874815996495,1.0625479045909338,-0.08531925495660642,0.6574311702369107,0.4456525838093297,4.214712218399015,0.13434984941389772,9.596319902032145e-05,0.14707833586480212,0.03046751863684771,1.0,5.726856967935319,0.0,0.05239621002898982,0.6080151123282113,0.43582838886353265,0.5671864699021248,0.17218672346467861,0.040828642426086414,0.1,0.03679713234305382,-0.05385904759168625,-0.012790189124643803,0.03443159535527229,-0.03262955695390701,-0.029382804408669472,-0.03958090394735336,0.0040134708397090435,0.07660654932260513,-0.00022817871649749577
0.013,1.0009754402150652,1.0162687129704175,-0.008768076736914932,0.7389135687008027,0.37253982111078066,0.9026788661382056,0.06842092671800026,0.04188340463385753,0.27139350011690433,0.006493414387031408,1.0,3.5976234776833684,0.0,0.05088694704597492,0.6820668693009119,0.573404255319149,0.6763931104356636,0.10866261398176291,0.005673758865248235,1.0,0.039616718888282776,-0.05573837459087372,-0.017776649445295334,0.03626488149166107,-0.027998821809887886,-0.046603698283433914,-0.02929294854402542,-0.007592208683490753,0.0722946971654892,-0.0052415370009839535
0.029,0.999812299983396,1.0487796919816028,0.0017377017955412279,0.7197343655669591,0.637247413277181,3.250031690933644,0.09843179033964611,0.0002622869211855309,0.21781668383110195,0.014485066941297631,1.0,4.414160488890782,0.0,0.045147958246492564,0.7030903481167212,0.5378171180391874,0.7022415738369565,0.1652732300775338,0.000848774279764708,0.1,0.035566676408052444,-0.05282808840274811,-0.004895559046417475,0.03207813948392868,-0.015376834198832512,-0.04379302263259888,-0.03582734987139702,0.0023384741507470608,0.06576403975486755,-0.003934718202799559
0.115,1.0003649301490005,1.199618028906099,-0.00813165867471434,0.7282338491771063,0.8034884720532992,13.651793915148392,0.11345798729238771,4.179286430637045e-15,0.1542250061409973,0.05743502824858757,1.0,6.765619002302701,0.0,0.036039592296582545,0.7112643625578506,0.48922131491266185,0.711586876796511,0.22204304764518878,-0.0003225142386603652,0.1,0.03699837997555733,-0.042778391391038895,-0.011758827604353428,0.031375735998153687,-0.023448996245861053,-0.02819739654660225,-0.04481126740574837,-0.0005490790936164558,0.07196306437253952,-0.008936300873756409
0.068,1.0044327962286272,1.0704596583292156,-0.046470794623586054,0.7133773037111841,0.6040187002050725,7.149326862292355,0.10526999263034692,6.952373628274566e-09,0.18377619288058572,0.034,1.0,5.906359495485392,0.0,0.04219684363346683,0.6865236974444481,0.475447907958968,0.6832246694542236,0.21107578948548006,0.0032990279902245234,0.1,0.03769325837492943,-0.05441996455192566,-0.010417859070003033,0.037091612815856934,-0.02153911255300045,-0.0317496731877327,-0.04191695526242256,-0.0014826377155259252,0.06932666897773743,-0.009355910122394562
0.08,0.9998438734399457,1.1159054554909038,0.0009441374402217599,0.7217663043478261,0.8556133910385664,10.392673536642931,0.2223818750532892,5.349315538133962e-11,0.16059782608695652,0.04,1.0,6.131141164725584,0.0,0.06544183623439355,0.7012231264393947,0.4633249288426596,0.7014002375998786,0.23789819759673508,-0.0001771111604839115,0.1,0.02444704994559288,-0.04364641755819321,-0.009026491083204746,0.038472048938274384,-0.02197682112455368,-0.04126540571451187,-0.038662370294332504,0.0069178324192762375,0.0701456367969513,-0.0038501021917909384
0.031,1.0085975694164384,1.0266617795391242,-0.04185690961881794,0.6899697060488033,0.47376518280327395,2.7352268750298245,0.14502535265888528,0.00014885273005286648,0.2174756150337894,0.015484004127966976,1.0,4.593787481326402,0.0,0.07350711574869212,0.6930950370578852,0.4270288019514026,0.6719767332770429,0.26606623510648264,0.02111830378084234,0.1,0.039209943264722824,-0.05674009770154953,-0.015703171491622925,0.03271980211138725,-0.020769987255334854,-0.03933808580040932,-0.03552938252687454,-0.002968100132420659,0.07068714499473572,0.003327307989820838
0.029,1.0080633672155388,1.0390408752229892,-0.03860784385463223,0.6634113427323414,0.3886050121503855,2.106863872100644,0.1266268482166239,0.0036968834850822758,0.19744131538762028,0.014485066941297631,1.0,4.270143685527236,0.0,0.06580744095744535,0.6450341236776278,0.5585716540605125,0.6144819656257566,0.08646246961711535,0.03055215805187117,0.4,0.039314303547143936,-0.05691821873188019,-0.004606118891388178,0.04128503426909447,-0.011639461852610111,-0.04259452223777771,-0.04725644364953041,0.007549647241830826,0.061130695044994354,-0.0026036512572318316
0.021,1.0013167747215133,1.020422810769928,-0.012813932146851448,0.7007636558198356,0.4415165947343585,1.7459756425419195,0.08503807036560562,0.005936051143035612,0.2507660878447395,0.010489274770173647,1.0,4.353763811471331,0.0,0.05298908191621257,0.6083996458567291,0.3674607194897621,0.6056287695844177,0.240938926366967,0.002770876272311429,0.1,0.042832739651203156,-0.058243490755558014,-0.011488934978842735,0.04417760670185089,-0.02291257493197918,-0.04439696669578552,-0.04138399660587311,-0.0026442594826221466,0.06755822151899338,-0.002127892803400755
0.077,1.0019138400519774,1.1050220511732607,-0.01348517334383817,0.7049148035063527,0.7613330183528739,8.145800316246254,0.19825345573226427,7.209201436673045e-09,0.1838197014253352,0.03845828819068256,1.0,5.968398484794426,0.0,0.07823642361269886,0.6876029453716749,0.4918534559902638,0.6878642150466255,0.19574948938141107,-0.00026126967495065934,0.1,0.03667106851935387,-0.04967987909913063,-0.007315546739846468,0.04529450088739395,-0.025811517611145973,-0.029287610203027725,-0.04216332361102104,-0.0013425822835415602,0.06247889995574951,-0.006476022768765688
0.019,1.0003416725834897,1.0131281222067483,-0.0017952167318317437,0.6386608723643972,0.29187633182411016,0.7107148342400832,0.08585355430599206,0.19525333169149262,0.21214925693438488,0.009490316004077471,1.0,3.8991148376529448,0.0,0.05221403474834446,0.5069656812776079,0.5517450609193729,0.5065773506140478,-0.04477937964176504,0.00038833066356003254,0.7,0.03188994526863098,-0.0560414083302021,-0.005090842954814434,0.034561436623334885,-0.011251963675022125,-0.05045350641012192,-0.029711570590734482,0.00020239845616742969,0.0629592314362526,-0.003168139373883605
0.063,1.0168716152911226,1.0884852221206942,-0.08262413639336752,0.6149819586319054,0.2716839586135367,1.8013854612545128,0.08438245186099719,5.766485486544015e-05,0.16021243075672104,0.03146638207043757,1.0,5.625546678334265,0.0,0.034372604020712016,0.5674154563930922,0.5089057345447122,0.5355702751868886,0.05850972184837999,0.03184518120620361,0.2,0.038434840738773346,-0.05667272210121155,-0.01673077791929245,0.026749636977910995,-0.027093255892395973,-0.03104415163397789,-0.04036210849881172,-0.002979088807478547,0.07178740948438644,0.00027656953898258507
0.109,1.008685180892699,1.185250657910419,-0.07740617873666439,0.6829971478289522,0.6503408340413002,11.77043065884138,0.11284826361045464,5.786281930471648e-10,0.14015537639390852,0.05443883277216611,1.0,6.60937262718635,0.0,0.034137483482737804,0.6806840510544214,0.5584254287957992,0.6755560274078792,0.12225862225862227,0.00512802364654219,0.1,0.03550993278622627,-0.049939580261707306,-0.014006073586642742,0.03651505708694458,-0.02251627668738365,-0.02870771661400795,-0.03530042618513107,-0.003591096494346857,0.06735588610172272,-0.012513584457337856
0.031,1.0000100686315005,1.039323147032866,-0.0001784106951704112,0.7769233330004327,0.8296161997619411,5.336983477772164,0.1221059536579353,6.237639110898901e-07,0.2627500915476547,0.015484004127966976,1.0,4.6195462015282835,0.0,0.04775076477740037,0.7359696031522658,0.5277793414016324,0.7373956281077024,0.20819026175063338,-0.0014260249554366444,0.4,0.03522446006536484,-0.05264358967542648,-0.019282611086964607,0.03803699091076851,-0.026255512610077858,-0.0437263622879982,-0.03981483355164528,-0.011787302792072296,0.07448900490999222,-0.0006716936477459967
0.056,0.9983563091994289,1.0557186070219338,0.01046965119369242,0.6818628934624698,0.6255503789135303,4.844857868602786,0.1671575383504708,1.1693517046608971e-05,0.17357748184019373,0.028,1.0,5.663321871798096,0.0,0.058892239561167264,0.6739211400365347,0.5714360407584976,0.6736889010290135,0.10248509927803706,0.00023223900752122884,0.2,0.031768813729286194,-0.052214182913303375,-0.007568869274109602,0.04126680642366409,-0.026048963889479637,-0.029231082648038864,-0.03713802248239517,-0.00917109102010727,0.0746266171336174,-0.006175966002047062
0.109,1.0301538317635095,1.2002647150953627,-0.15245637797563782,0.7260268330604722,0.562652158070267,11.06470024208469,0.18519908430981513,5.321270890737196e-15,0.1765308539008845,0.05443883277216611,1.0,6.672275237139301,0.0,0.062166776667018434,0.7262489762489762,0.5482957705179927,0.711640091269721,0.1779532057309835,0.014608884979255166,0.1,0.03652528300881386,-0.05356723442673683,-0.009158886037766933,0.025489237159490585,-0.021946148946881294,-0.03493943437933922,-0.04152017459273338,0.008052822202444077,0.0639258548617363,-0.005917110946029425
0.064,1.000305078007973,1.0605056286701608,-0.006547753139926768,0.7064469818376068,0.718101047181377,7.292833802716436,0.10514448588938885,7.447224242071795e-08,0.15574919871794868,0.032,1.0,5.862889581842744,0.0,0.03563201737189434,0.6950017575017574,0.36377742627742626,0.6967500092500091,0.33122433122433115,-0.0017482517482516613,0.1,0.04056929796934128,-0.05057087168097496,-0.012036154046654701,0.03321925178170204,-0.024146465584635735,-0.03779071941971779,-0.03703264892101288,-0.005914235487580299,0.06871793419122696,8.975520177045837e-05
0.036,1.0023717507876195,1.0441414943971985,-0.023301861124929935,0.7054806362378976,0.5111804900758651,3.339356943300644,0.10005893276691596,4.948683296528252e-05,0.18035384970032275,0.018,1.0,4.736306496945653,0.0,0.036484835032520514,0.6984223731480945,0.5200968441013138,0.6948803450225637,0.17832552904678067,0.0035420281255308383,0.2,0.0325007364153862,-0.05840694531798363,-0.016869334504008293,0.03620011731982231,-0.021016594022512436,-0.03791094943881035,-0.038709014654159546,-0.009838455356657505,0.07825802266597748,-0.0032621361315250397
0.056,1.0174231582260078,1.0583632550199293,-0.07877958936909502,0.6916616222760291,0.49905236094435673,5.596276439865661,0.16544372756163944,1.3207603464526394e-07,0.175090799031477,0.028,1.0,5.491431347612341,0.0,0.05877212974626942,0.7022142128932459,0.4323233971537321,0.6628184048230982,0.26989081573951385,0.03939580807014775,0.1,0.03713960200548172,-0.04941027984023094,-0.01058577373623848,0.0327770970761776,-0.026511911302804947,-0.03526162728667259,-0.04383700340986252,0.00597402872517705,0.0716669112443924,-0.0026332002598792315
0.06,0.9990020523190397,1.0656038949734288,0.006477197527312274,0.6848758865248227,0.6563258847034178,5.555992010451306,0.17604801946668702,2.9245482864356766e-06,0.1678191489361702,0.03,1.0,5.529311164509763,0.0,0.06018115004991803,0.6662713755655495,0.474603860998623,0.6661112919964999,0.1916675145669265,0.0001600835690496183,0.1,0.03234124556183815,-0.051958806812763214,-0.020790638402104378,0.04427413269877434,-0.019666876643896103,-0.03577584773302078,-0.03787162899971008,-0.00731832068413496,0.07513277977705002,-0.0038537143263965845
0.027,0.9997346332383453,1.0256248891589343,0.004554612897356314,0.6720718663164706,0.5049893841339644,2.1338082495448045,0.07759937503254033,0.002742330464537828,0.18101709108903355,0.01348612538540596,1.0,4.374927212095656,0.0,0.03003634029942652,0.6300112553198972,0.4896725405367381,0.6332144490169181,0.14033871478315912,-0.003203193697020934,0.2,0.04177622124552727,-0.043135520070791245,-0.012119256891310215,0.041471902281045914,-0.02466653473675251,-0.042435240000486374,-0.04300219193100929,-0.014241646975278854,0.06282965838909149,-0.0018817794043570757
0.016,1.0010910327431912,1.0198735961648668,-0.010384692410950858,0.7044588414634146,0.5088839773259517,1.72834822602015,0.09255836646359689,0.019791210234963365,0.2735010162601626,0.008,1.0,3.71355297361028,0.0,0.039045169916305564,0.6107723577235773,0.5776084010840108,0.6087059620596206,0.033163956639566505,0.0020663956639567216,1.0,0.041484441608190536,-0.04903651401400566,-0.01567808724939823,0.03748627379536629,-0.025378305464982986,-0.03131717070937157,-0.03801753371953964,-0.003164150984957814,0.06453806906938553,-0.0031594419851899147
0.071,0.9999838165159451,1.0595072976713666,0.00047457301766772736,0.7346078624600131,0.8265669474099347,9.338135696390458,0.11344233323871733,2.397821599108118e-10,0.1714246729028639,0.03546178686759957,1.0,5.7749554034399395,0.0,0.04129905933791604,0.7233997868223212,0.36078568986203213,0.7248881031523768,0.36261409696028907,-0.001488316330055639,0.1,0.03531638905405998,-0.04907490313053131,-0.006546351592987776,0.03656085953116417,-0.021840853616595268,-0.03847268596291542,-0.028746696189045906,-0.004056577105075121,0.06269175559282303,-0.0023103374987840652
0.02,1.0053474119517358,1.0180172187564511,-0.02626060458276469,0.6748979591836735,0.3320195587823991,1.2198809154356187,0.1119930268620637,0.12083857063076114,0.21836734693877552,0.01,1.0,4.28549619238208,0.0,0.06726737526383121,0.5701833224487584,0.5138863948173342,0.5337255056115865,0.05629692763142413,0.036457816837171864,0.7,0.04209130257368088,-0.05435455963015556,-0.00434231897816062,0.0359710268676281,-0.01690860092639923,-0.04768892005085945,-0.04668755829334259,0.003672068938612938,0.06282150000333786,-0.003803270636126399
0.049,1.000553412727758,1.0556846689189845,-0.004358162483082302,0.6796497778922295,0.6516707679542942,4.434986401314433,0.17344795214009745,4.320982079722095e-05,0.16992853923903947,0.02447423764458465,1.0,5.359762833111316,0.0,0.060352718177889134,0.6280192676439661,0.5368961464712068,0.6282782829220016,0.09112312117275934,-0.0002590152780355126,0.7,0.03933735936880112,-0.049226630479097366,-0.010736949741840363,0.03226762264966965,-0.01538571622222662,-0.04049374908208847,-0.039393313229084015,-0.001393080921843648,0.06676946580410004,-0.00655786506831646
0.037,1.0100476292358176,1.0533132593398564,-0.048841375717610935,0.6542056074766355,0.3398705886371355,1.945207293268125,0.11060723686218726,0.0005049978343929676,0.19158176868457244,0.01848078920041537,1.0,4.8536542876329865,0.0,0.05907363393537764,0.6112043027930879,0.4438586681577336,0.5840722102404347,0.1673456346353543,0.027132092552653253,0.1,0.037078406661748886,-0.05622013285756111,-0.01606910116970539,0.03926129266619682,-0.02407718077301979,-0.0334627628326416,-0.03872856870293617,-0.005005823448300362,0.07275807857513428,-0.0001537832140456885
0.041,1.0107885103983636,1.0574702840085848,-0.05390718205769507,0.6983646583076883,0.5184309117724439,4.304958932914762,0.16925994616214596,1.0670525741544678e-05,0.16930745949795262,0.020478623566214806,1.0,5.062045905010904,0.0,0.06357930273501117,0.6837316778049537,0.6089184163537612,0.6614269889593166,0.07481326145119249,0.022304688845637077,0.2,0.04508287087082863,-0.05016346648335457,-0.012930394150316715,0.030184153467416763,-0.03326457738876343,-0.035155873745679855,-0.03728104010224342,0.0013048816472291946,0.0728142112493515,-0.0025653811171650887
0.081,1.0084181702962562,1.1045052350518902,-0.06939766800808256,0.732801354128884,0.6349763752317561,8.91409925052179,0.11224469068121634,1.2878609983205544e-11,0.19635204664221712,0.04045593035908596,1.0,6.069123019090242,0.0,0.041701744468852414,0.7264285213019538,0.42163814762510404,0.7174355808193708,0.30479037367684975,0.008992940482583034,0.1,0.03777310997247696,-0.05634037032723427,-0.009281346574425697,0.04067114740610123,-0.026844168081879616,-0.03146011009812355,-0.03765993192791939,0.0009739862871356308,0.07501417398452759,-0.0028357442934066057
0.011,1.0001131368728886,1.010538129340626,-0.0007270062905648939,0.7895946318595458,0.7807602903587553,2.452255363468329,0.1259725447869527,0.0016313051667604815,0.3248000735361706,0.005494438827098079,1.0,3.203512503627154,0.0,0.056451130706590275,0.603879217709005,0.47704988077328503,0.6069133585091032,0.12682933693571996,-0.0030341408000982284,0.4,0.038335803896188736,-0.0427880622446537,-0.010358241386711597,0.023655710741877556,-0.016670582816004753,-0.045350924134254456,-0.022758543491363525,-0.002103917533531785,0.05690528452396393,-0.004322318825870752
0.011,1.0000313942464103,1.0083289375723112,-0.0003518215756097079,0.7535619082636271,0.7258836362427166,1.8249121651968454,0.21140439368817898,0.013196532552662035,0.28789410791433034,0.005494438827098079,1.0,3.4228879453747676,0.0,0.09626715607755557,0.6157366471196258,0.6356894681362767,0.6176719065016937,-0.019952821016650857,-0.0019352593820678443,1.0,0.0393623523414135,-0.04851759225130081,-0.014550110325217247,0.04206867516040802,-0.024056464433670044,-0.0412006750702858,-0.02882492169737816,-0.011315195821225643,0.07045010477304459,-0.0038283467292785645
0.016,1.0000040856952999,1.0200260593978234,-0.0004542189790047099,0.7714049796747968,0.7905843466345945,2.8080380059441237,0.12270143547146728,0.0005793442736873306,0.2820121951219512,0.008,1.0,3.6655774344563326,0.0,0.05872789476135287,0.7240853658536585,0.3001693766937669,0.721239837398374,0.42391598915989154,0.0028455284552844073,0.1,0.033582620322704315,-0.04980927333235741,-0.009501978754997253,0.03146984800696373,-0.021496418863534927,-0.048010293394327164,-0.02510942704975605,-0.0056854672729969025,0.06967292726039886,0.002772845095023513
0.088,1.0265310870162938,1.1160522415393321,-0.12417106457768812,0.7416392543859649,0.586032812874152,9.645401689013894,0.1826030765076871,9.556202635800276e-12,0.18757476076555024,0.044,1.0,6.26419997278977,0.0,0.08067900991838889,0.7619441923774954,0.4024009376890502,0.7371987799959668,0.3595432546884452,0.02474541238152861,0.1,0.03383853659033775,-0.048215582966804504,-0.0063542937859892845,0.0373636819422245,-0.025028252974152565,-0.029073983430862427,-0.04525120183825493,0.007424871437251568,0.0729021206498146,-0.0039832619950175285
0.011,1.000819563713404,1.0132711472942704,-0.007065184877260378,0.8258111958819744,0.8025642244209319,2.9878327219894887,0.15843268380697795,0.0006482380653867419,0.32144498575236696,0.005494438827098079,1.0,3.2649642338742026,0.0,0.0570702519771769,0.7024536141557417,0.5402456684371577,0.7015246180139797,0.162207945718584,0.0009289961417620063,0.4,0.04149027168750763,-0.045908574014902115,-0.014837712980806828,0.0339476652443409,-0.025863397866487503,-0.03972290828824043,-0.03437572345137596,-0.00685813557356596,0.06681664288043976,-0.00012323084229137748
0.073,1.0000377832968639,1.078343047402748,0.0019301171870977837,0.6714988695305227,0.5704106049306701,5.058227571012533,0.07896655659305979,3.3460317099693966e-06,0.1481875544915843,0.03646062567421791,1.0,6.0245552029718645,0.0,0.03106593129412903,0.6481481481481483,0.6623714491190219,0.6495577130528587,-0.014223300970873654,-0.0014095649047104475,0.7,0.03286685422062874,-0.053710974752902985,-0.009602976031601429,0.03982141986489296,-0.024144690483808517,-0.03213232383131981,-0.0343804806470871,-0.0027143950574100018,0.06398613005876541,0.004011423327028751
0.027,1.0018475492941012,1.0200501314921622,-0.017383857218111642,0.6779719081877356,0.4359614546364679,1.966982672136921,0.07932972796026921,0.0022682709170568555,0.2214799588900308,0.01348612538540596,1.0,4.297976707780897,0.0,0.03446275417510697,0.6154834511624635,0.5444293201083324,0.6065738102775139,0.07105413105413105,0.00890964088494961,0.4,0.03647324815392494,-0.05642494559288025,-0.012097331695258617,0.04028402641415596,-0.020780092105269432,-0.043444953858852386,-0.043821271508932114,-0.0021451888605952263,0.07028022408485413,-0.001429628930054605
0.073,0.999799174073191,1.0740887767503549,0.0008901228738800726,0.6764788461822642,0.6258703272176361,6.128710634939903,0.1721171545438882,7.811143895786159e-07,0.15684340411697772,0.03646062567421791,1.0,6.0881445889597465,0.0,0.05284451185252442,0.6714742898238044,0.4355177993527508,0.6717170082704063,0.2359564904710536,-0.00024271844660184172,0.1,0.03431103751063347,-0.047291725873947144,-0.007209617178887129,0.04298657551407814,-0.016002248972654343,-0.03971708565950394,-0.030385971069335938,-0.005012316629290581,0.06399621814489365,0.00445310166105628
0.07,1.018732602620337,1.0856258577062206,-0.0905641619951858,0.6901536098310292,0.5117625168016028,6.348504857935549,0.17205198194409832,5.435380099532176e-07,0.1695468509984639,0.035,1.0,5.960443276183529,0.0,0.06053597933197567,0.6981202275206483,0.4466573165030388,0.6758824216923797,0.2514629110176095,0.02223780582826862,0.1,0.03384726122021675,-0.05226767435669899,-0.013643013313412666,0.043468985706567764,-0.030954882502555847,-0.03336584195494652,-0.03723003715276718,-0.0013268989278003573,0.058534760028123856,0.006182476878166199
0.073,1.020299579823274,1.1274265784197504,-0.09981942134395005,0.6705826720456326,0.4038502652595567,4.1579424109043055,0.12759904018478085,1.1218187528221074e-06,0.17479422500036945,0.03646062567421791,1.0,5.896746917312724,0.0,0.05723451320606686,0.6702373247033441,0.5357569219705142,0.6469902912621359,0.1344804027328299,0.023247033441208154,0.2,0.03364798426628113,-0.05509716644883156,-0.01646270789206028,0.040425535291433334,-0.031461577862501144,-0.030596114695072174,-0.03693247213959694,0.0014398664934560657,0.0648576021194458,0.0039026292506605387
0.012,1.000019044512029,1.0159655064129338,7.896740521241494e-05,0.7584345479082321,0.7080975089780925,1.6670818502661897,0.18544249507202315,0.020324059559570888,0.27800269905533065,0.006,1.0,3.098015965664612,0.0,0.10937669320595113,0.6471347210708913,0.4382548893187191,0.6471331859629732,0.20887983175217223,1.5351079181158411e-06,0.1,0.0424932986497879,-0.04673180729150772,-0.011819958686828613,0.025477135553956032,-0.01506031397730112,-0.04380353167653084,-0.027746057137846947,-0.0008148211054503918,0.06277177482843399,-0.0032035228796303272
0.043,1.0001945543506598,1.0625083925906451,-0.004212016097458499,0.6683191173969041,0.31956004893536305,1.3426293777668834,0.04589723822176983,0.016361206619549238,0.16193409637675876,0.02147753396029258,1.0,5.173830210320612,0.0,0.03773201502640432,0.597387669801463,0.45829725829725826,0.5983181569388466,0.1390904115042047,-0.0009304871373836399,0.4,0.04935358464717865,-0.04150507599115372,-0.01721106469631195,0.027555329725146294,-0.018042758107185364,-0.038071610033512115,-0.037260767072439194,-0.006854726001620293,0.06662598997354507,0.0004148090665694326
0.109,1.007303659589605,1.1367214641717645,-0.0770324557042884,0.7669251124908617,0.8615072743584863,19.70079383397807,0.14602942698199517,3.8067192064214513e-20,0.17281119039528828,0.05443883277216611,1.0,6.6687470598622625,0.0,0.04626949595773894,0.7480300165485351,0.5194462138906584,0.7481690444653407,0.2285838026578767,-0.0001390279168056452,0.1,0.038010068237781525,-0.05533820390701294,-0.016347069293260574,0.03213081136345863,-0.02349739521741867,-0.030820462852716446,-0.03385961055755615,-0.0025154578033834696,0.07033002376556396,-0.00622916454449296
0.083,0.9997902599468466,1.118038779627503,0.0011126232366110954,0.69001852557449,0.6371352247488399,6.858940993870567,0.08876729698130048,3.137619500581106e-08,0.14985678811209946,0.04145474372955289,1.0,6.178404827456678,0.0,0.0320293398870298,0.6778334156303013,0.5087414403122107,0.6776764844776203,0.16909197531809061,0.00015693115268100577,0.1,0.042017530649900436,-0.046461500227451324,-0.015304711647331715,0.03941841050982475,-0.01925281435251236,-0.028552094474434853,-0.039109159260988235,0.004389740526676178,0.07702040672302246,-0.0037051932886242867
0.035,1.0107738531567252,1.050628924908022,-0.048161131563705384,0.7474167283493708,0.7055111794715273,6.994394559936109,0.250623784089566,2.332056379968079e-06,0.20059215396002963,0.017481865284974092,1.0,4.928895255451078,0.0,0.09445644747184745,0.750735011147445,0.2933336773239252,0.7265294828277357,0.45740133382351983,0.024205528319709346,0.1,0.03462964668869972,-0.055021677166223526,-0.013443768955767155,0.02932717092335224,-0.027570610865950584,-0.03754502907395363,-0.038608118891716,-0.0012978765880689025,0.07533228397369385,-0.0004125184495933354
0.032,0.9987637074128799,1.0378035950363544,0.007308540235081332,0.7961002066115703,1.182062204987617,7.386066738271905,0.28317007626454826,4.4890609675399236e-08,0.22075154958677684,0.016,1.0,4.558399844316511,0.0,0.10931963789070541,0.7531408153026137,0.5769067518831955,0.7532894664002484,0.17623406341941816,-0.00014865109763473328,0.4,0.042243681848049164,-0.046284329146146774,-0.00973379798233509,0.030344534665346146,-0.012657775543630123,-0.05154654383659363,-0.028647536411881447,-0.008938472718000412,0.06762620806694031,0.004530871286988258
0.042,1.0036530535359964,1.0535347474136096,-0.03350534007369843,0.6722586738244358,0.3827432600247691,2.2166609049265964,0.06948652846519493,0.0017636206555788321,0.20192116512575803,0.021,1.0,5.184846471536914,0.0,0.044201240061645275,0.6573635057471264,0.5589327698163905,0.6519193629646215,0.09843073593073592,0.005444142782504935,0.7,0.051630616188049316,-0.04163835570216179,-0.015544116497039795,0.031024916097521782,-0.020912649109959602,-0.038747016340494156,-0.04090822860598564,-0.005530144087970257,0.06452364474534988,-0.0030778024811297655
0.079,0.9996870097824059,1.1052577080857964,0.006754475317044914,0.7082147912972966,0.6925612854363405,8.323615026217025,0.10053631261220441,3.858068910382384e-09,0.14682719663546778,0.039457111834962,1.0,5.927948274944315,0.0,0.03687920892257858,0.6864751245858738,0.5437048173204525,0.6864751245858738,0.14277030726542128,0.0,0.1,0.029619531705975533,-0.04997650533914566,-0.01192727405577898,0.04215240851044655,-0.026338618248701096,-0.032763104885816574,-0.03931547701358795,-0.0042573935352265835,0.06849770247936249,-0.0029748615343123674
0.088,1.0009174335652635,1.1032300874707945,-0.006863549053333015,0.7467354465709729,0.9361423603305392,12.740198865674657,0.2276072403214897,2.92424628147425e-13,0.18438496810207333,0.044,1.0,6.132026326453841,0.0,0.08759800043348007,0.7312815083686227,0.6157365396249244,0.7314831619278079,0.11554496874369835,-0.000201653559185222,0.1,0.038838714361190796,-0.047502145171165466,-0.0022238390520215034,0.034393828362226486,-0.02157381922006607,-0.04323691129684448,-0.03517355024814606,0.0036165285855531693,0.06795374304056168,-0.006780312396585941
0.073,0.9996475675434382,1.0868037263487464,0.0019668804405311505,0.6976843847438342,0.60900227124784,6.038580506536509,0.09093063813700863,9.066372113605749e-08,0.15866471605266658,0.03646062567421791,1.0,5.996552572084647,0.0,0.03518170720555004,0.673259618842143,0.4505339805825243,0.674658396260338,0.22272563825961872,-0.0013987774181949408,0.1,0.0424974225461483,-0.04430194944143295,-0.012760397978127003,0.039059173315763474,-0.020690307021141052,-0.04092836007475853,-0.02531951293349266,-0.006346679292619228,0.06596040725708008,0.0022554672323167324
