X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,auc_mask_from_Xobs,coef_X1_abs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue
0.1,1.003546717832432,1.1666666666666667,-0.08555547720800627,0.7433333333333334,0.4934990424854678,0.6755429292862541,-0.015956926089084708,0.2387818074181689,0.35833333333333334,0.04888888888888889,1.0,3.328180012489161,0.01737672583894031,0.023553162819410917,0.7148148148148148,0.4435185185185185,0.7203703703703703,0.2712962962962963,-0.005555555555555536,0.2
0.11,0.9991930652516781,1.333333333333333,0.007383962089333679,0.770173646578141,0.4226863573720707,0.9764551859420961,-0.02187118924732151,0.08070707788981588,0.3513789581205311,0.05438202247191011,1.0,3.8412588907986955,0.04281466052257624,0.024137234039749888,0.6249042145593869,0.501309067688378,0.6993933588761174,0.12359514687100892,-0.07448914431673048,0.7
0.1,0.9953085100065323,1.1249999999999998,0.013515133034728455,0.6222222222222222,0.08753264115095397,0.0963363996166237,0.003328438570729328,0.8450890388722899,0.26666666666666666,0.04888888888888889,1.0,3.2819191387059155,0.03478992258239322,0.006489559231298673,0.3675925925925925,0.4305555555555555,0.35185185185185186,-0.062962962962963,0.015740740740740666,0.7
0.1,1.0735523371300704,1.1418685121107328,-0.24600738269276867,0.77,0.5034605521592204,0.9709983719020013,-0.021757219774840936,0.1026779055212138,0.3194444444444444,0.05,1.0,3.529652687332858,0.0,0.01804012803211151,0.7055555555555556,0.38055555555555554,0.7296296296296295,0.32500000000000007,-0.024074074074073915,0.4
0.07,1.0310182885975925,1.095890410958898,-0.12615745501818454,0.8817204301075269,0.18601021685502395,0.077469699440236,-0.003271821731392552,0.8025936445176493,0.30798771121351765,0.03462365591397849,1.0,2.5079256620087382,0.0,0.024754072342168084,0.6881720430107526,0.4336917562724014,0.6702508960573477,0.2544802867383512,0.017921146953404965,0.4
0.06,1.0528970656828627,1.1438953488372157,-0.2985603510608481,0.7695035460992908,0.028063162889950477,0.21420720732381618,-0.00859187052832193,0.5042271537060115,0.3599290780141844,0.02872340425531915,1.0,2.9560178644809474,0.01314626690989424,0.027340012250635284,0.5539314516129032,0.3956653225806452,0.5593077956989247,0.15826612903225806,-0.005376344086021501,0.7
0.09,1.066694029635378,1.0792951541850109,-0.32096079764501617,0.7264957264957264,0.6479077689388147,1.491566823450029,-0.030559993115059206,0.03880623773196644,0.3028083028083028,0.04450549450549451,1.0,3.2817323112110732,0.0,0.02064098518553621,0.6790919952210275,0.4583034647550776,0.6536439665471923,0.22078853046594987,0.02544802867383522,0.2
0.11,1.0990321640117249,1.4922656960873562,-0.29910734891046786,0.745658835546476,0.8101967993911862,2.0883302309071485,-0.03306439637677576,0.013356264143597944,0.2183350357507661,0.05438202247191011,1.0,3.5449041705646986,0.012197809545266957,0.018393828047502277,0.6369731800766284,0.5848659003831418,0.6061302681992337,0.05210727969348661,0.03084291187739474,1.0
0.07,1.0538231758802812,1.1000000000000305,-0.15465103271177671,0.6405529953917051,0.25351281143181487,0.5101675208271642,-0.01765498013899322,0.3173088340883621,0.21466973886328725,0.03462365591397849,1.0,2.4545037669087972,0.00951240332719003,0.017696397274690454,0.517921146953405,0.4910394265232975,0.4444444444444444,0.026881720430107447,0.07347670250896055,0.7
0.2,1.1030941237649508,1.3617424242424438,-0.8411244301779055,0.7531249999999999,0.9952432136196101,2.9224633769431407,-0.03133259911894273,0.0013642247172005247,0.23124999999999998,0.0975,1.0,4.396891062831854,0.008715299394571486,0.01671403084440653,0.6596346040790485,0.4292271514493737,0.6479220368109257,0.23040745262967482,0.011712567268122753,0.1
0.07,1.0521140946104246,1.1878787878788066,-0.2656266067296764,0.8663594470046083,1.118213734334214,2.685700220501581,-0.0532728367743289,0.002702019681787243,0.3774961597542243,0.03462365591397849,1.0,2.7056572590120926,0.009512546274332904,0.019411939429476895,0.8351254480286737,0.525089605734767,0.8297491039426523,0.3100358422939067,0.00537634408602139,0.07652250047505924
0.08,1.0620300191421235,1.1406491499227294,-0.17384797969248655,0.717391304347826,0.26679714319257036,0.13862306546644307,-0.012725052671901924,0.7029896106774041,0.3179347826086956,0.04,1.0,3.2811113803942584,0.0,0.03417072319631878,0.6474313022700119,0.7978494623655914,0.5015531660692951,-0.1504181600955795,0.14587813620071677,0.2
0.08,1.0487924985124244,1.0341968911917052,-0.23828278923192325,0.8328804347826088,0.4498076842581042,0.583219132584557,-0.014843899636085012,0.28850762150649,0.4116847826086956,0.0391304347826087,1.0,3.1949094233954685,0.010227348319991328,0.035277174704935,0.7066905615292711,0.5916367980884111,0.7140979689366787,0.11505376344086005,-0.007407407407407529,0.7
0.06,1.0535784107826334,1.2080645161290369,-0.238189774385539,0.8457446808510638,0.5014377215187927,1.151970158110403,-0.032938107289030516,0.06735808330454086,0.29609929078014185,0.02872340425531915,1.0,2.651596042194511,0.008762438278307253,0.041331170900722455,0.5784610215053764,0.3781922043010753,0.5623319892473119,0.20026881720430106,0.016129032258064502,0.7
0.13,1.108122004293592,1.548571428571394,-0.471385529741446,0.6277630415561449,0.13989503291246763,0.2465255067227687,-0.006535871339152552,0.7005571401572674,0.21286472148541116,0.06425287356321839,1.0,3.842173722300327,0.020139300408163748,0.02049023067800099,0.6218390804597701,0.467816091954023,0.5563218390804597,0.15402298850574708,0.06551724137931036,0.4
0.13,1.0761706652115834,1.2280701754386136,-0.40283600007186404,0.7948717948717949,0.5986267483396616,2.1233064236873416,-0.029623700518429386,0.00976998304784029,0.37157382847038023,0.06425287356321839,1.0,3.7525639542428575,0.006708185691419232,0.03576411990544871,0.7431034482758622,0.4816091954022989,0.7482758620689656,0.26149425287356326,-0.005172413793103403,0.1
0.06,1.0456107696855519,1.1285714285714366,-0.27183921325846505,0.7641843971631206,0.738251688178564,1.1214576870017121,-0.031727434623676096,0.06310235270201953,0.3271276595744681,0.029361702127659574,1.0,2.5238292161957276,0.004378810042086453,0.0176554827851081,0.5406586021505376,0.3637432795698925,0.5836693548387096,0.17691532258064513,-0.043010752688172005,0.4
0.19,1.1195686698600782,1.5094339622641344,-0.6392173643715475,0.5984405458089669,0.2863901992446199,0.5584447924834853,0.011987874728426579,0.27761917066308384,0.16195581546458737,0.09148148148148148,1.0,4.375525309501772,0.008441152361693832,0.005039208608762974,0.4197530864197531,0.46090534979423864,0.36537330981775423,-0.04115226337448552,0.054379776601998886,0.7
0.11,1.0888118142822492,1.5621301775148067,-0.457242150168514,0.6414708886618998,0.14707144669588265,0.06593028199889316,0.0023938838966310327,0.6395651917918477,0.26455566905005107,0.05438202247191011,1.0,3.3481537147446363,0.01830222328580193,0.018284299782020494,0.4474776500638569,0.6107598978288633,0.41580459770114936,-0.16328224776500638,0.031673052362707566,0.7
0.09,1.082758887746869,1.1261538461538512,-0.4589220336949893,0.8070818070818071,0.7688266614966075,1.2153334758859626,-0.028260530463173658,0.0670665584871608,0.3861416361416361,0.04351648351648352,1.0,3.4118943671614734,0.010911874603811812,0.06598815907464387,0.7679808841099164,0.3371565113500598,0.7678614097968937,0.4308243727598566,0.00011947431302272715,0.2
0.07,1.0596418199650457,1.0502793296089494,-0.2595936931701823,0.7050691244239631,0.16526074340252064,0.4358165467385757,-0.01611888182870136,0.30758991224504173,0.3029953917050691,0.03462365591397849,1.0,3.0984923609757997,0.009511202825555893,0.01925069865849431,0.3136200716845878,0.3118279569892473,0.3118279569892473,0.0017921146953404632,0.0017921146953404632,1.0
0.1,1.098685097467445,1.153347732181436,-0.38365923295102355,0.7388888888888889,0.8416439057362473,1.7335211045558485,0.035070974057758234,0.011837167488416291,0.275,0.04888888888888889,1.0,3.178365087419548,0.0,0.01791609333787984,0.612962962962963,0.32499999999999996,0.6046296296296296,0.2879629629629631,0.008333333333333415,0.2
0.08,1.0595155137591088,1.082589285714272,-0.24436294570542838,0.7282608695652174,0.09901726848431844,0.32642272983877735,-0.010223137330013385,0.5890892635944479,0.31657608695652173,0.04,1.0,2.632920020636344,0.0,0.029508894220377887,0.6911589008363203,0.5489844683393069,0.6804062126642773,0.14217443249701334,0.010752688172043001,0.4
0.1,1.068338763354434,1.1111111111110965,-0.3296195074268766,0.6633333333333333,0.16939751833205346,0.3493186302739991,-0.009887420460107682,0.5538789960388629,0.23055555555555557,0.05,1.0,3.4154667701458368,0.0,0.02314198389455789,0.26944444444444443,0.5611111111111111,0.26851851851851855,-0.2916666666666667,0.0009259259259258856,0.2
0.05,1.0433184827204312,1.0454086781029308,-0.13585001398858587,0.7452631578947368,0.1576584842726968,0.22019848425964553,0.009784372826338941,0.7218657147365473,0.37105263157894736,0.024736842105263158,1.0,2.5544673177588173,0.003975752513340567,0.02671084197116409,0.5418346774193549,0.6265120967741935,0.3797043010752688,-0.08467741935483863,0.16213037634408606,0.7
0.08,1.0624902790374986,1.1403743315507897,-0.2361269738639944,0.6942934782608695,0.31898556773938436,0.325557117103597,0.010713943688948471,0.5251179731845328,0.3179347826086956,0.04,1.0,2.4266246911879694,0.0,0.027130681018701964,0.5375149342891278,0.6201911589008363,0.5265232974910394,-0.08267622461170854,0.010991636798088344,0.4
0.12,1.1128016884546457,1.3321428571428657,-0.6180681112740203,0.6676136363636364,0.0063042542439270734,0.18255214252252044,0.005673474836470405,0.6292533212796969,0.23863636363636365,0.05863636363636364,1.0,3.7069569342951585,0.0,0.012955549388311262,0.5585249042145594,0.43821839080459773,0.49272030651341,0.12030651340996162,0.06580459770114938,0.4
0.1,1.0859330394331659,1.1545189504373072,-0.4097983301926966,0.4588888888888889,0.008465381579003069,0.02315595553616733,0.0009544787077826744,0.9908285367234533,0.18333333333333332,0.05,1.0,3.294011068983639,0.0,0.004071734902046167,0.19074074074074074,0.5259259259259258,0.16944444444444443,-0.33518518518518503,0.021296296296296313,0.1
0.08,1.0439191001123682,1.2532299741602102,-0.2420340790078166,0.8369565217391305,0.5901746806814264,1.0591870326048007,-0.026730990231756402,0.12251690103981235,0.34239130434782605,0.04,1.0,2.969340065611246,0.0,0.04065011788332626,0.8272401433691757,0.35197132616487453,0.778016726403823,0.4752688172043012,0.049223416965352706,0.1
0.11,1.090008624763509,1.1499436302142305,-0.5174377295449926,0.6680286006128703,0.47495012379396007,0.7437489875451857,-0.0185975980164962,0.17350601185681636,0.27068437180796734,0.05438202247191011,1.0,3.6156493918856434,0.0060978221197496105,0.012832165933627088,0.5906768837803321,0.4371966794380587,0.5474137931034483,0.15348020434227344,0.04326309067688383,0.2
0.11,1.080310948676676,1.1056910569105818,-0.5316482622965104,0.7017364657814096,0.5113672393594157,0.9686416320578454,-0.02132446576341049,0.12827962868629697,0.2584269662921348,0.05438202247191011,1.0,3.638237137860548,0.018303215428586237,0.025030301329312075,0.5649744572158365,0.2660919540229885,0.5230204342273308,0.298882503192848,0.0419540229885057,0.1
0.07,1.0383232761321746,1.101604278074876,-0.2813350612361427,0.6006144393241167,0.19827312899505312,0.2993109562537849,-0.009944037299444472,0.37200526483340024,0.22427035330261136,0.03387096774193549,1.0,2.9397435949924664,0.0,0.009494021698327245,0.37813620071684584,0.5161290322580645,0.3763440860215053,-0.13799283154121866,0.0017921146953405187,0.2
0.13,1.092870512500572,1.3352601156069395,-0.38809021856617587,0.7877984084880637,0.8665300160286027,2.2977093779785895,-0.03527150352306058,0.0026642813206057122,0.2858090185676393,0.06425287356321839,1.0,4.033219590378609,0.013421141562129231,0.019571009534854668,0.6396551724137932,0.7120689655172413,0.6229885057471264,-0.07241379310344809,0.01666666666666683,0.7
0.04,1.0318306323378859,1.0572597137014381,-0.1408178528254913,0.7473958333333334,0.18782685563769042,0.20371906572750367,-0.009934838472834065,0.5555627108027784,0.328125,0.02,1.0,2.198847638802082,0.0,0.02100355981560385,0.5,0.5,0.5,0.0,0.0,1.0
0.08,1.0707929402137495,1.0855263157894657,-0.38055451519620753,0.7010869565217391,0.15696334993091998,0.4551417450762389,-0.015035433824937772,0.3183694355065275,0.37907608695652173,0.0391304347826087,1.0,3.3204100164237103,0.0,0.03505173891595295,0.572879330943847,0.5439665471923535,0.5800477897252091,0.02891278375149353,-0.007168458781362075,1.0
0.16,1.1389112664006344,1.1986863711001496,-0.5926224030313323,0.7708333333333334,0.6793892209354507,2.170722980809338,-0.030391231382420822,0.008930298508615769,0.2976190476190476,0.08,1.0,4.071963025050158,0.0,0.027929046073923127,0.7154761904761905,0.4841269841269842,0.6920634920634919,0.2313492063492063,0.02341269841269855,0.1
0.08,1.055270201837518,1.279212792127922,-0.20323622579273515,0.7649456521739131,0.6513498658176847,1.1425505429668912,-0.028454797931430756,0.06443185023747844,0.3804347826086957,0.0391304347826087,1.0,2.911098031842196,0.005112229250156826,0.026106645410837872,0.6637992831541218,0.674910394265233,0.6449223416965353,-0.011111111111111183,0.01887694145758656,1.0
0.1,1.0364375070257423,1.3075471698113148,-0.25967023128473077,0.6511111111111111,0.21325834371914498,0.3785105750237483,-0.011380323054331884,0.34894904237424273,0.29166666666666663,0.04888888888888889,1.0,3.658108194479407,0.005783325336590336,0.019454205683473575,0.48518518518518516,0.6888888888888888,0.44629629629629625,-0.2037037037037036,0.03888888888888892,0.2
0.15,1.0974179179948103,1.301408450704252,-0.5303231781622548,0.6917647058823528,0.18409475733357925,0.5341409675007407,-0.0121793210676341,0.3464632714291188,0.19607843137254902,0.07411764705882352,1.0,4.089535032663992,0.007295852744216886,0.019838019186984922,0.6306239737274218,0.38604269293924465,0.6149425287356322,0.2445812807881772,0.015681444991789695,0.1
0.06,1.038197488106185,1.0449999999999944,-0.21974764743956143,0.8439716312056738,0.7345755992542786,0.8899139661644023,0.026455150435842165,0.11190557848010495,0.3661347517730496,0.029361702127659574,1.0,2.748727686832567,0.0,0.03167245412256331,0.7973790322580645,0.5969422043010751,0.7862903225806451,0.20043682795698936,0.011088709677419373,0.4
0.1,1.0413392798444236,1.2658227848101304,-0.20972332724825682,0.6411111111111111,0.07905869949791937,0.2563381189595591,-0.009128732256485556,0.5235983602809966,0.20555555555555555,0.05,1.0,3.3180545162650112,0.0,0.016587738103114716,0.25740740740740736,0.37407407407407406,0.1990740740740741,-0.1166666666666667,0.058333333333333265,0.7
0.1,1.0409385530770374,1.1618160651920693,-0.24704839853609206,0.6788888888888889,0.14475112886183972,0.0005939688213756809,-2.447381302010665e-05,0.8857621117066913,0.25,0.04888888888888889,1.0,3.245832649364957,0.005781150431268002,0.017697902345426727,0.4537037037037037,0.4148148148148148,0.36944444444444446,0.03888888888888892,0.08425925925925926,1.0
0.07,1.0536691163183625,1.0953346855983705,-0.2732615729848966,0.794162826420891,0.8141689345399341,1.686932614674385,-0.03895734789581602,0.01736703782082831,0.3206605222734255,0.03462365591397849,1.0,2.8787859496617383,0.0047550013891653675,0.021576673893896694,0.7473118279569894,0.30465949820788535,0.7437275985663083,0.442652329749104,0.0035842293906810374,0.1
0.05,1.0340406960885935,1.2105263157894848,-0.20761261168546863,0.8294736842105264,0.1200900675536382,0.13744251477917138,-0.0065615580802226015,0.680833955962221,0.32894736842105265,0.024210526315789474,1.0,2.4730262086302734,0.00795571131262128,0.025066345271478177,0.5651881720430108,0.28897849462365593,0.6013104838709677,0.2762096774193548,-0.036122311827957,0.07652250047505924
0.07,1.0569941191082128,1.072463768115962,-0.3231508783069561,0.6651305683563747,0.16406012072959877,0.027588192875225032,-0.0012789540997583948,0.9139014004397583,0.26996927803379417,0.03462365591397849,1.0,2.6415971773286206,0.00951228897411551,0.042336920471624746,0.30107526881720426,0.6917562724014337,0.30107526881720426,-0.3906810035842294,0.0,0.1
0.1,1.0929015661426704,1.3009922822491538,-0.3009108319132112,0.8200000000000001,1.1168829513665641,3.1608553310300445,-0.04645129711209006,0.0015754368670711412,0.28888888888888886,0.04777777777777778,1.0,3.025500464549795,0.0,0.026884711735664563,0.7129629629629629,0.5851851851851851,0.6888888888888888,0.12777777777777777,0.024074074074074137,0.7
0.12,1.1000832238852558,1.1571428571428404,-0.3630863799086157,0.6704545454545455,0.524593218168558,1.2089566262013622,-0.024462688559604873,0.07816048867972812,0.2765151515151515,0.05863636363636364,1.0,3.10729954780681,0.0,0.020058959182132338,0.5181034482758621,0.4673371647509579,0.5353448275862069,0.0507662835249042,-0.017241379310344862,1.0
0.14,1.0637531820809547,1.1600000000000186,-0.3476804551776391,0.6644518272425249,0.016101286965987324,0.04134151086690347,-0.0014598914045691885,0.8230907127608571,0.23297342192691028,0.06674418604651162,1.0,3.8006461951909074,0.0,0.012472142974346876,0.65,0.43423645320197046,0.6199507389162562,0.21576354679802956,0.03004926108374384,0.2
0.11,1.0848366104574307,1.1554332874827888,-0.4002114910572576,0.6312563840653728,0.25220749479877397,0.32805641219577236,-0.009663281330855478,0.4806184979151631,0.1973953013278856,0.05438202247191011,1.0,3.359133737536701,0.006097528618332803,0.008179776811222922,0.5042145593869732,0.37515964240102173,0.4637292464878671,0.1290549169859515,0.04048531289910612,0.1
0.11,1.0896724295366649,1.1299435028248463,-0.33795090737447353,0.6394279877425946,0.311205101585255,0.32288787157676124,-0.009355046280255436,0.6277043622399818,0.2643003064351379,0.05438202247191011,1.0,3.277943607319948,0.012197956387407937,0.014433060564277969,0.6183588761174968,0.5113026819923372,0.6092911877394637,0.10705619412515965,0.009067688378033179,0.4
0.1,1.0408597250702523,1.1799999999999917,-0.4226307626719432,0.6711111111111111,0.3146450772570804,0.6467787577125385,-0.015467449828683325,0.2297421974174465,0.2611111111111111,0.04777777777777778,1.0,3.478791834154504,0.005786199973745318,0.016595618916280776,0.41111111111111115,0.6953703703703704,0.3962962962962963,-0.28425925925925927,0.014814814814814836,0.1
0.18,1.1511086989432577,1.456122448979598,-0.7934731482201842,0.7107046070460704,0.43750272025649106,1.692886880293354,-0.025366211811897854,0.02263548921963582,0.22696476964769652,0.09,1.0,4.31342120488917,0.0,0.02048730470847311,0.6983392122281011,0.519400352733686,0.6964285714285715,0.17893885949441513,0.0019106407995296282,0.2
0.12,1.1082112693892532,1.1849315068493294,-0.6225217547886235,0.7149621212121212,0.04978845551261742,0.22045516024680542,-0.006357629154985958,0.5847604990341,0.20549242424242425,0.06,1.0,3.277068877526775,0.0,0.014531638819386194,0.5293103448275863,0.6025862068965516,0.5262452107279694,-0.0732758620689653,0.0030651340996169507,0.7
0.07,1.004196074918902,1.0,-0.04287611790997248,0.6935483870967742,0.5166169698295274,0.7875923405837133,0.22811059907834097,0.1274255259905637,0.2530721966205837,0.03462365591397849,1.0,2.822075040135484,0.023796532922201012,0.07823249386258611,0.6971326164874552,0.492831541218638,0.7150537634408601,0.2043010752688172,-0.017921146953404965,0.2
0.06,1.007234090925582,1.205479452054795,-0.05578981212128892,0.7996453900709221,0.6622793169035055,0.9543810526732585,0.26241134751773043,0.1094920562315585,0.3528368794326241,0.03,1.0,2.304051033508776,0.0,0.1063952658143235,0.719758064516129,0.7194220430107526,0.7731014784946236,0.00033602150537637154,-0.053343413978494625,1.0
0.1,1.0099312033106969,1.2333333333333334,-0.10499232426526439,0.6327777777777778,0.5074853237206606,0.9550961223478597,0.21111111111111114,0.0759448248970387,0.19722222222222222,0.05,1.0,3.253925120699809,0.0,0.07397776338598959,0.6101851851851852,0.5953703703703703,0.6018518518518519,0.014814814814814836,0.008333333333333304,0.6579050194284821
0.11,1.005469427540916,1.2142857142857142,-0.044370179771673485,0.7660878447395301,0.8614833734630948,1.9296701262438094,0.35291113381001016,0.013421506674386333,0.33043922369765066,0.05438202247191011,1.0,3.605021400271345,0.018307626905012937,0.1375386265704127,0.7331736909323117,0.7100255427841634,0.7700830140485313,0.02314814814814825,-0.03690932311621964,1.0
0.08,0.999172448914635,1.0,0.00974615563389207,0.6881793478260869,0.3881250627592172,0.7475691001315123,0.19021739130434778,0.1214692987828301,0.25,0.0391304347826087,1.0,3.1654077310516526,0.02559355081186771,0.07270349289195985,0.48291517323775385,0.43022700119474316,0.5287335722819594,0.052688172043010684,-0.04581839904420554,1.0
0.13,1.0092550336795605,1.1785714285714288,-0.09338858975285047,0.7206012378426171,0.7236159081101339,1.2947851766016385,0.23695844385499554,0.046226414687723726,0.23673740053050396,0.06425287356321839,1.0,3.691883966994667,0.013424621340700797,0.09239571389196168,0.7097701149425287,0.40632183908045977,0.6704022988505747,0.30344827586206896,0.039367816091954055,0.2
0.08,1.001726498642313,1.2200000000000002,-0.025207697790642858,0.9123641304347826,1.1636233363083284,2.0475650994812558,0.4130434782608695,0.007552632536721671,0.35733695652173914,0.03826086956521739,1.0,3.287579651895182,0.005116906581021662,0.13243309890228866,0.7996415770609319,0.6671445639187574,0.8787933094384707,0.13249701314217444,-0.07915173237753881,0.1
0.08,1.000964652380624,1.0526315789473681,-0.009923993238273726,0.7425271739130435,0.3061279657400231,0.24619087559413544,0.08695652173913049,0.44816640599566626,0.31929347826086957,0.04,1.0,2.824841019235265,0.0,0.0584069307136047,0.7526881720430106,0.4493428912783752,0.7903823178016726,0.30334528076463546,-0.03769414575866192,0.1
0.11,1.001176254587494,1.142857142857143,-0.015230304355531979,0.6506639427987743,0.12884448129404052,0.008356069187291062,-0.003064351378958108,0.8145256794659383,0.14121552604698673,0.05438202247191011,1.0,3.404715163891278,0.012201004559044468,0.02148680528158431,0.5864303959131545,0.45124521072796936,0.6577266922094509,0.13518518518518513,-0.07129629629629641,0.1
0.13,1.0071033025043217,1.2400000000000002,-0.06730650778346986,0.7329796640141468,0.7417124131447063,1.6864396100486247,0.28514588859416445,0.013795660238686195,0.3001768346595933,0.06126436781609195,1.0,3.720895905038755,0.0,0.1015802146818574,0.7040229885057472,0.696551724137931,0.7494252873563219,0.007471264367816199,-0.045402298850574674,0.7
0.13,1.0036589422330635,1.2419354838709677,-0.03324888384464113,0.7369584438549955,0.2756463164938928,0.7182099350595993,0.1640141467727675,0.16058320358491807,0.2539787798408488,0.06425287356321839,1.0,3.699750773037709,0.006708751414756944,0.08435824985537368,0.6689655172413792,0.5994252873563218,0.7086206896551724,0.06954022988505737,-0.03965517241379324,0.4
0.09,1.001606123611691,1.1,-0.03130601976141478,0.7069597069597069,0.672856601964048,1.4040483399496146,0.3009768009768009,0.029544243712688534,0.26495726495726496,0.04450549450549451,1.0,2.610909968013043,0.010909543529294359,0.09901114078616063,0.5653524492234169,0.38052568697729994,0.5581839904420549,0.18482676224611694,0.007168458781361964,0.2
0.08,1.0033934252386,1.0714285714285716,-0.04046339890828271,0.7275815217391304,0.9550471928747089,1.522366341747713,0.3125,0.02703526772368515,0.24999999999999997,0.0391304347826087,1.0,3.3505335311999995,0.010231410504140719,0.10471856374598684,0.6892473118279571,0.6357228195937874,0.6562126642771804,0.05352449223416966,0.033034647550776675,0.4
0.08,1.0028908418131357,1.078125,-0.0465105847444276,0.6182065217391304,0.1055348862880995,0.36512122042862083,0.11413043478260865,0.3162050350188248,0.19565217391304346,0.04,1.0,3.2516844575204455,0.0,0.056162215760202944,0.4505376344086021,0.4283154121863799,0.4680406212664277,0.0222222222222222,-0.017502986857825586,1.0
0.12,1.009030228510292,1.1486486486486485,-0.09163200598643928,0.6519886363636364,0.8686863969959505,1.4678621342269038,0.27462121212121204,0.02433830504932703,0.19223484848484848,0.06,1.0,3.7676690234980534,0.0,0.08971689194248303,0.5473180076628352,0.578639846743295,0.5499521072796935,-0.03132183908045982,-0.002634099616858232,1.0
0.08,1.0063203852125053,1.0615384615384618,-0.0725212581647684,0.7506793478260869,0.9034565354129092,1.338688743780321,0.3097826086956522,0.03948887497027841,0.25271739130434784,0.0391304347826087,1.0,3.2373420670101645,0.015346330608750383,0.10184643927270746,0.6866188769414577,0.662126642771804,0.7235961768219833,0.024492234169653737,-0.03697729988052556,0.8247780950825133
0.1,1.0059544750983032,1.098214285714286,-0.0643921598248205,0.7511111111111112,0.7211727045595677,1.1655304484534472,0.23888888888888893,0.04397689817948623,0.275,0.05,1.0,3.6929458086055784,0.0,0.09690612446493822,0.7018518518518518,0.6203703703703703,0.7643518518518518,0.08148148148148149,-0.0625,0.4
0.15,1.0029421379535797,1.2592592592592589,-0.05257423481441881,0.632156862745098,0.04511041378361068,0.28573522234322635,0.07647058823529407,0.4211259876091521,0.18529411764705883,0.07411764705882352,1.0,4.134149718816446,0.0072963369408429275,0.05324756533303118,0.532512315270936,0.458128078817734,0.5300082101806239,0.07438423645320202,0.00250410509031207,0.2
0.12,1.0006514984464268,1.2660550458715598,-0.01635234905110239,0.7357954545454545,0.47846595799374614,0.8708024744508429,0.19128787878787878,0.09165551805197512,0.26325757575757575,0.06,1.0,3.5788126087302525,0.0,0.08789247451697665,0.6481800766283525,0.3322796934865901,0.7097701149425287,0.31590038314176244,-0.0615900383141762,0.2
0.09,1.0048742479063277,1.090909090909091,-0.036898102729627125,0.7503052503052502,0.9948534357701301,1.5915147231831408,0.3131868131868132,0.019870619505400425,0.32020757020757024,0.04351648351648352,1.0,2.983758110184651,0.02183893831245518,0.1156198572783212,0.7001194743130227,0.5985663082437277,0.6905615292712067,0.10155316606929499,0.009557945041815952,0.7
0.1,1.0047241619768803,1.1320754716981138,-0.04710973050383063,0.6399999999999999,0.20136213327934266,0.042188336026243625,-0.016666666666666607,0.8053089578998283,0.14166666666666666,0.05,1.0,3.4632168245234842,0.0,0.021608680078702855,0.46388888888888885,0.612037037037037,0.4694444444444444,-0.1481481481481482,-0.005555555555555536,0.4
0.14,1.0088700438187255,1.3666666666666658,-0.08308171322781838,0.7911129568106312,0.7948218276525796,1.2750508791919364,0.24003322259136206,0.043892312303314494,0.28446843853820597,0.07,1.0,4.002312999250979,0.0,0.09302495470280356,0.7201149425287356,0.4450738916256158,0.7569786535303776,0.27504105090311987,-0.036863711001641986,0.1
0.12,1.0104239054899233,1.0166666666666668,-0.10022625010410602,0.7069128787878788,0.29746488929718407,0.6258844795069846,0.1515151515151516,0.17118819255612017,0.22821969696969696,0.05863636363636364,1.0,3.896214308985255,0.025674180695937198,0.06436601924277076,0.5586206896551724,0.6533524904214559,0.6529214559386972,-0.09473180076628351,-0.0943007662835248,0.2
0.12,1.0026289087722535,1.2448979591836742,-0.07229653313828122,0.7296401515151516,0.3302529655195017,0.7478709955273996,0.16856060606060608,0.11854791690930745,0.22537878787878787,0.057272727272727274,1.0,3.714373317436184,0.0,0.061971849575488396,0.6307471264367815,0.40124521072796937,0.6796934865900384,0.22950191570881218,-0.04894636015325682,0.1
0.08,1.0029213445798801,1.1095890410958906,-0.02046937236567517,0.6773097826086956,0.5475467818874704,0.3375346216589515,-0.11413043478260865,0.5694190054807273,0.18206521739130435,0.0391304347826087,1.0,2.455652593985078,0.015343560462947433,0.05466942239524389,0.3577060931899641,0.37694145758661896,0.32455197132616487,-0.019235364396654853,0.033154121863799235,1.0
0.08,1.004988107949749,1.1739130434782608,-0.042592246238974785,0.8206521739130435,0.4786735413901815,0.7868452277789618,0.2119565217391305,0.12349165551639801,0.36684782608695654,0.03826086956521739,1.0,3.1313243030784443,0.005115782234956667,0.10495708411743347,0.7387096774193548,0.42437275985663075,0.8176821983273598,0.314336917562724,-0.078972520908005,0.1
0.11,1.0105851902697296,1.4193548387096775,-0.09721873954843985,0.5934627170582226,0.2980838236971517,0.7237411198953483,0.17211440245148113,0.18846916076763298,0.1810520939734423,0.05314606741573034,1.0,3.7287513825359886,0.0244412671353663,0.06479593731488163,0.554757343550447,0.6083971902937421,0.5295338441890166,-0.05363984674329503,0.025223499361430424,0.8247780950825133
