X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_auc_self_delta,caafe_kl_density,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask,llm_ctx_domain_prior,llm_ctx_domain_confidence,llm_ctx_stats_consistency,llm_ctx_surprise,llm_ctx_confidence_delta,llm_ctx_counter_strength,llm_ctx_cause_type,llm_ctx_n_causes,llm_ctx_stats_agreement
0.12,0.9946871310507673,1.1764705882352942,0.0810869128326967,0.6612615117172338,0.6732758620689655,0.6436283495814292,0.050417972831765856,0.25851600785762474,0.2537878787878788,0.05454545454545454,1.0,3.5777979430104176,0.006450605228690801,0.05327139676333496,0.6872605363984675,0.47847255327789256,0.6732758620689655,0.20878798312057495,0.013984674329502012,0.1,0.3366013071895423,20.500738376458727,-0.8194947027345707,0.37549879120709684,1.0,0.9,1.0,0.0,0.0,0.15,1.0,1.0,1.0
0.07,1.0057042911374794,1.0,-0.04975288905930995,0.11934078411804018,0.18279569892473116,0.052530328186274976,-0.008475025160231131,0.9405623062535475,0.21697388632872502,0.03462365591397849,1.0,2.7996308069853466,0.04298107696393814,0.007286190921278815,0.26344086021505375,0.3731783912540309,0.1810035842293907,-0.10973753103897715,0.08243727598566306,1.0,0.5347953216374268,19.694667262102517,-0.822018354212942,0.2924323928798953,0.5,0.7,0.9,0.1,0.1,0.75,0.5,1.0,1.0
0.02,0.9993490829727762,1.0,0.007243003808842546,0.35773730714315205,0.9081632653061225,0.1994201512985062,0.04996481351161153,0.5526331796449788,0.5714285714285714,0.009591836734693878,1.0,1.1593111121381219,0.014910327756332485,0.11571071867599701,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.5906446094323545,0.23690322889187715,0.5,0.5,1.0,0.1,0.05,0.6,0.5,1.0,1.0
0.07,1.00054345716393,1.0,-6.501205893882922e-05,0.10452640221488275,0.4372759856630824,0.17634738944603978,-0.022882567932623554,0.8017426051853564,0.2576804915514593,0.031612903225806455,1.0,3.209928526491135,0.009565156410074882,0.043868673464189115,0.41935483870967744,0.5200231481481481,0.44086021505376344,-0.10066830943847066,-0.021505376344086002,0.7,0.4242690058479533,19.544154191347598,-0.8965205299489099,0.4427678974905083,0.5,0.7,0.9,0.1,0.05,0.4,0.5,1.0,1.0
0.1,0.9974160206718345,1.0,0.033779699742048364,1.0388673560455832,0.762962962962963,1.910943794385899,0.11570881226053642,0.04205376577291229,0.32222222222222224,0.04777777777777778,1.0,3.174481672139294,0.005805703335567172,0.08784289718930245,0.737037037037037,0.5738907428006427,0.762037037037037,0.16314629423639437,-0.02499999999999991,0.1,0.21666666666666656,21.332492613626798,-0.6466615725380289,0.38862488618142194,1.0,0.8,1.0,0.0,0.05,0.2,1.0,0.8,1.0
0.04,0.9982261801332176,1.0,0.02242445262081086,0.3591795378647295,0.10416666666666667,0.22743925780419327,-0.04238505747126442,0.7908080061607867,0.3307291666666667,0.019583333333333335,1.0,2.3168211557281393,0.017759785257863123,0.052225105802731694,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.33093261377167416,0.22573551319930651,1.0,0.8,1.0,0.0,0.05,0.2,1.0,1.0,1.0
0.06,1.0011398176291793,1.1875,-0.013922974439159234,1.1440872052778286,0.7242943548387096,1.3770416744186962,0.12117877231596963,0.03640880915605896,0.3111702127659574,0.02872340425531915,1.0,2.2699531780192106,0.03080903353067345,0.06870575260018368,0.7348790322580646,0.8405017921146953,0.7190860215053764,-0.10562275985663072,0.01579301075268824,0.4,0.2926900584795322,19.43261093074953,-0.6615550589732857,0.2550315866361627,1.0,0.8,1.0,0.0,0.05,0.2,1.0,1.0,1.0
0.1,1.0019841269841272,1.0,-0.015399707318051944,0.23989102052218253,0.7018518518518517,0.2338964436421768,-0.022605363984674276,0.5520996986590854,0.2361111111111111,0.04777777777777778,1.0,3.1698332250657764,0.034883673764669845,0.0738227991411515,0.6611111111111111,0.4277880772875211,0.6990740740740741,0.23332303382359,-0.037962962962962976,0.1,0.38055555555555554,19.924354899010094,0.13101136305595684,0.32630440080339757,1.0,0.8,1.0,0.0,0.0,0.2,1.0,1.0,1.0
0.09,1.0049779280548512,1.0,-0.047319722574893086,0.24611466972887372,0.2794504181600956,0.32029011412418595,-0.03216706664982516,0.5410131301379646,0.213980463980464,0.04252747252747253,1.0,2.7931619294562298,0.027386806163557195,0.020300000401945018,0.26081242532855436,0.43979885057471263,0.2794504181600956,-0.17898642524615826,-0.018637992831541217,0.7,0.4204678362573101,19.7458541181009,-0.5847213151286286,0.25569276500143234,1.0,0.8,1.0,0.0,0.05,0.15,1.0,1.0,1.0
0.09,0.9983546952123661,1.0,0.03480976556407317,0.31399969986768844,0.5234169653524492,0.016473494423336052,0.0021893814997263616,0.9468448612751202,0.28907203907203904,0.04252747252747253,1.0,2.9558552201280843,0.021936411722942216,0.06020104664335041,0.5305854241338112,0.6765830346475509,0.5234169653524492,-0.14599761051373972,0.007168458781361964,0.2,0.31052631578947365,20.234662252422144,0.3354171178526464,0.20809745538282085,0.5,0.85,0.9,0.1,0.1,0.85,0.5,0.8,1.0
0.08,1.004689235325573,1.05,-0.04540245204589627,0.14376696629542657,0.351373954599761,0.10432901078412754,-0.015742128935532285,0.754821365606407,0.24320652173913046,0.034782608695652174,1.0,2.9596210425749776,0.02578728694641852,0.021935192878724738,0.3443249701314217,0.44915647015202076,0.351373954599761,-0.10483150002059904,-0.007048984468339292,0.7,0.4251461988304093,17.88770383344415,-0.47807475672289534,0.251634796097221,1.0,0.8,1.0,0.0,0.05,0.25,1.0,1.0,1.0
0.08,0.9970578620464204,1.0,0.03244946028055162,0.45880981256615666,0.5389486260454002,0.9297753329613875,0.07889805097451286,0.14747462235224418,0.3029891304347826,0.0391304347826087,1.0,3.098956869647735,0.03079663394487762,0.04804604788390403,0.529868578255675,0.4559116611049314,0.5425328554360812,0.0739569171507436,-0.012664277180406192,0.4,0.2923976608187133,20.271059339911307,-0.4389877495158063,0.3251032451229303,0.5,0.7,0.9,0.1,0.1,0.8,0.5,1.0,1.0
0.1,1.0026041666666665,1.1999999999999997,-0.017232478356106404,0.045415047222239234,0.362037037037037,0.09263033274015675,0.013026819923371735,0.7643994881121248,0.19166666666666665,0.04888888888888889,1.0,3.4214486814677585,0.017409876011482923,0.029690316161890426,0.35555555555555546,0.5038533482977927,0.35833333333333334,-0.14829779274223726,-0.002777777777777879,0.2,0.47777777777777763,21.336336029220693,-0.9089806513527012,0.5529672898626304,1.0,0.8,1.0,0.0,0.05,0.2,1.0,1.0,1.0
0.09,0.999000999000999,1.0,0.0072396894765637855,0.22586349920975923,0.351373954599761,0.3560130309828184,-0.035661656351311466,0.42459091890545153,0.20482295482295482,0.04252747252747253,1.0,2.945254774228179,0.01642167568571651,0.026813422282426613,0.343847072879331,0.29449254449254453,0.351373954599761,0.049354528386786445,-0.007526881720430034,1.0,0.4736842105263157,20.352078063427395,-0.7875026178643645,0.27869008178693017,0.5,0.7,1.0,0.1,0.05,0.8,0.5,0.8,1.0
0.06,0.998523510259711,1.1499999999999995,0.01089270506291476,0.4262262769010426,0.6607862903225806,0.517167595760791,0.059794570799706404,0.6201479506443023,0.3723404255319148,0.03,1.0,2.347479245345428,0.0,0.07914565078974271,0.6449932795698925,0.0,0.6607862903225806,0.0,-0.01579301075268813,0.0,0.3725146198830408,21.796485111318695,-0.8096554047015374,0.3486004021641645,1.0,0.7,0.9,0.1,0.05,0.3,1.0,1.0,1.0
0.05,0.9989258861439313,1.0,0.01934438848571285,0.28961116872959813,0.4529569892473118,0.11693228545494896,0.017422867513611662,0.7027739207138267,0.3657894736842105,0.024210526315789474,1.0,2.4176812791186038,0.01602699938720849,0.04478729629257,0.4632056451612903,0.2750336021505377,0.4529569892473118,0.18817204301075263,0.0102486559139785,0.2,0.14210526315789485,20.456444339722896,-0.20777016803307102,0.2692808552773781,1.0,0.7,1.0,0.0,0.1,0.2,1.0,1.0,1.0
0.06,0.9980874970117141,1.1764705882352942,0.023435270933519464,0.05090419776686388,0.2852822580645162,0.08040347120360593,0.013206162876008842,0.6779415078681359,0.301418439716312,0.0274468085106383,1.0,2.181901187466642,0.026417205034730197,0.05558416492987413,0.2422715053763441,0.3596064814814815,0.2852822580645162,-0.1173349761051374,-0.04301075268817209,0.7,0.29488304093567264,18.528786817133184,-0.2086212734766857,0.21522828189988485,0.0,0.85,0.9,0.1,0.05,0.25,0.0,1.0,1.0
0.06,0.9956841069130008,1.0,0.04662511237614603,0.7572222319420026,0.5883736559139785,0.6897714538061557,0.08168256297383214,0.2974392268004378,0.3049645390070922,0.029361702127659574,1.0,2.1007412490436375,0.030768720500433458,0.08282234727330504,0.5989583333333334,0.0,0.59375,0.0,0.00520833333333337,0.0,0.26023391812865493,19.833801186661486,-0.8117759510245213,0.27743835625712643,1.0,0.8,1.0,0.1,0.05,0.2,1.0,1.0,1.0
0.06,0.9997085397843194,1.1428571428571428,0.01290397204592314,0.009429529177336186,0.7291666666666666,0.0419773399581511,0.007581315725116111,0.9419072617722543,0.37677304964539005,0.028085106382978724,1.0,2.743339156892807,0.004393802886575601,0.0885848455690442,0.7132056451612904,0.6627314814814814,0.7291666666666666,0.05047416367980895,-0.01596102150537626,0.4,0.26052631578947383,20.31822935432043,-0.4817470340304948,0.32892817729348817,0.5,0.5,1.0,0.1,0.1,0.7,0.5,0.6,1.0
0.01,0.9999816010744973,1.0,0.0019986367005467853,0.48165977657069603,0.5,0.5461947580762022,-0.1267850923023337,0.1976525665870863,0.7323232323232323,0.0044444444444444444,1.0,0.5482606262930859,0.0069997336783244645,0.11536975810541122,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.148099672253319,0.18914287483501058,0.0,0.9,0.9,0.1,0.0,0.1,0.0,1.0,0.9
0.1,1.0014619883040938,1.0,-0.02561950184844511,0.2216095427460121,0.6925925925925926,0.2819218026760376,-0.03486590038314186,0.8132103366018177,0.28888888888888886,0.05,1.0,3.6228763677840115,0.0,0.08262869741496454,0.6685185185185185,0.7113865657772468,0.6898148148148148,-0.04286804725872828,-0.021296296296296258,1.0,0.25277777777777777,19.75507140142226,-0.3160153049140453,0.37731184685246716,1.0,0.75,1.0,0.0,0.0,0.2,1.0,1.0,1.0
0.04,0.9997331503507166,1.0625000000000002,0.013417395936105692,0.10882947756050984,0.84375,0.3243417176178851,-0.05495689655172409,0.3632680158045273,0.3619791666666667,0.017916666666666668,1.0,1.9656735110884245,0.007112555433161479,0.08187184136938973,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.39132554887426485,0.18019607277484215,1.0,0.8,0.9,0.1,0.0,0.3,1.0,1.0,1.0
0.07,1.005251312828207,1.0,-0.05137851601397265,0.42721423044249784,0.5806451612903225,0.15850408525198406,0.02187615869484605,0.892083619040294,0.30261136712749614,0.03387096774193549,1.0,2.6936463285720915,0.014336759870379962,0.06993953705629545,0.7329749103942652,0.26666666666666666,0.586021505376344,0.46630824372759855,0.1469534050179212,0.1,0.30614035087719305,20.849987471441942,-0.8289061139139706,0.5676914981117361,1.0,0.8,1.0,0.0,0.05,0.2,1.0,1.0,1.0
0.04,0.998653500897666,1.1428571428571428,0.016129788134084666,0.9741104151929771,0.6822916666666666,0.5924747707873701,-0.08908045977011497,0.2815032762453742,0.40364583333333337,0.02,1.0,1.9031830340314968,0.0,0.06421796627256993,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.5988888431622703,0.24534221847231397,1.0,0.8,1.0,0.0,0.05,0.2,1.0,1.0,1.0
0.07,1.000812253423068,1.0,-0.013211204181247521,0.6834516217775249,0.7007168458781362,0.4800855854937231,-0.05069124423963128,0.5546817741752519,0.3087557603686636,0.03462365591397849,1.0,2.7412574497931312,0.04303914956299744,0.06628327580732443,0.6989247311827956,0.6422416367980884,0.6953405017921147,0.0566830943847072,0.0035842293906809264,0.7,0.31359649122807,19.760371245192157,-0.6940173518340345,0.36810674201048993,1.0,0.8,1.0,0.1,0.05,0.15,1.0,1.0,1.0
0.03,0.9991921834128326,1.0,0.00565855652306213,0.3613133804566211,0.401199494949495,0.16419099515092667,-0.0350752458822135,0.5560140095830496,0.4072164948453608,0.014845360824742268,1.0,1.8661785963502928,0.030588821758368013,0.07784958902390238,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.6021604436590322,0.26852593206159314,0.5,0.8,1.0,0.1,0.2,0.8,0.5,0.8,1.0
0.08,1.0021799685115658,1.2499999999999998,-0.02370711934459241,0.5484818472382285,0.6823178016726404,0.12027265536677548,0.018553223388305784,0.9289488878563337,0.22690217391304346,0.04,1.0,2.8870102761440832,0.0,0.04459774868934262,0.6716845878136201,0.6243353070939278,0.6913978494623656,0.047349280719692244,-0.01971326164874554,1.0,0.3961988304093568,22.549473824774854,-0.7222283851860265,0.4114230576902744,1.0,0.85,0.95,0.05,0.05,0.15,1.0,1.0,1.0
0.08,1.0039827414537008,1.0,-0.0324854787673291,0.5501259671024358,0.6660692951015532,0.5989561384116651,0.06146926536731645,0.1488805962982893,0.35461956521739135,0.0391304347826087,1.0,2.225602186462757,0.025660052513234194,0.09647417747187989,0.6608124253285544,0.4414337690025955,0.6697729988052569,0.21937865632595893,-0.008960573476702427,0.4,0.1774853801169589,20.610145927230594,-0.3345175973952359,0.3345676608134979,1.0,0.8,0.9,0.1,0.05,0.2,1.0,1.0,1.0
0.04,0.9998406628425751,1.0,-0.0007292364210122193,0.23341286278497794,0.3697916666666667,0.07467790829266724,0.015086206896551713,0.7307086309015676,0.2708333333333333,0.02,1.0,2.378261096626336,0.0,0.0581004583533721,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.45212306377608646,0.2901907763221537,1.0,0.7,1.0,0.0,0.1,0.15,1.0,1.0,1.0
0.08,0.9998606465997769,1.0,0.019391392281096764,0.2452925153757397,0.6799283154121865,0.045923934172909325,-0.006746626686656709,0.7645776374651649,0.24592391304347827,0.0391304347826087,1.0,3.0419632333922295,0.020478790176336196,0.05863774747425325,0.6873357228195939,0.6893944660734149,0.6799283154121865,-0.0020587432538210493,0.007407407407407418,1.0,0.47894736842105273,20.753937936294783,-0.23349670672712808,0.3159426717112412,0.5,0.8,0.9,0.2,0.1,0.85,0.5,1.0,1.0
0.07,0.9939784946236558,1.0666666666666669,0.07373830497570066,0.46597837770000483,0.6146953405017922,0.09952075181715556,0.016208485618941837,0.749884089397065,0.3068356374807988,0.03462365591397849,1.0,2.852997456909741,0.028580017754691014,0.08861979855010801,0.6093189964157706,0.3405615292712067,0.6146953405017922,0.2687574671445639,-0.005376344086021612,0.2,0.3865497076023393,19.32918883284648,-0.41309984193211147,0.26120077054548846,0.5,0.8,0.9,0.1,0.15,0.8,0.5,1.0,1.0
0.1,1.0008996851102114,1.0,0.029744972564564764,0.31902022656519824,0.575925925925926,0.7514762217158787,0.06973180076628349,0.09595102457827426,0.2638888888888889,0.05,1.0,3.4418235740341028,0.0,0.05960353116741293,0.5685185185185185,0.46709020146520147,0.5796296296296296,0.10142831705331706,-0.011111111111111072,1.0,0.3222222222222223,19.81750007689085,0.36939538452886467,0.3456956344401236,1.0,0.8,1.0,0.1,0.05,0.2,1.0,1.0,1.0
0.1,0.9999110399430655,1.1250000000000002,0.010990272450832728,0.37001513212732906,0.32222222222222224,0.6491742646866786,0.06015325670498095,0.3618933964907417,0.19444444444444445,0.04777777777777778,1.0,3.5885880265555956,0.005788991598346262,0.03214500678771835,0.3361111111111111,0.44166666666666665,0.32222222222222224,-0.10555555555555557,0.01388888888888884,0.7,0.6305555555555555,21.19933098128506,-0.4089471513236358,0.3170520754166312,0.5,0.8,1.0,0.1,0.25,0.7,0.5,0.8,1.0
0.09,0.9981339415301681,1.4117647058823537,0.054157459385364315,0.15691669491503282,0.40872162485065705,0.364897161345722,0.0311144793903414,0.45224552906087323,0.25213675213675213,0.04252747252747253,1.0,3.0335652856279616,0.005468328187794676,0.05501067329270465,0.3908004778972521,0.7073178016726404,0.41230585424133803,-0.31651732377538827,-0.021505376344085947,0.1,0.5507309941520466,20.979373582135988,0.3313696413244811,0.27082419923612644,1.0,0.8,1.0,0.0,0.05,0.15,1.0,1.0,1.0
0.08,0.9978251956432609,1.0,0.028523606548398042,0.2956344187444149,0.5268817204301075,0.42076638150110146,0.05078710644677664,0.23276965135691297,0.264945652173913,0.0391304347826087,1.0,2.526223774479875,0.005117276391000357,0.035780543983299634,0.507168458781362,0.0,0.5268817204301075,0.0,-0.01971326164874554,0.0,0.4611111111111112,19.99931737394346,-0.7712034939357015,0.35449420021867795,1.0,0.8,0.9,0.1,0.0,0.2,1.0,1.0,1.0
0.12,0.998733805556575,1.15625,0.04070995905254732,0.5626178938048182,0.4682950191570881,0.5559027760353784,0.04845872518286298,0.2546244708467893,0.18276515151515152,0.05863636363636364,1.0,3.619076038540098,0.012830812113206731,0.033039343701034174,0.4310344827586207,0.0,0.46542145593869727,0.0,-0.03438697318007655,0.0,0.4905228758169934,21.696925659117802,-0.1392877574638196,0.364633429088284,1.0,0.85,1.0,0.1,0.0,0.15,1.0,1.0,1.0
0.08,1.0,1.15625,0.012592521865615991,0.17664129658295433,0.6777777777777777,0.3152136207304404,0.036919040479760135,0.7937502204143763,0.3097826086956522,0.0391304347826087,1.0,3.209173124784741,0.025602655459975598,0.06517622030035063,0.6833930704898447,0.22841781874039938,0.6813620071684587,0.4549752517494453,0.0020310633213859175,0.1,0.25029239766081857,18.7545377154976,-0.48469200840767757,0.3251032451229303,0.5,0.8,0.9,0.1,0.25,0.75,0.5,1.0,1.0
0.09,0.996372049003628,1.151515151515152,0.059990725349328866,0.3898917542527352,0.44826762246117086,0.4262829679710155,-0.03949307397583268,0.4279965000095066,0.19993894993894995,0.04450549450549451,1.0,3.1165362095512164,0.027309622442617823,0.03548459570665938,0.4258064516129032,0.3465581797235023,0.4445639187574671,0.07924827188940092,-0.01875746714456389,0.7,0.5523391812865497,19.742140974105503,-0.5729880837100048,0.3608588768821253,1.0,0.8,1.0,0.0,0.05,0.2,1.0,1.0,1.0
0.04,0.9994255204109217,1.0,0.017077010459399022,0.04586816967180127,0.7864583333333334,0.12045828646003269,-0.025143678160919447,0.5779593219728735,0.40104166666666663,0.019583333333333335,1.0,2.2093110180936195,0.003541048070092356,0.07328838352964717,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.027630111138597258,0.2821038825782965,1.0,0.8,1.0,0.0,0.05,0.15,1.0,1.0,1.0
0.07,0.9989134037313463,1.0,0.025574153465664273,0.10057525883434074,0.37813620071684584,0.09877278665720901,0.012023941946077699,0.770144718689248,0.23771121351766517,0.03462365591397849,1.0,3.089899730104546,0.028581223971620436,0.04213705323866351,0.33512544802867383,0.34985632183908044,0.3709677419354838,-0.014730873810406608,-0.035842293906809986,0.7,0.25555555555555554,20.479067351116154,0.08449668564355362,0.25391699492321046,1.0,0.8,1.0,0.1,0.05,0.25,1.0,1.0,1.0
0.06,0.9981983527796843,1.0750000000000002,0.027715577584367657,0.5042700269764098,0.8832325268817205,1.3319023641559429,0.11347517730496459,0.05710422385759051,0.524822695035461,0.03,1.0,2.947863163352943,0.0,0.1498179347324211,0.9049059139784946,0.6769675925925925,0.8832325268817205,0.2279383213859021,0.021673387096774133,0.7,0.047368421052631504,20.80460095800098,-0.5189121332783762,0.32892817729348817,0.5,0.8,0.9,0.1,0.05,0.35,0.5,1.0,1.0
0.11,0.9970472063504237,1.4999999999999996,0.07469352699973286,0.4901795717940853,0.5255108556832694,0.6347131289947193,-0.055686661265894166,0.3853126691412567,0.24897854954034726,0.05438202247191011,1.0,2.909477959735798,0.03055619950595277,0.048256356547183105,0.5875798212005108,0.6414746543778802,0.5283844189016602,-0.05389483317736943,0.059195402298850563,1.0,0.3248366013071896,19.906712863386883,0.24430076588068017,0.2256801424961641,1.0,0.8,1.0,0.1,0.05,0.2,1.0,1.0,1.0
0.08,0.9969895672935519,1.0277777777777777,0.05076383353813091,0.9438291788366864,0.6983273596176822,1.2880957522755057,0.10063718140929545,0.03870993976614253,0.31385869565217395,0.0391304347826087,1.0,3.1910989440544975,0.02561926944821117,0.07776687507767668,0.7001194743130226,0.12407834101382487,0.6946236559139786,0.5760411332991977,0.005495818399044006,0.1,0.24093567251461978,20.61895825202483,0.4813206484037589,0.2819836406510497,1.0,0.7,0.9,0.1,0.0,0.35,1.0,1.0,1.0
0.07,0.999738549071849,1.1,0.017028853003137612,0.37456385623287886,0.4838709677419355,0.4955860190421895,-0.05529953917050695,0.5825875369820831,0.25691244239631333,0.031612903225806455,1.0,2.8090787607630814,0.004768326633017663,0.05264622198247776,0.492831541218638,0.3926005747126437,0.4838709677419355,0.10023096650599428,0.008960573476702482,1.0,0.42295321637426886,18.324934506550253,-0.42308713164578693,0.2842857965034611,1.0,0.8,1.0,0.0,0.05,0.25,1.0,1.0,1.0
0.12,0.9967040333693346,1.0,0.06948680423530618,0.7283732775670718,0.5708812260536399,1.7152589176456547,0.10318704284221536,0.02599531372032212,0.240530303030303,0.05590909090909091,1.0,3.981740085769841,0.006423145899546063,0.0548045713541354,0.5943486590038313,0.3332010582010582,0.5708812260536399,0.26114760080277305,0.02346743295019138,0.1,0.4019607843137255,19.113032713242422,0.16402819765257748,0.27230698464628766,1.0,0.8,1.0,0.1,0.05,0.4,1.0,1.0,1.0
0.06,0.9969274481300382,1.0,0.05966650029304055,0.007393222687890593,0.5519153225806451,0.3691382998181798,0.04952311078503302,0.511751946369777,0.32092198581560283,0.02872340425531915,1.0,2.541383119510326,0.017545942307044777,0.09351771639109047,0.5418346774193549,0.0,0.5572916666666666,0.0,-0.015456989247311759,0.0,0.19532163742690056,18.812909878335994,0.9949549895524545,0.19167952482775932,1.0,0.85,1.0,0.0,0.0,0.25,1.0,1.0,1.0
0.07,0.9986827191128268,1.0,0.024267762267975723,0.3407181134998926,0.7419354838709676,0.10728954679856659,-0.014248636050638197,0.8599498332822458,0.2891705069124424,0.03387096774193549,1.0,2.821309404517107,0.023826163941106406,0.060773964265191285,0.7526881720430106,0.5823252688172044,0.7419354838709676,0.17036290322580627,0.010752688172043001,0.4,0.23918128654970772,20.147186993371662,-0.20130300576978843,0.26868259713665926,1.0,0.8,0.9,0.1,0.0,0.3,1.0,1.0,1.0
0.09,1.0010195989577435,1.1515151515151518,-0.011528889718218827,0.0389424440218169,0.7354838709677419,0.653230304990399,0.05894488653109353,0.4903669283478922,0.32844932844932845,0.04351648351648352,1.0,3.348768331418087,0.02185369746991595,0.1014993693724119,0.7757467144563918,0.4949202817945866,0.7354838709677419,0.2808264326618052,0.040262843488649835,0.2,0.24210526315789482,20.48106428679577,-0.7742764801029351,0.32149920704991086,1.0,0.8,1.0,0.1,0.0,0.25,1.0,1.0,1.0
0.08,0.9988010860749674,1.0,0.019199273414934048,0.0229531585601089,0.2762246117084826,0.0410007767120104,0.005247376311844132,0.9439563595932625,0.22282608695652173,0.03826086956521739,1.0,3.114892911589662,0.005119774707345903,0.025020804338448846,0.2743130227001194,0.24865707768933576,0.2762246117084826,0.025655945010783665,-0.0019115890083631903,1.0,0.5847953216374269,21.090895910876014,-0.5750002244188828,0.3759194192615594,0.5,0.6,1.0,0.1,0.05,0.7,0.5,1.0,1.0
0.15,1.0006330152627014,1.1034482758620692,0.04801366900973125,0.2655929342997124,0.4762725779967159,0.10165897281117153,-0.010006761325219715,0.6912586731984822,0.20980392156862743,0.07411764705882352,1.0,3.5219621707772637,0.00730259614639685,0.033411743013036815,0.47356321839080456,0.5989880952380952,0.48103448275862065,-0.1254248768472906,-0.007471264367816088,0.4,0.5019607843137256,21.635327049367202,0.6690594822718143,0.2859821417468397,1.0,0.8,1.0,0.0,0.05,0.2,1.0,1.0,1.0
0.12,0.9991556431184913,1.090909090909091,0.015924305300176744,0.5742857863515229,0.5084291187739464,0.6436283495814292,0.050417972831765856,0.25851600785762474,0.21780303030303028,0.05590909090909091,1.0,3.5777979430104176,0.0,0.0350571822497784,0.48563218390804597,0.4598981231350531,0.5027777777777778,0.02573406077299284,-0.0171455938697318,1.0,0.3815359477124183,20.138613607692797,-0.6558748962260319,0.449741759473897,1.0,0.8,1.0,0.0,0.05,0.2,1.0,1.0,1.0
0.08,1.0010735373054214,1.1081081081081081,8.04778325333988e-05,0.3814889726041828,0.5431302270011947,0.14820017649041972,-0.020614692653673328,0.6926564656172054,0.26222826086956524,0.03826086956521739,1.0,3.152634706950021,0.020495724963963447,0.044279030629385485,0.5416965352449222,0.2892361111111111,0.5431302270011947,0.25246042413381115,-0.0014336917562725038,0.1,0.5552631578947368,20.263738424263487,-0.5248098042818312,0.2984587882726994,1.0,0.8,1.0,0.0,0.05,0.15,1.0,1.0,1.0
0.02,1.0000000000000002,1.060606060606061,0.004277434343844033,0.30210162459759815,0.9795918367346939,0.1994201512985062,0.04996481351161153,0.5526331796449788,0.6045918367346939,0.009795918367346938,1.0,1.1593111121381219,0.007433846904492025,0.14887398398211943,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.22341567345892788,0.20079877694256676,0.5,0.7,1.0,0.1,0.05,0.3,0.5,1.0,1.0
0.07,0.9959766570593098,1.2799999999999998,0.06199237968331184,0.04374899638914722,0.2921146953405018,0.14474327991788766,-0.018433179723502335,0.8492614593591387,0.23271889400921658,0.03387096774193549,1.0,3.209928526491135,0.019065475585288805,0.03434601639335562,0.3118279569892473,0.47646356033452814,0.2921146953405018,-0.16463560334528082,0.01971326164874554,0.7,0.5877192982456141,20.441261262321035,-0.31517475331540457,0.23315535083499683,0.5,0.8,0.9,0.2,0.05,0.4,0.5,0.8,1.0
0.1,0.9960617726448073,1.285714285714286,0.0677185132249058,0.7698095752631252,0.662962962962963,1.910943794385899,0.11570881226053642,0.04205376577291229,0.29444444444444445,0.04888888888888889,1.0,3.174481672139294,0.011575469734713434,0.06938163987936091,0.6648148148148149,0.5785687801260659,0.662962962962963,0.08624603468874892,0.0018518518518518823,0.4,0.22777777777777786,19.534718112973287,-0.24991728930378532,0.2745779676034576,0.5,0.8,0.9,0.1,0.1,0.4,0.5,1.0,1.0
0.04,0.9991496598639455,1.0357142857142856,0.01786970370937002,0.5358108992141847,0.057291666666666664,0.22743925780419327,-0.04238505747126442,0.7908080061607867,0.3359375,0.019166666666666665,1.0,2.3168211557281393,0.003542807671378386,0.06623963431150358,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.24445880763619687,0.2522540606638907,0.0,0.8,0.9,0.1,0.05,0.3,0.0,1.0,1.0
0.06,0.9984006203654345,1.090909090909091,0.033222297702903414,0.9240373824667416,0.432627688172043,1.3770416744186962,0.12117877231596963,0.03640880915605896,0.33599290780141844,0.028085106382978724,1.0,2.2699531780192106,0.00438727916608215,0.06084950959906382,0.4274193548387097,0.874551971326165,0.4272513440860215,-0.44713261648745534,0.00016801075268818577,0.1,0.3669590643274856,20.340909957601415,-0.4429343579834084,0.29350921706823946,0.5,0.7,0.9,0.2,0.05,0.4,0.5,1.0,1.0
