X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_missing_rate_by_quantile,caafe_tail_asymmetry,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask
0.08,0.9958962921870976,1.106276580878552,0.12903295487542898,0.3047978539506809,0.4768219832735962,0.12727809810380258,0.0029230120962912554,0.7267830283627723,0.36684782608695654,0.04,1.0,3.0876216948087944,0.0,0.13413533444990117,0.5060931899641576,0.49193548387096775,0.4768219832735962,0.014157706093189892,0.029271206690561435,1.0,20.0,0.0,6.532826989233094,0.03834569785568639
0.1,0.996212413186988,1.0797635039526354,0.2546320798213708,0.21597473495103645,0.5944444444444444,0.1670987091990997,-0.01262958277183085,0.6334813610324517,0.31666666666666665,0.05,1.0,2.845737198437664,0.0,0.09820891847824147,0.6101851851851852,0.39396551724137935,0.5861111111111111,0.21621966794380582,0.024074074074074026,0.2,20.0,0.0,17.29323900124283,0.020088712482547868
0.1,0.9925649653434496,1.1121323193027213,0.18722963815489813,0.7001140901549052,0.6370370370370371,1.01868134957426,0.012932962310743493,0.06858568870984855,0.3611111111111111,0.05,1.0,3.320101763300645,0.0,0.11758258147052052,0.688888888888889,0.5971838197644649,0.6342592592592593,0.09170506912442411,0.054629629629629695,0.7,20.0,0.0,4.600751426169522,0.041583139919281496
0.05,0.9976151174556112,1.028465022944172,0.07582219919461419,0.9334934682353125,0.7303427419354839,0.35526702788464687,-0.032692664148112525,0.012458115994358374,0.4842105263157895,0.024736842105263158,1.0,2.6243586259462854,0.0,0.15320729222416596,0.7718413978494624,0.6297043010752689,0.7409274193548386,0.1421370967741935,0.03091397849462374,0.4,20.0,0.0,4.169804033928376,0.030158293305092426
0.04,0.9988240422459854,1.0864767825899273,0.09018166805957772,0.903157138129863,0.8541666666666666,1.5253415052773467,-0.023074099862904665,0.06348845488327808,0.5807291666666666,0.02,1.0,1.7788860295088513,0.0,0.19331237581069652,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,18.016082832977244,0.015049825650395445
0.03,0.9979719212344311,1.013152919470043,0.05147660357717321,0.2359081539445985,0.3614267676767677,0.12779975924102763,-0.017600817903032723,0.5178892881594106,0.3548109965635739,0.014845360824742268,1.0,1.8445780901504238,0.0,0.045063286644602595,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,5.905714626251342,0.03413605848195353
0.05,0.9964795173034701,1.069945769072846,0.0915971075412938,0.2966311384697802,0.9210349462365591,0.3765486826120314,-0.008923768935835186,0.41989525588469956,0.5052631578947369,0.024736842105263158,1.0,2.432860287209371,0.0,0.22020531800422777,0.9314516129032259,0.0,0.9210349462365591,0.0,0.01041666666666674,0.0,20.0,0.0,6.920247813491773,0.03308787067040538
0.05,0.998995811852786,1.0820237785864713,0.10466819736156774,0.09007921470581949,0.28813844086021506,0.004734067897255033,0.00016012339796754593,0.8124735768808676,0.28421052631578947,0.024736842105263158,1.0,2.496667962405645,0.0,0.06535624573067944,0.28326612903225806,0.0,0.28813844086021506,0.0,-0.004872311827956999,0.0,20.0,0.0,19.808846896000997,0.013262433654605435
0.07,0.9987805131804428,1.126106391763157,0.15233880399284194,0.7915235001124808,0.6254480286738351,1.1957544170567205,0.017434499937197617,0.02962588749981586,0.39400921658986177,0.03462365591397849,1.0,2.6863846155562427,0.0,0.12826388119795568,0.6308243727598566,0.3869399641577061,0.6254480286738351,0.2438844086021505,0.005376344086021501,0.2,20.0,0.0,21.828364926890824,0.014690200858710024
0.02,0.9989992431524148,1.0278018516358998,0.03734236976407468,0.6292475614067327,0.9489795918367347,0.5299638940429279,0.015970946614398046,0.2732371841763288,0.6964285714285714,0.01,1.0,1.105700265179464,0.0,0.21014847777983747,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,9.575726546419416,0.021723476103229
0.06,0.9970220605390124,1.178291517128621,0.11396987306285311,0.4262377932648646,0.4952956989247312,0.3537284664671096,0.007512196508920432,0.626805173004854,0.375886524822695,0.03,1.0,2.71054169829106,0.0,0.14720531451269503,0.5544354838709676,0.0,0.4952956989247312,0.0,0.05913978494623645,0.0,20.0,0.0,5.147723827920732,0.0412205390106044
0.07,1.00699399062895,1.0724073426853575,-0.03633193783036912,0.515404366680471,0.8100358422939068,1.4027872556028824,0.2351413179531891,0.05253347461466916,0.533026113671275,0.03462365591397849,1.0,2.889172978601252,0.0,0.1589022450326186,0.8960573476702508,0.0,0.8154121863799283,0.0,0.08064516129032251,0.0,20.0,0.0,-1.6144056933786566,0.7157258536031761
0.09,1.0116626633962937,1.0563884951485116,-0.06265687959995622,0.7785148809922723,0.9161290322580645,1.8935396119039913,0.2544626004435869,0.023918583608813444,0.503968253968254,0.04450549450549451,1.0,3.4625578619760544,0.0,0.18095442602373266,0.9383512544802867,0.0,0.9161290322580645,0.0,0.022222222222222143,0.0,20.0,0.0,-1.5397740107673894,0.5876003495252823
0.09,1.011869224443004,1.0888890697603797,-0.06441656203336961,0.5784337337559495,0.9115890083632019,2.145540625352307,0.2660813710570269,0.014479923288983187,0.5247252747252746,0.04450549450549451,1.0,3.126996629422534,0.0,0.1644053724312806,0.9629629629629629,0.8139146090534979,0.9080047789725209,0.14904835390946503,0.054958183990442055,0.1840386271964254,20.0,0.0,-1.581112174565382,0.6663169285155628
0.08,1.0096259042940057,1.1317105548232123,-0.05342027920258011,1.283466801021307,0.9256869772998805,3.427777912553708,0.3680686161073687,0.00013447124589156833,0.5529891304347827,0.04,1.0,3.1931578164429193,0.0,0.20486522583174005,0.9854241338112306,0.0,0.9221027479091995,0.0,0.06332138590203107,0.0,20.0,0.05263157894736842,-1.52024339015977,0.5783585103011845
0.07,1.0079732503470542,1.0466047115874086,-0.049431086599592944,0.7738782309923388,0.7956989247311826,2.1982871665042434,0.2996001085184271,0.027650624642312764,0.5407066052227342,0.03462365591397849,1.0,2.485147232595895,0.004754101779441488,0.18164643908159436,0.9408602150537634,0.36277628434886494,0.7956989247311826,0.5780839307048984,0.14516129032258074,0.1,20.0,0.0,-1.474831886481231,0.5459133932146506
0.12,1.010093734833354,1.0633266254306812,-0.06592530868350027,1.301442096207452,0.9369731800766283,4.818924682997362,0.3641358192910243,2.10168740604453e-05,0.5757575757575758,0.06,1.0,3.305489388668779,0.0,0.2162244422581897,0.9942528735632185,0.4725690296030798,0.9369731800766283,0.5216838439601387,0.05727969348659012,0.07652250047505924,20.0,0.0,-1.5429804902849868,0.6091552622521916
0.06,1.0145939887860893,1.010900995413509,-0.07875491829365888,0.9227060072365582,0.6701948924731181,2.401789478454408,0.32894312992237,0.00842650999193528,0.40691489361702127,0.03,1.0,2.3028043446337945,0.0,0.15363420426917482,0.921875,0.5139448924731183,0.6701948924731181,0.40793010752688175,0.25168010752688186,0.07652250047505924,20.0,0.05263157894736842,-1.2261837207472124,0.26975594648794116
0.11,1.0041747450850196,1.0225351964372114,-0.03074486473511437,0.7733527297739202,0.8444444444444444,2.6276157026375846,0.2649919136770816,0.0004593124952700329,0.4828907048008172,0.05438202247191011,1.0,3.471215960503367,0.0,0.16756728457513198,0.85,0.6756978653530378,0.8444444444444444,0.1743021346469622,0.005555555555555536,0.4,20.0,0.0,-1.5490151047841159,0.5806167660371018
0.15,0.9688373148809082,1.1224491460105988,0.19213096823051962,1.0643516272173068,0.8605090311986864,3.24846157656999,0.27406134134380855,0.0006436858505836416,0.45196078431372544,0.07411764705882352,1.0,4.06607731697888,0.0,0.1607281812675969,0.8699507389162561,0.6971296296296297,0.8652709359605911,0.17282110928662642,0.004679802955664947,0.2,20.0,0.0,-1.5689773254195127,0.4345571374257603
0.06,1.005275880197052,1.0478953570296947,-0.031230127308365867,1.2617861674057564,0.978494623655914,3.129483272687408,0.4015905726493385,0.00043172052415546927,0.6640070921985816,0.03,1.0,2.9469892156110133,0.0,0.25955731164366813,1.0,0.43996415770609315,0.9838709677419355,0.5600358422939069,0.016129032258064502,0.06360256962075364,20.0,0.17647058823529413,-1.4713123801232006,0.41836685898480097
0.12,1.0085033722404624,1.1177420206386617,-0.048778510155482846,1.007253066244559,0.7771072796934867,3.0754526798400073,0.2704996415851506,0.0007287617114435536,0.375,0.06,1.0,3.7949882503616656,0.0,0.14977999162573888,0.8937739463601533,0.4190635097197945,0.7771072796934866,0.4747104366403588,0.1166666666666667,0.1,20.0,0.058823529411764705,-1.389378121797437,0.546623077492297
0.08,0.9905805882139557,1.0277554702441447,0.07545972688458619,1.003931962938831,0.8106332138590203,2.2915289663747305,0.26591754227883446,0.004886858946512759,0.4796195652173913,0.04,1.0,2.9954596295982006,0.0,0.16049973758049907,0.8485065710872162,0.5123818833496253,0.8142174432497015,0.33612468773759085,0.0342891278375147,0.1,20.0,0.0,-1.3599161249117344,0.3990893485137587
0.12,0.9780799969199987,1.0904720073429357,0.15274841059543393,1.0587716543319106,0.7685823754789273,2.3375810393113907,0.22236219875140817,0.033435098338869124,0.5331439393939394,0.06,1.0,3.608102067161821,0.0,0.1490607976173184,0.8055555555555555,0.5412515964240102,0.7685823754789273,0.26430395913154525,0.0369731800766282,0.1,20.0,0.058823529411764705,-1.360443701556301,0.4361140988065473
0.11,1.020436221832998,1.049891159016491,-0.12681945981104942,1.153992232702338,0.9409961685823754,4.6967743877097,0.36166978219772944,3.874943436609607e-05,0.5850357507660878,0.05438202247191011,1.0,3.340469335933715,0.0,0.21348935808297081,0.9888888888888889,0.5750988752935361,0.9484035759897829,0.41379001359535283,0.04048531289910606,0.07652250047505924,20.0,0.0,-1.486440260739977,0.3210473365082304
0.08,1.0121364520934295,1.0241990045739124,-0.06863099472424888,0.5563979723981507,0.7151732377538829,1.4887967059662426,0.22496959338587708,0.0874481589275433,0.43614130434782616,0.04,1.0,2.973152988721014,0.0,0.13471205087545868,0.8586618876941458,0.5864994026284349,0.7097968936678614,0.27216248506571084,0.1488649940262844,0.1,20.0,0.05263157894736842,-1.6640277912816037,0.6570385977070979
0.11,1.0058544195458938,1.0439971790838283,-0.03222618138350339,0.8524040141437987,0.8202745849297574,2.453524797332847,0.250835798074676,0.0047972261996609335,0.4070480081716037,0.05438202247191011,1.0,3.564751247181037,0.0,0.14748894420855882,0.9318007662835249,0.6605706075533662,0.8202745849297574,0.27123015873015877,0.11152618135376757,0.1,20.0,0.0,-1.481553474545398,0.5405502304831822
0.07,1.0074905690290683,1.053487118244121,-0.04052900854011544,0.6821910570214366,0.9193548387096774,1.3583991315006836,0.22552683258596684,0.07453527875938974,0.4934715821812596,0.03462365591397849,1.0,3.1568342195911434,0.0,0.17194373118705547,0.942652329749104,0.621415770609319,0.9193548387096774,0.321236559139785,0.023297491039426577,0.1,20.0,0.0,-1.5644730921037941,0.525763974975209
0.11,1.0148414732213769,1.127782284688618,-0.09770176705427797,0.7696709651541908,0.7680715197956577,2.691896245696558,0.2729775511581611,0.01607504342222924,0.4637385086823289,0.05438202247191011,1.0,3.0844761124571445,0.0,0.13759385405719632,0.8653575989782887,0.7181034482758619,0.7680715197956577,0.14725415070242676,0.09728607918263099,0.4,20.0,0.058823529411764705,-1.3476489550839843,0.393822861045279
0.13,0.9766500164349005,1.085383547100316,0.15849422241368327,0.2125253017407751,0.864367816091954,1.6760966263616315,0.1948874612759246,0.0194396810714358,0.502210433244916,0.06425287356321839,1.0,3.3606053222006342,0.0,0.17162457440192136,0.8637931034482759,0.3773946360153257,0.864367816091954,0.4863984674329502,-0.0005747126436781436,0.1,20.0,0.0,-1.4615727708287976,0.42736740032179943
0.15,1.0345167220787193,1.135344495573554,-0.18346170093487396,1.2191247279697839,0.927832512315271,4.350619788189765,0.31621934231623283,0.000599447797708883,0.4911764705882353,0.07411764705882352,1.0,3.6888714962145355,0.0,0.17614320218542176,0.9977011494252874,0.47056143445032333,0.9302134646962233,0.5271397149749641,0.06748768472906408,0.07652250047505924,20.0,0.058823529411764705,-1.562522267408542,0.6484560648192433
0.12,1.0098237192924657,1.0657994430296727,-0.058123548877408907,1.0419700309295656,0.9169540229885058,3.306223896305563,0.2895981523576668,0.0031338019463082473,0.4839015151515152,0.05863636363636364,1.0,3.704338323643391,0.0,0.17816413530920522,0.985632183908046,0.3993658671078026,0.9169540229885058,0.5862663168002433,0.06867816091954015,0.07652250047505924,20.0,0.0,-1.4922380820106391,0.6091552622521916
0.1,1.0231352617165168,1.0590906592149267,-0.13102558680776794,0.7702159670657301,0.8055555555555555,3.0508755734600626,0.301854013030025,0.0018828606025827854,0.513888888888889,0.04888888888888889,1.0,3.3254247707999722,0.0,0.18229756214928555,0.9064814814814816,0.7012586000906356,0.8055555555555555,0.205222881390846,0.10092592592592609,0.2,20.0,0.0,-1.3329124790065205,0.2993480947871813
0.12,1.0203900629236273,1.049964851669778,-0.12139289772723913,1.0268978147447245,0.8826628352490422,3.4276959592640006,0.3052711805573872,0.0015715616906865444,0.48295454545454547,0.06,1.0,3.5632549667321904,0.0,0.17557292688901124,0.9277777777777777,0.39312169312169315,0.8826628352490422,0.5346560846560846,0.04511494252873549,0.07652250047505924,20.0,0.0,-1.5283962274794871,0.3439414160374818
0.08,1.0100957605460326,1.1466471227239945,-0.05615148460374207,0.7487428976584846,0.8222222222222223,2.402333089008171,0.29200063534855836,0.0060607963536212,0.532608695652174,0.04,1.0,2.9862061046277386,0.0,0.18183669808474467,0.9216248506571088,0.0,0.829510155316607,0.0,0.09211469534050176,0.0,20.0,0.05263157894736842,-1.4897135627309566,0.6021673823562843
0.09,1.0125791113932532,1.071621836278288,-0.06896913366013455,0.8911711009902518,0.8064516129032259,2.3345652682282747,0.28182332177499525,0.03108161447824586,0.4172771672771673,0.04450549450549451,1.0,3.1227156802825657,0.0,0.14156051870461628,0.9890083632019117,0.5852449223416966,0.8064516129032259,0.4037634408602151,0.1825567502986858,0.1,20.0,0.0,-1.5022567347938425,0.5259743045718865
0.08,1.0174918877982493,1.0554021431446667,-0.09598238201373727,1.1883655900543526,0.9377538829151733,3.3460549400277873,0.3580107261251281,0.0002591716275694015,0.5298913043478262,0.04,1.0,3.071876133422525,0.0,0.20319742806662672,0.9888888888888889,0.18581409899888768,0.9377538829151733,0.8030747898900013,0.051135005973715675,0.07652250047505924,20.0,0.0,-1.4671350983065639,0.2819836406510497
0.12,1.017309295928382,1.155129304627636,-0.10682857322139055,1.5196673783549566,0.914080459770115,5.221901972880048,0.3721933154006712,2.2058348115237355e-05,0.5587121212121212,0.06,1.0,3.8144354747982794,0.0,0.19720658485389694,0.9942528735632185,0.4870051085568327,0.914080459770115,0.5072477650063858,0.08017241379310347,0.07652250047505924,20.0,0.058823529411764705,-1.42558063317915,0.39839355207058796
0.1,1.0109279448875517,1.0474428014932062,-0.07166290492343091,1.1566620248450237,0.8712962962962963,3.5627358612979436,0.32218332569551394,0.0009745200118285305,0.5194444444444445,0.05,1.0,3.322530229835167,0.0,0.19375211740449444,0.9277777777777777,0.36637931034482757,0.8722222222222222,0.5613984674329502,0.05555555555555547,0.1,20.0,0.0,-1.4551154126001677,0.5735567610147991
0.03,1.0023166104956094,1.0,-0.01253569139083656,0.8448856350867998,0.7758838383838383,1.0916190064153646,0.29229270539248364,0.1790217775152071,0.4974226804123711,0.014845360824742268,1.0,1.82158527596488,0.0,0.1769836677734403,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-1.5139629540608683,0.521643529385708
0.1,1.0056720192570594,1.0601760141699967,-0.033117245551553265,1.166709934924093,0.8842592592592594,3.4432432236007453,0.3375600007962141,0.0007768368756389118,0.5194444444444445,0.05,1.0,3.2331573874585193,0.0,0.2117627518069643,0.9657407407407407,0.19518849206349206,0.8842592592592594,0.7705522486772486,0.08148148148148127,0.1,20.0,0.0,-1.6008989639090578,0.6457087630437244
0.13,1.026745144940739,1.1687945787697425,-0.1413292955829749,1.0757413083332967,0.8350574712643679,3.870356430399237,0.327765185890031,0.00023821302706878274,0.4564544650751547,0.06425287356321839,1.0,4.006183403022568,0.0,0.15528867834133467,0.9339080459770116,0.38406938044034816,0.8350574712643679,0.5498386655366634,0.09885057471264369,0.07652250047505924,20.0,0.0,-1.5365884466779056,0.42736740032179943
0.11,1.0168992124136493,1.044910213235956,-0.09694341833997877,1.153252932180846,0.9008301404853128,4.279859296798646,0.3524850128920693,3.355381665239645e-05,0.5234933605720122,0.05438202247191011,1.0,3.6714386192235926,0.0,0.2171713679178835,0.9888888888888889,0.411774191467678,0.9008301404853128,0.5771146974212109,0.08805874840357608,0.07652250047505924,20.0,0.0,-1.4360958719449546,0.5599260307517618
0.1,1.0192837430937998,1.0453073660560774,-0.1039769787298454,1.297155443941112,0.8972222222222221,3.97962932118653,0.3717360249278785,0.0009165708480334565,0.5361111111111111,0.05,1.0,3.0842926635889665,0.0,0.20439076411399704,0.9657407407407407,0.45619154508043397,0.8972222222222221,0.5095491956603067,0.06851851851851853,0.1,20.0,0.0,-1.4512261533273638,0.3170520754166312
0.08,1.0129217504706214,1.0094595460299307,-0.07407771448445467,1.1400140991221561,0.8825567502986859,1.9807759444344804,0.2611929730149739,0.08745100868495488,0.5230978260869565,0.0391304347826087,1.0,2.8699467746314227,0.0,0.17926393654598272,0.9782556750298687,0.5162101408972933,0.8789725209080048,0.4620455341325753,0.09928315412186384,0.1,20.0,0.0,-1.6001939855124983,0.6021673823562843
0.06,1.0137694125790455,1.0263515662312652,-0.07298969337739525,1.2708280583972793,0.9094422043010754,2.860397137618314,0.38297870161043307,0.002596459742724458,0.5292553191489362,0.03,1.0,2.640832905063051,0.0,0.2178388127801147,0.989247311827957,0.40400985663082434,0.919858870967742,0.5852374551971327,0.069388440860215,0.07652250047505924,20.0,0.0,-1.5006971176064543,0.32892817729348817
0.12,1.0194942921989771,1.0872050614990825,-0.11475359169666213,0.9240503212004646,0.8745210727969349,4.130277278855929,0.32882943318981434,0.0001625618107639278,0.5321969696969697,0.06,1.0,3.339425007867082,0.0,0.19731110778119787,0.9712643678160919,0.5854308571023131,0.8717432950191571,0.3858335107137788,0.09952107279693478,0.1,20.0,0.0,-1.533629618653406,0.39839355207058796
0.19,1.0334180882096227,1.12696166630511,-0.1898985035841553,1.1818937350696124,0.8994708994708995,5.539547785259505,0.3388855798968911,5.009919881506759e-05,0.46539961013645226,0.09382716049382717,1.0,4.466843544942047,0.0,0.1997659806383046,0.9917695473251028,0.5977196671641116,0.8974132863021752,0.3940498801609912,0.0943562610229276,0.07652250047505924,20.0,0.0,-1.5741603683084886,0.4177736920237273
0.13,1.01789266094281,1.12390148302935,-0.1192023618422387,0.9864876533089877,0.943103448275862,6.148863372790693,0.392561580491871,4.838121937682694e-07,0.6573828470380194,0.06425287356321839,1.0,3.8152447449910167,0.0067074787384627564,0.27553997270240643,0.9655172413793104,0.3189655172413793,0.9454022988505747,0.646551724137931,0.02011494252873569,0.07652250047505924,20.0,0.0,-1.328720322796793,0.5520375340159691
0.12,1.0160823320646237,1.0436219363279857,-0.08654691121166096,1.0848942595994977,0.828735632183908,3.280095454417677,0.2998523722986757,0.0008658766408346374,0.40056818181818177,0.06,1.0,3.1840657873670106,0.0,0.1611950348978481,0.9511494252873564,0.47013888888888894,0.8230842911877394,0.4810105363984674,0.12806513409961695,0.07652250047505924,20.0,0.058823529411764705,-1.6279556010595162,0.6592194573624516
0.07,1.0088356071361015,1.0353696687430742,-0.05336874060213989,1.1276747355686876,0.939068100358423,2.03583965859977,0.27362447803645784,0.024055412876378784,0.6171274961597543,0.03462365591397849,1.0,3.0952122312536527,0.004754173158385596,0.19243229556880595,0.989247311827957,0.4487554112554113,0.935483870967742,0.5404919005725457,0.053763440860215006,0.07652250047505924,20.0,0.0,-1.380754242224226,0.5070122347109537
0.11,1.0115995998104417,1.1000677630337257,-0.06517998111405146,1.484245092529664,0.7632503192848019,3.1016234688619475,0.30852213228235786,0.00479646705756059,0.424923391215526,0.05438202247191011,1.0,3.0191449164947985,0.006096556697510969,0.12461159134000527,0.9771072796934867,0.2281490015360983,0.7518518518518519,0.7489582781573884,0.22525542784163477,0.1,20.0,0.0,-1.5267346437369942,0.6028234595139389
0.13,1.0331358855602313,1.0803510149036197,-0.16400851546052625,0.971767105858932,0.8333333333333334,3.774610950749416,0.32306988224994876,0.0002581417296422441,0.46286472148541113,0.06425287356321839,1.0,3.5721764398373472,0.0,0.19059614524968965,0.9655172413793104,0.42413793103448283,0.8304597701149424,0.5413793103448276,0.13505747126436796,0.07652250047505924,20.0,0.0,-1.6634298575324462,0.36819677272583
0.08,1.013824597309796,1.0602242785644098,-0.07753874360216892,1.0588677577670242,0.8160095579450419,2.8752827186607046,0.32829389394362474,0.0038434748393385426,0.5081521739130435,0.04,1.0,2.721223484377302,0.0,0.1711887295846263,0.9909199522102748,0.38449074074074074,0.8160095579450419,0.6064292114695341,0.17491039426523292,0.1,20.0,0.0,-1.5544641749531316,0.34435689770027694
0.11,1.026398797480892,1.1058645683374146,-0.147293428236977,0.9703440925934569,0.8247765006385697,3.475685235065097,0.3155912319180198,0.0010888531183060955,0.46450459652706844,0.05438202247191011,1.0,3.440758279168378,0.006096410032848286,0.1573878394679794,0.9772988505747127,0.4456803856136448,0.8247765006385697,0.5316184649610678,0.152522349936143,0.1,20.0,0.0,-1.3417271581149761,0.3712531625083437
0.09,1.0087583229083232,1.0742410449333417,-0.05024230738989573,1.0196044315840653,0.9377538829151733,3.8235981831714008,0.3780444828889614,0.00011886038344510984,0.5885225885225885,0.04450549450549451,1.0,2.5839418443058397,0.0,0.2523010750750442,0.9853046594982079,0.24228590629800306,0.9340501792114696,0.7430187532002048,0.05125448028673829,0.1,20.0,0.0,-1.6562066471270576,0.6663169285155628
0.08,1.0148044487183754,1.0363879404156744,-0.08031854922051575,0.8492978482902096,0.8728793309438471,2.12682012131978,0.2828623497755072,0.036039680940288296,0.5135869565217391,0.04,1.0,2.31475213231111,0.0,0.1705703828029947,0.9458781362007169,0.43393729925987995,0.8765830346475507,0.5119408369408369,0.0692951015531662,0.1,20.0,0.0,-1.5765461243144345,0.6570385977070979
0.09,1.0158923546414245,1.0623744002175575,-0.08750994915874044,1.0561609585691036,0.848626045400239,3.2769558087132205,0.3387145820859278,0.0028714997262534654,0.44078144078144077,0.04450549450549451,1.0,3.3128393106349625,0.0,0.18219615908215706,1.0,0.5891273041474655,0.848626045400239,0.4108726958525345,0.151373954599761,0.06360256962075364,20.0,0.058823529411764705,-1.4911360153506152,0.3608588768821253
0.11,1.0093733293166298,1.067850570078995,-0.050050956033790575,1.087700694188636,0.9282247765006386,3.5412791917562947,0.33946243672431664,0.0008435006704771503,0.5431562819203268,0.05438202247191011,1.0,3.702517511781159,0.0,0.20875981259298845,0.9849936143039592,0.5348020434227331,0.9282247765006386,0.4501915708812261,0.05676883780332054,0.1,20.0,0.058823529411764705,-1.6791767719414217,0.7132195624802483
0.12,1.0169573800447498,1.086383917858775,-0.10345182889743926,0.830043265531829,0.89272030651341,2.9479110113820703,0.2638918568960764,0.0019514445590069636,0.42140151515151514,0.06,1.0,3.6973971035825857,0.0,0.14579807323925933,0.9748084291187741,0.3833926290822842,0.8955938697318008,0.5914158000364899,0.0792145593869733,0.1,20.0,0.0,-1.4945046196925151,0.3867429059478012
0.12,0.9990025924685102,1.0382703889300628,0.010749529318088119,1.2382414332464147,0.9063218390804598,3.230814271507542,0.28474062216746987,0.002457860473943414,0.46780303030303033,0.06,1.0,3.7274029143596015,0.0,0.1745590766472552,0.9517241379310345,0.3735632183908046,0.9035440613026821,0.57816091954023,0.04818007662835244,0.1,20.0,0.0,-1.5866954647324598,0.6592194573624516
0.1,0.9947106466325369,1.2343750354248118,0.07533168191843426,0.9267858199260626,0.9046296296296297,4.049278327341784,-0.37014132011385403,0.00014953533803173063,0.5027777777777778,0.04888888888888889,1.0,3.217634458536346,0.005780941769418217,0.2342544462367328,0.9250000000000002,0.583026113671275,0.9083333333333333,0.34197388632872516,0.01666666666666683,0.1,20.0,0.0,-0.5407544090053085,0.38862488618142194
0.1,0.9975124431022804,1.1449279272912432,0.04811743599359791,0.7777318740930674,0.8388888888888889,3.5704881060172844,-0.3489304008441863,0.0004105134577691284,0.4444444444444444,0.05,1.0,3.489795963831796,0.0,0.20797229055854644,0.8388888888888889,0.319683908045977,0.8416666666666667,0.5192049808429119,-0.002777777777777768,0.1,20.0,0.058823529411764705,-0.4216938438764495,0.3456956344401236
0.12,0.9939501879260217,1.0585356268636519,0.09557336879276113,0.5712224310923715,0.8920498084291187,3.041134305349663,-0.2862522242588559,0.0023730891976064712,0.47443181818181823,0.06,1.0,3.9282139044858857,0.0,0.19838214473129837,0.9090996168582376,0.524261843945752,0.8949233716475096,0.38483777291248555,0.014176245210728022,0.1,20.0,0.058823529411764705,-0.13362191011492675,0.2973518888443784
0.1,0.9921660436887153,1.0547436718647958,0.09392869431125739,1.0079973115141687,0.8638888888888889,2.961595098943794,-0.307014121793571,0.0016103435867134608,0.43333333333333335,0.04888888888888889,1.0,3.4453061024052114,0.0,0.19687520802390845,0.8768518518518519,0.5164874551971326,0.8675925925925926,0.3603643966547193,0.0092592592592593,0.1,20.0,0.058823529411764705,-0.5081565778563952,0.24439218493127557
0.05,0.9968993985892216,1.0604653010839606,0.04731649363087531,1.159946368242738,0.9206989247311829,1.4383135001913525,-0.2708714383833888,0.04803249750364227,0.4921052631578947,0.024210526315789474,1.0,2.339402657919225,0.0,0.1872596823976275,0.9154905913978495,0.0,0.9206989247311829,0.0,-0.00520833333333337,0.0,20.0,0.058823529411764705,-0.038777892895669464,0.25464993369508215
0.03,1.0001874370092199,1.009966625423553,0.0018702404507173753,1.09336222242566,0.9292929292929294,1.7192820634442472,-0.38851264563796606,0.014479532212570609,0.6408934707903781,0.014845360824742268,1.0,1.7910456595702406,0.0,0.2731360801038864,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.6295758304949586,0.2610974657394437
0.13,0.9999775098125158,1.2254901031862826,0.027103932822880983,0.6564980260859842,0.7149425287356322,1.8735064681832887,-0.20090439858541184,0.038404594620737066,0.3653846153846154,0.06425287356321839,1.0,3.5373747395094712,0.0,0.1330265257663138,0.7379310344827587,0.3521683439022149,0.7149425287356322,0.38576269058054374,0.02298850574712641,0.1,20.0,0.058823529411764705,-0.2972214378216682,0.3088168285371553
0.06,0.9961749940731013,1.0762720161597403,0.05414560926912815,1.2047884368684683,0.6774193548387096,1.0696183789149218,-0.20395240633016948,0.12568661964906502,0.3262411347517731,0.03,1.0,2.7055551384618357,0.0,0.09550278066156023,0.6774193548387096,0.0,0.6774193548387096,0.0,0.0,0.0,20.0,0.0,-0.05767509858842379,0.22784049390212519
0.08,0.99907869982566,1.101504224297613,0.020777178592751633,1.7874405038975196,0.9481481481481481,4.276401566176789,-0.4225559345702193,0.0002592933957196985,0.5353260869565217,0.0391304347826087,1.0,3.1035014451982184,0.005111891256607139,0.2597387387474278,0.9448028673835126,0.0,0.9427718040621267,0.0,0.0020310633213859175,0.0,20.0,0.0,-0.6846784776071466,0.36500541910590584
0.09,0.9918295030128723,1.0775504845912531,0.10552432576940418,1.0676102587699414,0.8555555555555555,3.0666377590166123,-0.3295249896712543,0.0008122803100301338,0.5213675213675214,0.04450549450549451,1.0,3.2384180110798235,0.0,0.2233398523384613,0.8518518518518517,0.581795101553166,0.8481481481481481,0.2700567502986857,0.0037037037037036535,0.1,20.0,0.0,-0.2044028171564567,0.3124273325234697
