index,label_original,label_name,quality_score,is_issue,suggested_label,suggested_name,prob_MCAR,prob_MAR,prob_MNAR,group,rank
404,1,MAR,0.02205318659067623,True,2,MNAR,0.00010027632700244842,0.02205318659067623,0.9778465370823213,MAR_kidney_hemo,389
409,1,MAR,0.023130136442159294,True,2,MNAR,0.00043759761062725597,0.023130136442159294,0.9764322659472133,MAR_kidney_hemo,390
630,1,MAR,0.023743722088178626,True,2,MNAR,0.29913461461248403,0.023743722088178626,0.6771216632993374,MAR_sick_t3,391
1005,2,MNAR,0.023784627561219223,True,1,MAR,0.0009511331399693005,0.9752642392988115,0.023784627561219223,MNAR_kidney_sod,392
162,0,MCAR,0.023792062328579902,True,2,MNAR,0.023792062328579902,0.0010380741198006567,0.9751698635516195,MCAR_cylinderbands_esavoltage,393
388,1,MAR,0.024008820713819982,True,2,MNAR,0.00011818613578720255,0.024008820713819982,0.9758729931503929,MAR_kidney_hemo,394
12,0,MCAR,0.024021451563690864,True,1,MAR,0.024021451563690864,0.9674608517393581,0.008517696696950995,MCAR_autompg_horsepower,395
9,0,MCAR,0.024055682124089692,True,1,MAR,0.024055682124089692,0.9375975146176867,0.03834680325822374,MCAR_autompg_horsepower,396
661,1,MAR,0.024140493996532425,True,2,MNAR,0.0014884700067105895,0.024140493996532425,0.974371035996757,MAR_sick_tsh,397
1112,2,MNAR,0.024643117428594145,True,1,MAR,0.1364104768045396,0.8389464057668662,0.024643117428594145,MNAR_pima_insulin,398
319,1,MAR,0.0248448837638771,True,2,MNAR,0.002153753908135241,0.0248448837638771,0.9730013623279877,MAR_colic_resprate,399
669,1,MAR,0.024845740280287045,True,2,MNAR,0.045209641063982516,0.024845740280287045,0.9299446186557303,MAR_sick_tsh,400
181,0,MCAR,0.025624716364393032,True,2,MNAR,0.025624716364393032,0.026685814852402907,0.947689468783204,MCAR_cylinderbands_esavoltage,401
949,2,MNAR,0.025714803950965065,True,1,MAR,0.00024381025645735425,0.9740413857925775,0.025714803950965065,MNAR_kidney_pot,402
1067,2,MNAR,0.025934982373783572,True,1,MAR,3.7511376395525886e-05,0.9740275062498209,0.025934982373783572,MNAR_mroz_wages,403
1037,2,MNAR,0.02620555634596578,True,1,MAR,1.035066882506155e-05,0.9737840929852092,0.02620555634596578,MNAR_mroz_wages,404
1040,2,MNAR,0.02642537472129125,True,1,MAR,0.00022358215282670892,0.973351043125882,0.02642537472129125,MNAR_mroz_wages,405
834,2,MNAR,0.026541617145669247,True,1,MAR,0.0003776440979265462,0.9730807387564042,0.026541617145669247,MNAR_colic_refluxph,406
6,0,MCAR,0.02672013319315412,True,1,MAR,0.02672013319315412,0.9336027339006919,0.03967713290615397,MCAR_autompg_horsepower,407
142,0,MCAR,0.026912444892520152,True,2,MNAR,0.026912444892520152,0.05330224061899149,0.9197853144884883,MCAR_cylinderbands_esavoltage,408
850,2,MNAR,0.027557382903156222,True,1,MAR,0.00018163758200162193,0.972260979514842,0.027557382903156222,MNAR_colic_refluxph,409
448,1,MAR,0.02768759872328075,True,2,MNAR,7.967463720113623e-05,0.02768759872328075,0.9722327266395181,MAR_mammographic_density,410
405,1,MAR,0.027950167357939076,True,2,MNAR,0.00042604530279953247,0.027950167357939076,0.9716237873392615,MAR_kidney_hemo,411
451,1,MAR,0.028369867705383713,True,2,MNAR,3.974995455453501e-06,0.028369867705383713,0.9716261572991607,MAR_mammographic_density,412
1054,2,MNAR,0.02845884657100497,True,1,MAR,0.11641277621344936,0.8551283772155457,0.02845884657100497,MNAR_mroz_wages,413
653,1,MAR,0.028879741050727284,True,2,MNAR,0.0016381294181681057,0.028879741050727284,0.9694821295311047,MAR_sick_tsh,414
182,0,MCAR,0.029133720667989665,True,1,MAR,0.029133720667989665,0.9676876773805599,0.003178601951450274,MCAR_hypothyroid_t4u,415
887,2,MNAR,0.0296610887623033,True,1,MAR,0.0009064812537399555,0.9694324299839567,0.0296610887623033,MNAR_cylinderbands_varnishpct,416
596,1,MAR,0.02982749041222187,True,0,MCAR,0.9700953582073939,0.02982749041222187,7.715138038430552e-05,MAR_sick_t3,417
403,1,MAR,0.030016202298671184,True,2,MNAR,0.00022487134361080753,0.030016202298671184,0.969758926357718,MAR_kidney_hemo,418
914,2,MNAR,0.030402131150053174,True,1,MAR,2.038015609787856e-05,0.969577488693849,0.030402131150053174,MNAR_cylinderbands_varnishpct,419
291,1,MAR,0.031550458091781676,True,2,MNAR,0.002476504584620354,0.031550458091781676,0.9659730373235981,MAR_colic_resprate,420
269,1,MAR,0.031756653256183695,True,2,MNAR,0.007594916014625918,0.031756653256183695,0.9606484307291904,MAR_airquality_ozone,421
670,1,MAR,0.03231519046941417,True,2,MNAR,0.010982221884804053,0.03231519046941417,0.9567025876457819,MAR_sick_tsh,422
647,1,MAR,0.03265733239571889,True,2,MNAR,0.0049197833152466895,0.03265733239571889,0.9624228842890344,MAR_sick_tsh,423
1128,2,MNAR,0.03304935881043394,True,1,MAR,0.013542177866999327,0.9534084633225668,0.03304935881043394,MNAR_pima_insulin,424
1023,2,MNAR,0.0330582452735819,True,1,MAR,0.0017756475071762654,0.9651661072192419,0.0330582452735819,MNAR_kidney_sod,425
987,2,MNAR,0.033744947847778185,True,1,MAR,0.0014121628080211123,0.9648428893442007,0.033744947847778185,MNAR_kidney_sod,426
843,2,MNAR,0.0343354300918575,True,1,MAR,0.001282144028880309,0.9643824258792623,0.0343354300918575,MNAR_colic_refluxph,427
790,2,MNAR,0.03463761402052986,True,1,MAR,0.12216839769944238,0.8431939882800278,0.03463761402052986,MNAR_adult_capitalgain,428
1086,2,MNAR,0.034910170893917805,True,1,MAR,0.00028098430480230294,0.9648088448012798,0.034910170893917805,MNAR_pima_insulin,429
243,1,MAR,0.03516884457763731,True,2,MNAR,2.3010244557593514e-05,0.03516884457763731,0.9648081451778051,MAR_airquality_ozone,430
459,1,MAR,0.035818370759743874,True,2,MNAR,2.488417496032574e-05,0.035818370759743874,0.9641567450652959,MAR_mammographic_density,431
1101,2,MNAR,0.036012929174910495,True,1,MAR,2.8676061422336267e-05,0.9639583947636671,0.036012929174910495,MNAR_pima_insulin,432
1057,2,MNAR,0.03716922049870028,True,1,MAR,0.0005606101699773287,0.9622701693313226,0.03716922049870028,MNAR_mroz_wages,433
371,1,MAR,0.03792046883946227,True,2,MNAR,0.0025910256631833006,0.03792046883946227,0.9594885054973543,MAR_hearth_chol,434
999,2,MNAR,0.03828088073499981,True,1,MAR,4.020799814793738e-05,0.9616789112668521,0.03828088073499981,MNAR_kidney_sod,435
816,2,MNAR,0.03944854694273597,True,1,MAR,0.03685811615978126,0.9236933368974827,0.03944854694273597,MNAR_adult_capitalgain,436
431,1,MAR,0.04484194740925301,True,2,MNAR,0.0015876897067579148,0.04484194740925301,0.9535703628839891,MAR_kidney_hemo,437
583,1,MAR,0.045148051719871816,True,0,MCAR,0.7428923025903014,0.045148051719871816,0.21195964568982686,MAR_sick_t3,438
897,2,MNAR,0.045482060438271237,True,1,MAR,0.0006546104669793093,0.9538633290947496,0.045482060438271237,MNAR_cylinderbands_varnishpct,439
918,2,MNAR,0.04612770764285733,True,1,MAR,0.0012658940284009578,0.9526063983287418,0.04612770764285733,MNAR_cylinderbands_varnishpct,440
998,2,MNAR,0.046724806796252044,True,1,MAR,0.021031790001516136,0.9322434032022316,0.046724806796252044,MNAR_kidney_sod,441
1113,2,MNAR,0.047266117217251054,True,1,MAR,0.0004377140644526731,0.9522961687182964,0.047266117217251054,MNAR_pima_insulin,442
859,2,MNAR,0.04742171080590071,True,1,MAR,1.2227156728441321e-05,0.952566062037371,0.04742171080590071,MNAR_colic_refluxph,443
590,1,MAR,0.04750277580944252,True,0,MCAR,0.9274436310817246,0.04750277580944252,0.025053593108832914,MAR_sick_t3,444
972,2,MNAR,0.04868775536417935,True,1,MAR,0.00043745978935890687,0.9508747848464616,0.04868775536417935,MNAR_kidney_pot,445
249,1,MAR,0.049457132803940804,True,2,MNAR,0.00026932224532383564,0.049457132803940804,0.9502735449507352,MAR_airquality_ozone,446
313,1,MAR,0.049631509721331755,True,2,MNAR,0.00245619143792691,0.049631509721331755,0.9479122988407414,MAR_colic_resprate,447
447,1,MAR,0.049632122729631765,True,2,MNAR,5.04328715141761e-07,0.049632122729631765,0.9503673729416531,MAR_mammographic_density,448
1047,2,MNAR,0.04999140305492081,True,1,MAR,0.00022339700157799112,0.9497851999435011,0.04999140305492081,MNAR_mroz_wages,449
144,0,MCAR,0.050763128055911745,True,2,MNAR,0.050763128055911745,0.04466797355902601,0.9045688983850623,MCAR_cylinderbands_esavoltage,450
903,2,MNAR,0.05161229161563168,True,1,MAR,0.00023296550290615096,0.9481547428814623,0.05161229161563168,MNAR_cylinderbands_varnishpct,451
884,2,MNAR,0.05177720855702004,True,1,MAR,0.0010903529949741453,0.947132438448006,0.05177720855702004,MNAR_cylinderbands_varnishpct,452
732,1,MAR,0.053103705845206454,True,2,MNAR,0.00487920597491441,0.053103705845206454,0.9420170881798792,MAR_titanic_age_v2,453
565,1,MAR,0.053108768350779344,True,2,MNAR,0.416104279355193,0.053108768350779344,0.5307869522940276,MAR_oceanbuoys_humidity,454
792,2,MNAR,0.05370191397216668,True,1,MAR,0.00223485072657879,0.9440632353012546,0.05370191397216668,MNAR_adult_capitalgain,455
912,2,MNAR,0.05445240496021063,True,1,MAR,0.003928627111903423,0.9416189679278859,0.05445240496021063,MNAR_cylinderbands_varnishpct,456
407,1,MAR,0.05497595877655532,True,2,MNAR,0.00010163180968982874,0.05497595877655532,0.9449224094137548,MAR_kidney_hemo,457
819,2,MNAR,0.05551018657841357,True,1,MAR,8.227255821472226e-05,0.9444075408633718,0.05551018657841357,MNAR_adult_capitalgain,458
312,1,MAR,0.05585424280028121,True,2,MNAR,0.326703767116699,0.05585424280028121,0.6174419900830198,MAR_colic_resprate,459
547,1,MAR,0.05591027530260086,True,2,MNAR,0.17028545778240556,0.05591027530260086,0.7738042669149936,MAR_oceanbuoys_humidity,460
1116,2,MNAR,0.05624291101287234,True,1,MAR,0.0008564961177102664,0.9429005928694174,0.05624291101287234,MNAR_pima_insulin,461
915,2,MNAR,0.0576412515852306,True,1,MAR,0.00028214683687897534,0.9420766015778904,0.0576412515852306,MNAR_cylinderbands_varnishpct,462
984,2,MNAR,0.058661223037074925,True,1,MAR,2.504100178049276e-05,0.9413137359611448,0.058661223037074925,MNAR_kidney_sod,463
270,1,MAR,0.058679284912752386,True,2,MNAR,0.000887391473108938,0.058679284912752386,0.9404333236141387,MAR_airquality_ozone,464
646,1,MAR,0.06047528366480888,True,2,MNAR,0.003959726756272603,0.06047528366480888,0.9355649895789184,MAR_sick_tsh,465
837,2,MNAR,0.061768196431697016,True,1,MAR,0.0001776103745112965,0.9380541931937918,0.061768196431697016,MNAR_colic_refluxph,466
82,0,MCAR,0.06307777893240975,True,1,MAR,0.06307777893240975,0.7087007327340631,0.22822148833352712,MCAR_cylinderbands_bladepressure,467
997,2,MNAR,0.06372928986870494,True,1,MAR,0.31955657206765375,0.6167141380636413,0.06372928986870494,MNAR_kidney_sod,468
797,2,MNAR,0.06417516302502023,True,0,MCAR,0.898471884458546,0.03735295251643376,0.06417516302502023,MNAR_adult_capitalgain,469
542,1,MAR,0.06688040384836273,True,2,MNAR,0.001700112704773528,0.06688040384836273,0.9314194834468638,MAR_oceanbuoys_humidity,470
253,1,MAR,0.06737501646875663,True,2,MNAR,0.00017698103953652525,0.06737501646875663,0.9324480024917069,MAR_airquality_ozone,471
990,2,MNAR,0.06776870954429301,True,1,MAR,2.8656680632971558e-05,0.9322026337750742,0.06776870954429301,MNAR_kidney_sod,472
1021,2,MNAR,0.06804749330875579,True,1,MAR,0.0003577187906713012,0.9315947879005729,0.06804749330875579,MNAR_kidney_sod,473
466,1,MAR,0.0684023174440561,True,2,MNAR,1.9080596224702827e-06,0.0684023174440561,0.9315957744963215,MAR_mammographic_density,474
754,1,MAR,0.06887939816024374,True,2,MNAR,0.06462669676248597,0.06887939816024374,0.8664939050772702,MAR_titanic_age_v2,475
328,1,MAR,0.06889946700329061,True,2,MNAR,0.02908178851626226,0.06889946700329061,0.9020187444804472,MAR_colic_resprate,476
1051,2,MNAR,0.06927038615406231,True,1,MAR,0.0007207564621408467,0.9300088573837968,0.06927038615406231,MNAR_mroz_wages,477
923,2,MNAR,0.06931269063199998,True,1,MAR,0.00030366463137885587,0.930383644736621,0.06931269063199998,MNAR_cylinderbands_varnishpct,478
845,2,MNAR,0.07002385990120819,True,1,MAR,6.714944274318523e-05,0.9299089906560486,0.07002385990120819,MNAR_colic_refluxph,479
1048,2,MNAR,0.07032525763798399,True,1,MAR,0.00017915166970220489,0.9294955906923138,0.07032525763798399,MNAR_mroz_wages,480
462,1,MAR,0.07145548899076622,True,2,MNAR,0.0950309711274759,0.07145548899076622,0.8335135398817578,MAR_mammographic_density,481
927,2,MNAR,0.07341390289952483,True,1,MAR,0.004846611544811201,0.921739485555664,0.07341390289952483,MNAR_cylinderbands_varnishpct,482
463,1,MAR,0.0748169222778084,True,2,MNAR,0.018797736406533493,0.0748169222778084,0.9063853413156582,MAR_mammographic_density,483
788,2,MNAR,0.07543362434945775,True,1,MAR,0.060022538610599536,0.8645438370399426,0.07543362434945775,MNAR_adult_capitalgain,484
760,1,MAR,0.07626464303071771,True,0,MCAR,0.5137664630128107,0.07626464303071771,0.4099688939564716,MAR_titanic_age_v2,485
454,1,MAR,0.0766827393740121,True,2,MNAR,3.4230198200470107e-06,0.0766827393740121,0.9233138376061678,MAR_mammographic_density,486
1077,2,MNAR,0.07843467535850099,True,1,MAR,9.235803440127069e-05,0.9214729666070978,0.07843467535850099,MNAR_mroz_wages,487
327,1,MAR,0.07848936619878119,True,2,MNAR,0.00027539177258115974,0.07848936619878119,0.9212352420286376,MAR_colic_resprate,488
549,1,MAR,0.07860030119784271,True,2,MNAR,0.028828281121329995,0.07860030119784271,0.8925714176808274,MAR_oceanbuoys_humidity,489
828,2,MNAR,0.08162513809729369,True,1,MAR,0.00413554441278246,0.9142393174899238,0.08162513809729369,MNAR_adult_capitalgain,490
922,2,MNAR,0.08289942862248766,True,1,MAR,0.0022335752039348233,0.9148669961735777,0.08289942862248766,MNAR_cylinderbands_varnishpct,491
242,1,MAR,0.08352594712910973,True,2,MNAR,0.014003420684080453,0.08352594712910973,0.9024706321868098,MAR_airquality_ozone,492
444,1,MAR,0.0843987317146539,True,2,MNAR,0.002803105885346272,0.0843987317146539,0.9127981623999998,MAR_mammographic_density,493
575,1,MAR,0.08463294704974579,True,2,MNAR,0.06490925489264744,0.08463294704974579,0.8504577980576067,MAR_oceanbuoys_humidity,494
1129,2,MNAR,0.08511740811765546,True,1,MAR,0.02333061431132472,0.8915519775710198,0.08511740811765546,MNAR_pima_insulin,495
783,2,MNAR,0.08577392110607866,True,1,MAR,0.13734837285375295,0.7768777060401683,0.08577392110607866,MNAR_adult_capitalgain,496
798,2,MNAR,0.08609819607944053,True,1,MAR,0.021932842576469453,0.89196896134409,0.08609819607944053,MNAR_adult_capitalgain,497
937,2,MNAR,0.08786308895880027,True,1,MAR,0.01075521577696901,0.9013816952642306,0.08786308895880027,MNAR_kidney_pot,498
848,2,MNAR,0.09079541968783827,True,1,MAR,0.005230517515673243,0.9039740627964886,0.09079541968783827,MNAR_colic_refluxph,499
281,1,MAR,0.09260540908094375,True,2,MNAR,0.0002661046784949997,0.09260540908094375,0.9071284862405612,MAR_airquality_ozone,500
620,1,MAR,0.0931160457564927,True,0,MCAR,0.7063163764613329,0.0931160457564927,0.20056757778217432,MAR_sick_t3,501
995,2,MNAR,0.09555328665226254,True,1,MAR,0.0001626301822632466,0.9042840831654742,0.09555328665226254,MNAR_kidney_sod,502
957,2,MNAR,0.09616331994592114,True,1,MAR,0.00035216863899196826,0.9034845114150869,0.09616331994592114,MNAR_kidney_pot,503
299,1,MAR,0.09715262563675553,True,2,MNAR,0.028029864126563563,0.09715262563675553,0.874817510236681,MAR_colic_resprate,504
1012,2,MNAR,0.09754823983031626,True,1,MAR,0.0009425468118862403,0.9015092133577977,0.09754823983031626,MNAR_kidney_sod,505
965,2,MNAR,0.09823517692991182,True,1,MAR,0.0013618167347701495,0.9004030063353179,0.09823517692991182,MNAR_kidney_pot,506
311,1,MAR,0.09833033772467226,True,2,MNAR,0.002337321332979041,0.09833033772467226,0.8993323409423488,MAR_colic_resprate,507
929,2,MNAR,0.1013213496462088,True,1,MAR,0.005484733034469046,0.8931939173193221,0.1013213496462088,MNAR_cylinderbands_varnishpct,508
802,2,MNAR,0.10149019942350174,True,1,MAR,0.003291451578344354,0.8952183489981539,0.10149019942350174,MNAR_adult_capitalgain,509
471,1,MAR,0.10172421272623597,True,2,MNAR,3.859172375235606e-06,0.10172421272623597,0.8982719281013888,MAR_mammographic_density,510
825,2,MNAR,0.10173084453036013,True,1,MAR,0.017615175960657075,0.8806539795089828,0.10173084453036013,MNAR_adult_capitalgain,511
982,2,MNAR,0.10253429344165858,True,1,MAR,8.790164611209126e-05,0.8973778049122294,0.10253429344165858,MNAR_kidney_sod,512
417,1,MAR,0.10526513891069429,True,2,MNAR,0.0015224676365398046,0.10526513891069429,0.8932123934527659,MAR_kidney_hemo,513
1093,2,MNAR,0.10804884662366694,True,1,MAR,3.513983347113202e-05,0.891916013542862,0.10804884662366694,MNAR_pima_insulin,514
806,2,MNAR,0.10901607961659726,True,1,MAR,0.004866909732296566,0.8861170106511062,0.10901607961659726,MNAR_adult_capitalgain,515
643,1,MAR,0.11030384345409679,True,2,MNAR,0.00322222010511743,0.11030384345409679,0.8864739364407859,MAR_sick_tsh,516
261,1,MAR,0.11069918852480441,True,2,MNAR,0.313692653766925,0.11069918852480441,0.5756081577082705,MAR_airquality_ozone,517
394,1,MAR,0.11131850715695504,True,2,MNAR,0.001751328765830855,0.11131850715695504,0.8869301640772141,MAR_kidney_hemo,518
446,1,MAR,0.11161164181131057,True,2,MNAR,0.00019146316418764577,0.11161164181131057,0.8881968950245017,MAR_mammographic_density,519
568,1,MAR,0.11210971727174526,True,2,MNAR,0.0331071998877055,0.11210971727174526,0.8547830828405493,MAR_oceanbuoys_humidity,520
870,2,MNAR,0.11473570268625755,True,1,MAR,0.00021438195817232702,0.8850499153555702,0.11473570268625755,MNAR_colic_refluxph,521
478,1,MAR,0.11519018989732603,True,2,MNAR,7.88109212304768e-06,0.11519018989732603,0.884801929010551,MAR_mammographic_density,522
906,2,MNAR,0.11580240010759232,True,1,MAR,0.12947634965845253,0.754721250233955,0.11580240010759232,MNAR_cylinderbands_varnishpct,523
441,1,MAR,0.11684600312207007,True,2,MNAR,1.0843935912358087e-05,0.11684600312207007,0.8831431529420175,MAR_mammographic_density,524
921,2,MNAR,0.11775042875560562,True,1,MAR,0.000625622858549332,0.8816239483858452,0.11775042875560562,MNAR_cylinderbands_varnishpct,525
252,1,MAR,0.11843882460101796,True,2,MNAR,0.00341497078721488,0.11843882460101796,0.8781462046117673,MAR_airquality_ozone,526
860,2,MNAR,0.1196942321052028,True,1,MAR,3.636890896838639e-05,0.8802693989858288,0.1196942321052028,MNAR_colic_refluxph,527
989,2,MNAR,0.1219412751463814,True,1,MAR,0.0009179872792719469,0.8771407375743465,0.1219412751463814,MNAR_kidney_sod,528
418,1,MAR,0.12451277077287055,True,2,MNAR,0.009916106980588544,0.12451277077287055,0.865571122246541,MAR_kidney_hemo,529
1038,2,MNAR,0.12734191137494558,True,1,MAR,0.00017010581205342273,0.872487982813001,0.12734191137494558,MNAR_mroz_wages,530
481,1,MAR,0.1276624447733439,True,2,MNAR,5.406770778233582e-06,0.1276624447733439,0.8723321484558778,MAR_mammographic_density,531
738,1,MAR,0.13107973105987758,True,2,MNAR,0.00021601408969253722,0.13107973105987758,0.86870425485043,MAR_titanic_age_v2,532
159,0,MCAR,0.13631468733415505,True,1,MAR,0.13631468733415505,0.6137363476007459,0.24994896506509895,MCAR_cylinderbands_esavoltage,533
886,2,MNAR,0.13785760087070423,True,1,MAR,0.008394617593654405,0.8537477815356413,0.13785760087070423,MNAR_cylinderbands_varnishpct,534
449,1,MAR,0.1418702776963126,True,2,MNAR,8.89073009596562e-06,0.1418702776963126,0.8581208315735914,MAR_mammographic_density,535
358,1,MAR,0.14253891190849197,True,2,MNAR,0.00015414877439532643,0.14253891190849197,0.8573069393171127,MAR_hearth_chol,536
372,1,MAR,0.14402231678435792,True,2,MNAR,0.00014547915033382287,0.14402231678435792,0.8558322040653082,MAR_hearth_chol,537
690,1,MAR,0.14542008399733355,True,0,MCAR,0.7511524178407468,0.14542008399733355,0.10342749816191968,MAR_titanic_age,538
136,0,MCAR,0.14745941211879066,True,2,MNAR,0.14745941211879066,0.036587459808011875,0.8159531280731974,MCAR_cylinderbands_esavoltage,539
793,2,MNAR,0.15316150521906197,True,0,MCAR,0.724382274886478,0.12245621989446002,0.15316150521906197,MNAR_adult_capitalgain,540
235,1,MAR,0.15344501873842267,True,2,MNAR,0.0016798274678983404,0.15344501873842267,0.8448751537936791,MAR_airquality_ozone,541
876,2,MNAR,0.15520705224205603,True,1,MAR,0.00016197849620062235,0.8446309692617433,0.15520705224205603,MNAR_colic_refluxph,542
807,2,MNAR,0.1563682454484137,True,1,MAR,0.0004885219113591877,0.8431432326402272,0.1563682454484137,MNAR_adult_capitalgain,543
1124,2,MNAR,0.1580851525942937,True,1,MAR,0.00031061007997411794,0.8416042373257322,0.1580851525942937,MNAR_pima_insulin,544
920,2,MNAR,0.15868384522252812,True,1,MAR,0.020932916870665275,0.8203832379068066,0.15868384522252812,MNAR_cylinderbands_varnishpct,545
1123,2,MNAR,0.1599005323919682,True,1,MAR,0.002508647540017473,0.8375908200680142,0.1599005323919682,MNAR_pima_insulin,546
445,1,MAR,0.1625102235458481,True,2,MNAR,4.9630189291731896e-06,0.1625102235458481,0.8374848134352229,MAR_mammographic_density,547
951,2,MNAR,0.16588399424489889,True,1,MAR,0.0001841740023010506,0.8339318317528,0.16588399424489889,MNAR_kidney_pot,548
941,2,MNAR,0.16625329356893145,True,1,MAR,0.4080121333277541,0.4257345731033144,0.16625329356893145,MNAR_kidney_pot,549
274,1,MAR,0.1672361565485058,True,2,MNAR,0.002926391351127303,0.1672361565485058,0.829837452100367,MAR_airquality_ozone,550
271,1,MAR,0.17015850835221524,True,2,MNAR,4.3857095382169696e-05,0.17015850835221524,0.8297976345524025,MAR_airquality_ozone,551
467,1,MAR,0.17034783414233765,True,2,MNAR,0.0020356031848076453,0.17034783414233765,0.8276165626728545,MAR_mammographic_density,552
882,2,MNAR,0.17065939064390184,True,1,MAR,0.00022354211813907117,0.829117067237959,0.17065939064390184,MNAR_cylinderbands_varnishpct,553
272,1,MAR,0.17343462644057642,True,2,MNAR,6.264891150534261e-05,0.17343462644057642,0.8265027246479182,MAR_airquality_ozone,554
266,1,MAR,0.17475737078040524,True,2,MNAR,0.026133372552120015,0.17475737078040524,0.7991092566674748,MAR_airquality_ozone,555
480,1,MAR,0.17648038166257377,True,0,MCAR,0.5224848041819187,0.17648038166257377,0.3010348141555075,MAR_mammographic_density,556
115,0,MCAR,0.17777124971028363,True,2,MNAR,0.17777124971028363,0.3290608438300412,0.49316790645967534,MCAR_cylinderbands_bladepressure,557
293,1,MAR,0.1791343986995345,True,2,MNAR,0.02435730184868188,0.1791343986995345,0.7965082994517837,MAR_colic_resprate,558
476,1,MAR,0.17982179251971142,True,2,MNAR,0.0002798915591485033,0.17982179251971142,0.8198983159211402,MAR_mammographic_density,559
423,1,MAR,0.18089370589719883,True,2,MNAR,2.636182210282104e-05,0.18089370589719883,0.8190799322806984,MAR_kidney_hemo,560
805,2,MNAR,0.1840539432041747,True,1,MAR,0.14681905291821132,0.669127003877614,0.1840539432041747,MNAR_adult_capitalgain,561
979,2,MNAR,0.187890359548525,True,0,MCAR,0.5974357595870379,0.21467388086443698,0.187890359548525,MNAR_kidney_pot,562
92,0,MCAR,0.18804059396489578,True,2,MNAR,0.18804059396489578,0.10443377609039757,0.7075256299447067,MCAR_cylinderbands_bladepressure,563
433,1,MAR,0.1888014504441554,True,2,MNAR,0.00011717380812326797,0.1888014504441554,0.8110813757477212,MAR_mammographic_density,564
759,1,MAR,0.18882086222571257,True,2,MNAR,0.019580795066575882,0.18882086222571257,0.7915983427077115,MAR_titanic_age_v2,565
470,1,MAR,0.1902209953196738,True,2,MNAR,0.10386250154793103,0.1902209953196738,0.7059165031323952,MAR_mammographic_density,566
570,1,MAR,0.19100800388030179,True,2,MNAR,0.2898903852433413,0.19100800388030179,0.519101610876357,MAR_oceanbuoys_humidity,567
566,1,MAR,0.19398338110924668,True,2,MNAR,0.3037348279740875,0.19398338110924668,0.5022817909166658,MAR_oceanbuoys_humidity,568
1106,2,MNAR,0.19733507859774094,True,1,MAR,0.0008415631273604552,0.8018233582748985,0.19733507859774094,MNAR_pima_insulin,569
461,1,MAR,0.20022528007515566,True,2,MNAR,6.48091800410712e-06,0.20022528007515566,0.7997682390068401,MAR_mammographic_density,570
1122,2,MNAR,0.2006103207993374,True,1,MAR,0.014481168028015816,0.7849085111726468,0.2006103207993374,MNAR_pima_insulin,571
233,1,MAR,0.20535458671124007,True,2,MNAR,0.0021506137470662535,0.20535458671124007,0.7924947995416938,MAR_airquality_ozone,572
1107,2,MNAR,0.20740962116661768,True,1,MAR,0.002840851777358575,0.7897495270560237,0.20740962116661768,MNAR_pima_insulin,573
339,1,MAR,0.2084439204296077,True,2,MNAR,0.02876282957172178,0.2084439204296077,0.7627932499986706,MAR_hearth_chol,574
401,1,MAR,0.21668202889371949,True,2,MNAR,0.00033911342798940514,0.21668202889371949,0.782978857678291,MAR_kidney_hemo,575
359,1,MAR,0.21686703906406662,True,2,MNAR,0.0026618346330780905,0.21686703906406662,0.7804711263028553,MAR_hearth_chol,576
309,1,MAR,0.2199846194130658,True,2,MNAR,0.0003895753272867612,0.2199846194130658,0.7796258052596475,MAR_colic_resprate,577
78,0,MCAR,0.22113118295294545,True,1,MAR,0.22113118295294545,0.7779774833552552,0.0008913336917993859,MCAR_breastcancer_barenuclei,578
875,2,MNAR,0.2254799671714632,True,1,MAR,0.002859096613105373,0.7716609362154315,0.2254799671714632,MNAR_colic_refluxph,579
831,2,MNAR,0.22686094124540984,True,1,MAR,0.026348677879988108,0.7467903808746019,0.22686094124540984,MNAR_adult_capitalgain,580
538,1,MAR,0.22791643987519766,True,2,MNAR,0.006046124783239962,0.22791643987519766,0.7660374353415623,MAR_oceanbuoys_humidity,581
316,1,MAR,0.22914884138204664,True,2,MNAR,0.01275814538064076,0.22914884138204664,0.7580930132373126,MAR_colic_resprate,582
280,1,MAR,0.22946635613725277,True,2,MNAR,0.002698381210654009,0.22946635613725277,0.7678352626520932,MAR_airquality_ozone,583
889,2,MNAR,0.2340362328292027,True,1,MAR,0.020501040719811188,0.7454627264509861,0.2340362328292027,MNAR_cylinderbands_varnishpct,584
1020,2,MNAR,0.23544102815148707,True,1,MAR,0.004320656993740243,0.7602383148547727,0.23544102815148707,MNAR_kidney_sod,585
244,1,MAR,0.23833450723895022,True,2,MNAR,0.000297900487620351,0.23833450723895022,0.7613675922734293,MAR_airquality_ozone,586
442,1,MAR,0.23892835821111222,True,2,MNAR,5.939325924798262e-06,0.23892835821111222,0.761065702462963,MAR_mammographic_density,587
1119,2,MNAR,0.2403783419904609,True,1,MAR,0.0005310868872707309,0.7590905711222683,0.2403783419904609,MNAR_pima_insulin,588
432,1,MAR,0.24108109352069154,True,2,MNAR,4.407012290978685e-06,0.24108109352069154,0.7589144994670175,MAR_mammographic_density,589
172,0,MCAR,0.24376166737510438,True,2,MNAR,0.24376166737510438,0.03262405590038366,0.7236142767245121,MCAR_cylinderbands_esavoltage,590
